2022,1,9,18,0,1.2,100.0,57870.00000000001,1,0,259.0,6.7
2022,1,9,19,0,-0.1,100.0,57910.0,0,0,266.0,6.3
2022,1,9,20,0,-0.4,100.0,57950.0,0,0,266.0,5.3
2022,1,9,21,0,-0.7,100.0,57990.0,0,0,267.0,4.9
2022,1,9,22,0,-0.7,100.0,57990.0,0,0,269.0,2.5
2022,1,9,23,0,-0.8,100.0,57960.0,0,0,269.0,3.6
2022,1,10,0,0,-0.8,100.0,57910.0,0,0,270.0,2.2
2022,1,10,1,0,-0.8,100.0,57890.0,0,0,1.0,
2022,1,10,2,0,-0.8,100.0,57879.99999999999,0,0,1.0,
2022,1,10,3,0,-1.0,100.0,57870.00000000001,0,0,1.0,
2022,1,10,4,0,-1.0,100.0,57900.0,0,0,1.0,
2022,1,10,5,0,-0.8,100.0,57940.0,14,0,1.0,
2022,1,10,6,0,-0.9,100.0,57970.00000000001,58,0,1.0,
2022,1,10,7,0,-0.6,100.0,58010.0,110,0,130.0,0.7
2022,1,10,8,0,0.7,100.0,58029.99999999999,135,0,57.0,0.6
2022,1,10,9,0,3.4,85.0,58050.0,373,0,150.0,1.0
2022,1,10,10,0,2.4,87.0,58040.0,784,326,114.0,1.3
2022,1,10,11,0,6.5,74.0,58000.0,992,668,282.0,1.2
2022,1,10,12,0,6.4,78.0,57960.0,735,211,309.0,2.9
2022,1,10,13,0,7.0,78.0,57910.0,671,155,283.0,4.1
2022,1,10,14,0,6.9,81.0,57860.0,550,135,270.0,7.3
2022,1,10,15,0,5.4,91.0,57810.0,298,16,278.0,9.5
2022,1,10,16,0,5.4,92.0,57810.0,67,0,231.0,7.1
2022,1,10,17,0,4.1,97.0,57860.0,26,0,202.0,7.9
2022,1,10,18,0,2.8,100.0,57900.0,2,0,210.0,5.5
2022,1,10,19,0,2.2,100.0,57940.0,0,0,238.0,4.3
2022,1,10,20,0,2.2,100.0,57960.0,0,0,245.0,5.0
2022,1,10,21,0,2.1,100.0,58000.0,0,0,244.0,4.3
2022,1,10,22,0,1.8,100.0,58000.0,0,0,256.0,5.2
2022,1,10,23,0,1.5,100.0,57970.00000000001,0,0,264.0,4.2
2022,1,11,0,0,1.2,100.0,57920.00000000001,0,0,277.0,2.5
2022,1,11,1,0,1.1,100.0,57890.0,0,0,283.0,3.4
2022,1,11,2,0,0.8,100.0,57870.00000000001,0,0,279.0,1.1
2022,1,11,3,0,0.6,100.0,57860.0,0,0,278.0,1.5
2022,1,11,4,0,0.1,100.0,57890.0,0,0,150.0,2.2
2022,1,11,5,0,0.2,100.0,57929.99999999999,11,0,170.0,1.7
2022,1,11,6,0,0.4,100.0,57979.99999999999,99,0,145.0,3.7
2022,1,11,7,0,1.0,100.0,58020.00000000001,213,0,136.0,3.2
2022,1,11,8,0,1.9,100.0,58040.0,319,0,137.0,5.1
2022,1,11,9,0,2.6,99.0,58050.0,403,0,146.0,6.7
2022,1,11,10,0,3.0,98.0,58040.0,591,21,51.0,2.8
2022,1,11,11,0,4.7,93.0,58020.00000000001,605,19,101.0,2.6
2022,1,11,12,0,6.9,80.0,57970.00000000001,627,70,53.0,4.1
2022,1,11,13,0,7.0,78.0,57920.00000000001,541,40,30.0,3.5
2022,1,11,14,0,7.8,75.0,57860.0,407,0,41.0,3.6
2022,1,11,15,0,6.3,86.0,57820.00000000001,329,0,260.0,8.2
