		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
24/06/23	8:00 a	2.3	2.3	-5.5	13	-23.4	2.0	SW	2.00	5.0	SW	1.9	1.3	0.9	4.8	30.418	0.00	0.00	454	39.05	540	3.0	1.29	4.2	0.669	0.000	9.1	14	-17.1	7.7	3.48	 .0793	0.006	1405	1	100.0	60
24/06/23	9:00 a	7.9	7.9	2.3	6	-27.6	2.0	NNE	2.00	6.0	NNE	7.9	6.5	6.5	10.1	30.402	0.00	0.00	612	52.64	675	5.5	2.36	6.7	0.433	0.000	9.7	15	-15.7	8.3	3.73	 .0791	0.011	1404	1	100.0	60
24/06/23	10:00 a	11.0	11.1	7.9	3	-32.8	3.0	NNE	3.00	9.0	NE	10.9	9.1	9.0	12.1	30.357	0.00	0.00	718	61.76	751	7.7	3.30	8.5	0.306	0.000	11.9	14	-14.8	9.9	3.62	 .0783	0.015	1405	1	100.0	60
24/06/23	11:00 a	11.3	11.4	10.2	3	-32.6	5.0	NW	5.00	16.0	SE	10.5	9.2	8.4	10.9	30.329	0.00	0.00	761	65.45	765	8.5	3.64	8.6	0.294	0.000	14.3	13	-13.8	11.8	3.34	 .0776	0.017	1406	1	100.0	60
24/06/23	12:00 p	12.6	12.9	11.3	4	-28.6	4.0	N	4.00	15.0	NE	12.4	10.2	9.9	12.8	30.292	0.00	0.00	738	63.48	759	8.1	3.47	8.5	0.238	0.000	16.9	12	-12.7	13.9	3.00	 .0768	0.017	1404	1	100.0	60
24/06/23	1:00 p	12.2	12.6	11.9	7	-22.7	15.0	SW	15.00	31.0	W	8.7	10.0	6.5	8.9	30.263	0.00	0.00	652	56.08	705	6.1	2.61	7.2	0.255	0.000	20.8	9	-13.3	17.7	2.36	 .0757	0.022	1405	1	100.0	60
24/06/23	2:00 p	10.9	12.2	10.8	8	-22.2	21.0	WSW	21.00	33.0	W	6.3	9.1	4.5	6.4	30.278	0.00	0.00	512	44.04	591	3.6	1.54	4.8	0.310	0.000	22.6	9	-11.9	20.1	2.24	 .0753	0.023	1405	1	100.0	60
24/06/23	3:00 p	9.6	11.0	9.6	10	-20.6	18.0	WSW	18.00	27.0	WSW	5.3	8.2	3.8	5.4	30.283	0.00	0.00	325	27.95	424	1.5	0.64	2.4	0.363	0.000	22.9	9	-11.7	20.5	2.22	 .0752	0.017	1405	1	100.0	60
24/06/23	4:00 p	7.1	9.7	7.1	12	-20.5	16.0	W	16.00	24.0	WSW	2.7	5.8	1.4	1.1	30.294	0.00	0.00	94	8.09	213	0.1	0.04	0.7	0.470	0.000	21.8	9	-12.5	19.0	2.30	 .0755	0.011	1405	1	100.0	60
24/06/23	5:00 p	4.3	7.1	3.3	14	-20.9	8.0	W	8.00	20.0	W	1.2	3.2	0.1	-3.4	30.317	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.586	0.000	20.9	10	-11.9	17.8	2.56	 .0758	0.004	1405	1	100.0	60
24/06/23	6:00 p	2.3	5.1	1.9	14	-22.5	4.0	ENE	4.00	12.0	SSW	0.5	1.4	-0.4	-4.3	30.349	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.667	0.000	20.4	10	-12.3	17.2	2.58	 .0760	0.003	1405	1	100.0	60
24/06/23	7:00 p	2.5	2.8	2.3	11	-25.1	3.0	ENE	3.00	7.0	ESE	1.3	1.5	0.3	-3.6	30.372	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.660	0.000	20.3	14	-8.1	17.3	3.42	 .0760	0.003	1404	1	100.0	60
24/06/23	8:00 p	-0.8	2.9	-0.8	13	-25.9	5.0	NE	5.00	10.0	NE	-3.7	-1.7	-4.6	-8.5	30.381	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.799	0.000	19.4	13	-9.7	16.3	3.13	 .0763	0.003	1405	1	100.0	60
24/06/23	9:00 p	-2.2	0.0	-4.1	23	-20.6	4.0	S	4.00	10.0	SSW	-4.7	-2.9	-5.4	-9.2	30.370	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.856	0.000	18.8	13	-10.2	15.7	3.09	 .0764	0.002	1405	1	100.0	60
24/06/23	10:00 p	-4.4	-2.1	-5.8	27	-20.6	3.0	SE	3.00	8.0	WNW	-6.4	-4.9	-7.0	-10.8	30.370	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.947	0.000	18.0	13	-10.9	14.9	3.07	 .0767	0.002	1405	1	100.0	60
24/06/23	11:00 p	-3.5	-3.2	-4.9	19	-23.9	5.0	S	5.00	11.0	SSW	-6.8	-4.1	-7.4	-11.3	30.338	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.910	0.000	17.7	12	-12.1	14.6	2.97	 .0767	0.002	1405	1	100.0	60
25/06/23	12:00 a	-6.8	-3.5	-9.2	25	-23.6	3.0	NE	3.00	8.0	ENE	-9.2	-7.3	-9.7	-13.5	30.327	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.049	0.000	16.8	12	-12.8	13.8	3.01	 .0769	0.001	1405	1	100.0	60
25/06/23	1:00 a	-8.2	-5.2	-8.2	25	-24.8	2.0	SSW	2.00	6.0	SSW	-9.6	-8.6	-10.0	-13.9	30.317	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.106	0.000	15.7	12	-13.7	12.9	3.04	 .0772	0.001	1404	1	100.0	60
25/06/23	2:00 a	-9.4	-8.3	-10.8	43	-19.7	0.0	NNW	0.00	5.0	N	-9.4	-9.7	-9.7	-13.5	30.305	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.155	0.000	13.4	13	-14.5	11.1	3.40	 .0778	0.001	1405	1	100.0	60
25/06/23	3:00 a	-6.7	-6.6	-9.5	30	-21.4	5.0	SSW	5.00	8.0	S	-10.6	-7.1	-11.0	-14.8	30.300	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.042	0.000	11.9	14	-14.8	9.9	3.62	 .0782	0.001	1404	1	100.0	60
25/06/23	4:00 a	-10.6	-6.7	-11.7	44	-20.5	2.0	WSW	2.00	8.0	SSE	-12.2	-10.8	-12.4	-16.3	30.309	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.204	0.000	10.9	15	-14.8	9.3	3.78	 .0785	0.001	1405	1	100.0	60
25/06/23	5:00 a	-9.8	-8.9	-11.2	32	-23.4	3.0	SSW	3.00	5.0	SSE	-12.6	-10.1	-12.9	-16.7	30.331	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.171	0.000	10.0	15	-15.5	8.6	3.75	 .0788	0.001	1405	1	100.0	60
25/06/23	6:00 a	-5.9	-5.9	-9.8	27	-21.9	2.0	ESE	2.00	6.0	ENE	-7.1	-6.4	-7.6	-10.9	30.323	0.00	0.00	36	3.10	118	0.0	0.00	0.0	1.009	0.000	10.4	15	-15.2	8.9	3.77	 .0786	0.001	1405	1	100.0	60
25/06/23	7:00 a	-4.4	-4.4	-6.3	38	-16.6	3.0	NNE	3.00	7.0	NNE	-6.4	-4.8	-6.9	-5.1	30.348	0.00	0.00	246	21.16	355	1.0	0.43	1.9	0.947	0.000	11.8	13	-15.8	9.8	3.45	 .0783	0.003	1405	1	100.0	60
25/06/23	8:00 a	3.0	3.0	-4.4	21	-17.3	1.0	NNE	1.00	6.0	N	3.0	2.1	2.1	6.1	30.328	0.00	0.00	451	38.79	536	3.0	1.29	4.3	0.639	0.000	10.8	14	-15.7	9.1	3.58	 .0786	0.006	1405	1	100.0	60
25/06/23	9:00 a	8.3	8.4	3.0	13	-18.6	2.0	NNE	2.00	8.0	ENE	8.3	6.9	6.9	10.7	30.302	0.00	0.00	609	52.38	670	5.6	2.40	6.7	0.419	0.000	11.1	15	-14.7	9.3	3.79	 .0784	0.011	1405	1	100.0	60
25/06/23	10:00 a	10.9	10.9	8.2	11	-18.5	10.0	NE	10.00	22.0	ENE	8.5	9.2	6.7	9.5	30.281	0.00	0.00	713	61.33	745	7.6	3.26	8.3	0.308	0.000	12.6	13	-15.2	10.4	3.45	 .0779	0.019	1405	1	100.0	60
25/06/23	11:00 a	11.9	11.9	10.2	10	-18.9	6.0	NE	6.00	20.0	NNE	10.9	9.8	8.9	11.6	30.263	0.00	0.00	756	65.02	761	8.5	3.64	8.6	0.269	0.000	15.0	12	-14.2	12.3	3.09	 .0772	0.018	1404	1	100.0	60
25/06/23	12:00 p	12.2	12.7	11.8	8	-21.2	6.0	NE	6.00	18.0	E	11.3	10.0	9.1	12.2	30.217	0.00	0.00	735	63.22	758	8.0	3.43	8.6	0.257	0.000	17.5	12	-12.3	14.4	2.98	 .0764	0.018	1406	1	100.0	60
25/06/23	1:00 p	13.2	13.2	12.0	7	-22.0	11.0	SE	11.00	25.0	SSE	10.8	10.7	8.3	11.1	30.191	0.00	0.00	652	56.08	703	6.1	2.61	7.2	0.213	0.000	21.1	10	-11.8	18.0	2.55	 .0754	0.020	1404	1	100.0	60
25/06/23	2:00 p	13.1	13.2	12.7	6	-23.8	12.0	SE	12.00	25.0	SSE	10.3	10.6	7.8	10.4	30.186	0.00	0.00	513	44.12	591	3.6	1.54	4.9	0.220	0.000	22.8	8	-13.2	20.3	1.99	 .0750	0.018	1405	1	100.0	60
25/06/23	3:00 p	12.8	13.2	12.6	6	-24.0	9.0	SE	9.00	21.0	SE	11.0	10.4	8.6	10.6	30.176	0.00	0.00	328	28.21	427	1.5	0.64	2.4	0.231	0.000	21.9	9	-12.5	19.1	2.29	 .0752	0.013	1405	1	100.0	60
25/06/23	4:00 p	11.9	12.8	11.9	7	-22.9	8.0	SE	8.00	18.0	SE	10.4	9.8	8.2	7.7	30.179	0.00	0.00	95	8.17	214	0.1	0.04	0.7	0.266	0.000	21.4	10	-11.5	18.5	2.53	 .0753	0.007	1405	1	100.0	60
25/06/23	5:00 p	9.7	11.9	9.7	9	-21.8	8.0	ESE	8.00	15.0	SE	7.7	8.2	6.2	2.6	30.194	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.361	0.000	21.2	10	-11.7	18.1	2.55	 .0754	0.006	1405	1	100.0	60
25/06/23	6:00 p	2.3	9.6	2.0	21	-17.8	7.0	E	7.00	16.0	E	-0.8	1.4	-1.7	-5.3	30.217	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.667	0.000	20.9	10	-11.9	17.8	2.56	 .0755	0.004	1405	1	100.0	60
25/06/23	7:00 p	-0.9	2.9	-0.9	25	-18.5	4.0	NE	4.00	8.0	ENE	-3.2	-1.6	-3.9	-7.7	30.236	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.801	0.000	20.6	13	-8.9	17.6	3.21	 .0756	0.003	1405	1	100.0	60
25/06/23	8:00 p	-1.6	-0.1	-1.6	26	-18.6	5.0	ENE	5.00	8.0	ENE	-4.6	-2.2	-5.2	-9.1	30.268	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.829	0.000	19.8	13	-9.5	16.7	3.15	 .0759	0.002	1404	1	100.0	60
25/06/23	9:00 p	-2.8	0.0	-3.8	30	-18.0	3.0	E	3.00	8.0	E	-4.6	-3.3	-5.2	-8.9	30.286	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.880	0.000	19.1	13	-10.0	15.9	3.10	 .0762	0.002	1406	1	100.0	60
25/06/23	10:00 p	-4.3	-2.8	-5.7	32	-18.6	0.0	NE	0.00	4.0	NE	-4.3	-4.8	-4.8	-8.7	30.284	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.944	0.000	18.3	12	-11.7	15.2	2.95	 .0764	0.001	1404	1	100.0	60
25/06/23	11:00 p	-4.2	-3.3	-5.2	30	-19.2	1.0	NE	1.00	5.0	SSW	-4.2	-4.7	-4.7	-8.6	30.282	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.938	0.000	17.9	12	-11.9	14.8	2.96	 .0765	0.001	1405	1	100.0	60
26/06/23	12:00 a	-9.1	-4.2	-9.2	50	-17.6	0.0	SE	0.00	2.0	SE	-9.1	-9.4	-9.4	-13.2	30.272	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.144	0.000	17.1	12	-12.6	14.1	2.99	 .0767	0.001	1405	1	100.0	60
26/06/23	1:00 a	-9.7	-9.1	-9.9	53	-17.5	1.0	ENE	1.00	5.0	E	-9.7	-9.9	-9.9	-13.7	30.263	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.169	0.000	15.4	13	-12.9	12.7	3.26	 .0771	0.001	1404	1	100.0	60
26/06/23	2:00 a	-9.0	-8.1	-9.8	48	-18.0	1.0	E	1.00	5.0	E	-9.0	-9.3	-9.3	-13.1	30.250	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.139	0.000	14.3	13	-13.8	11.7	3.34	 .0774	0.001	1405	1	100.0	60
26/06/23	3:00 a	-7.8	-7.8	-11.0	44	-18.0	1.0	E	1.00	7.0	E	-7.8	-8.2	-8.2	-11.9	30.259	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.090	0.000	13.3	13	-14.6	10.9	3.41	 .0777	0.001	1404	1	100.0	60
26/06/23	4:00 a	-11.7	-5.2	-11.7	56	-18.7	1.0	NE	1.00	7.0	E	-11.7	-11.8	-11.8	-15.7	30.269	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.250	0.000	12.2	14	-14.6	10.2	3.63	 .0780	0.001	1405	1	100.0	60
26/06/23	5:00 a	-11.1	-10.8	-12.2	49	-19.7	0.0	ENE	0.00	4.0	ENE	-11.1	-11.3	-11.3	-15.2	30.298	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.227	0.000	11.1	14	-15.5	9.3	3.59	 .0784	0.000	1405	1	100.0	60
26/06/23	6:00 a	-4.4	-4.4	-11.3	33	-18.3	3.0	SE	3.00	6.0	SE	-6.4	-4.9	-6.9	-10.3	30.320	0.00	0.00	36	3.10	120	0.0	0.00	0.0	0.947	0.000	12.1	14	-14.7	10.1	3.62	 .0782	0.001	1405	1	100.0	60
26/06/23	7:00 a	-4.1	-4.1	-5.3	44	-14.5	1.0	NE	1.00	6.0	NE	-4.1	-4.4	-4.4	-2.6	30.321	0.00	0.00	247	21.24	357	1.0	0.43	1.8	0.933	0.000	12.2	14	-14.6	10.2	3.63	 .0781	0.003	1405	1	100.0	60
26/06/23	8:00 a	2.9	2.9	-4.1	23	-16.2	1.0	NNE	1.00	6.0	NNE	2.9	2.1	2.1	6.1	30.322	0.00	0.00	452	38.88	538	3.0	1.29	4.2	0.641	0.000	10.8	15	-14.8	9.2	3.78	 .0785	0.006	1405	1	100.0	60
26/06/23	9:00 a	8.2	8.2	3.0	16	-16.2	1.0	NNE	1.00	5.0	NNE	8.2	6.9	6.9	10.8	30.289	0.00	0.00	611	52.55	673	5.5	2.36	6.7	0.421	0.000	11.3	15	-14.4	9.6	3.80	 .0783	0.010	1405	1	100.0	60
26/06/23	10:00 a	9.8	9.9	8.3	11	-19.3	4.0	NE	4.00	12.0	NE	9.2	8.4	7.7	11.0	30.265	0.00	0.00	716	61.58	747	7.6	3.26	8.4	0.354	0.000	13.0	14	-13.9	10.8	3.63	 .0778	0.015	1405	1	100.0	60
26/06/23	11:00 a	11.6	11.6	9.9	8	-21.7	5.0	NNE	5.00	14.0	E	10.8	9.6	8.8	11.5	30.241	0.00	0.00	760	65.37	765	8.6	3.69	8.6	0.282	0.000	15.1	13	-13.2	12.4	3.29	 .0771	0.017	1405	1	100.0	60
26/06/23	12:00 p	12.6	12.6	11.4	6	-24.2	6.0	NNW	6.00	15.0	NNE	11.8	10.2	9.4	12.2	30.209	0.00	0.00	740	63.65	761	7.9	3.39	8.5	0.238	0.000	17.6	11	-13.3	14.5	2.78	 .0764	0.018	1404	1	100.0	60
26/06/23	1:00 p	12.7	13.1	12.3	3	-31.6	9.0	ESE	9.00	22.0	ESE	10.9	10.3	8.5	11.3	30.199	0.00	0.00	656	56.42	707	6.1	2.61	7.1	0.234	0.000	20.3	10	-12.4	17.1	2.58	 .0757	0.019	1405	1	100.0	60
26/06/23	2:00 p	12.8	13.1	12.6	1	-42.4	13.0	SE	13.00	25.0	SE	9.8	10.3	7.3	9.6	30.194	0.00	0.00	517	44.47	594	3.6	1.54	4.8	0.229	0.000	21.9	9	-12.5	19.1	2.29	 .0752	0.019	1405	1	100.0	60
26/06/23	3:00 p	12.8	13.1	12.6	2	-35.7	12.0	ESE	12.00	20.0	SE	10.1	10.3	7.6	9.3	30.198	0.00	0.00	333	28.64	431	1.5	0.64	2.4	0.229	0.000	23.2	8	-12.9	20.8	1.97	 .0749	0.015	1405	1	100.0	60
26/06/23	4:00 p	9.7	12.8	9.7	14	-16.6	9.0	E	9.00	19.0	E	7.4	8.3	6.0	5.6	30.206	0.00	0.00	99	8.52	223	0.1	0.04	0.7	0.359	0.000	22.4	9	-12.1	19.7	2.26	 .0751	0.008	1405	1	100.0	60
26/06/23	5:00 p	6.6	9.7	6.5	17	-16.8	7.0	S	7.00	16.0	W	4.3	5.4	3.2	-0.5	30.228	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.491	0.000	22.1	10	-11.0	19.3	2.48	 .0753	0.004	1405	1	100.0	60
26/06/23	6:00 p	4.3	6.6	4.3	17	-18.6	3.0	SE	3.00	9.0	WNW	3.4	3.3	2.3	-1.5	30.256	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.583	0.000	21.6	10	-11.4	18.8	2.51	 .0754	0.003	1405	1	100.0	60
26/06/23	7:00 p	-0.3	4.3	-0.9	26	-17.5	4.0	ENE	4.00	9.0	ENE	-2.5	-1.0	-3.2	-7.0	30.277	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.775	0.000	21.6	11	-10.2	18.7	2.73	 .0755	0.003	1405	1	100.0	60
26/06/23	8:00 p	-3.8	0.2	-4.1	32	-18.1	3.0	NE	3.00	7.0	ENE	-5.8	-4.3	-6.3	-10.1	30.300	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.921	0.000	20.7	12	-9.8	17.7	2.95	 .0758	0.002	1405	1	100.0	60
26/06/23	9:00 p	-1.8	-0.9	-3.7	27	-18.4	4.0	NE	4.00	7.0	NE	-4.3	-2.5	-4.9	-8.8	30.307	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.840	0.000	20.1	12	-10.3	16.9	2.95	 .0760	0.002	1404	1	100.0	60
26/06/23	10:00 p	-6.9	-0.8	-6.9	40	-18.3	1.0	ENE	1.00	7.0	SE	-6.9	-7.3	-7.3	-11.1	30.323	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.053	0.000	19.2	13	-9.9	16.1	3.11	 .0762	0.001	1406	1	100.0	60
26/06/23	11:00 p	-3.9	-3.8	-7.4	30	-19.0	2.0	E	2.00	5.0	ENE	-4.8	-4.4	-5.4	-9.3	30.314	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.926	0.000	18.8	14	-9.3	15.7	3.37	 .0763	0.001	1404	1	100.0	60
27/06/23	12:00 a	-9.8	-3.8	-10.1	50	-18.3	1.0	ENE	1.00	7.0	ENE	-9.8	-10.1	-10.1	-13.8	30.310	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.174	0.000	18.2	15	-8.9	15.2	3.56	 .0764	0.001	1405	1	100.0	60
27/06/23	1:00 a	-8.3	-5.2	-9.9	40	-19.5	3.0	SSW	3.00	7.0	SSW	-10.8	-8.6	-11.2	-15.1	30.293	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.109	0.000	16.6	16	-9.4	13.8	3.91	 .0768	0.001	1404	1	100.0	60
27/06/23	2:00 a	-9.2	-8.1	-11.4	47	-18.5	2.0	ENE	2.00	6.0	ENE	-10.7	-9.5	-11.0	-14.8	30.284	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.148	0.000	15.2	17	-9.8	12.6	4.15	 .0772	0.001	1405	1	100.0	60
27/06/23	3:00 a	-9.2	-8.2	-10.2	40	-20.4	1.0	SSW	1.00	6.0	SW	-9.2	-9.5	-9.5	-13.4	30.276	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.148	0.000	14.3	18	-9.8	11.9	4.35	 .0774	0.001	1405	1	100.0	60
27/06/23	4:00 a	-10.9	-8.9	-13.3	53	-18.6	2.0	NE	2.00	6.0	NNE	-12.6	-11.1	-12.8	-16.6	30.277	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.218	0.000	12.7	19	-10.4	10.7	4.55	 .0778	0.001	1404	1	100.0	60
27/06/23	5:00 a	-10.7	-9.6	-11.3	44	-20.6	3.0	SSW	3.00	7.0	SSE	-13.6	-10.9	-13.8	-17.7	30.278	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.208	0.000	11.6	20	-10.7	9.8	4.71	 .0782	0.000	1405	1	100.0	60
27/06/23	6:00 a	-10.7	-8.4	-10.8	55	-18.0	0.0	SSW	0.00	4.0	SSW	-10.7	-10.9	-10.9	-14.3	30.291	0.00	0.00	36	3.10	118	0.0	0.00	0.0	1.211	0.000	11.8	17	-12.5	9.9	4.15	 .0782	0.000	1405	1	100.0	60
27/06/23	7:00 a	-4.5	-4.5	-10.7	40	-16.1	0.0	WNW	0.00	1.0	WNW	-4.5	-4.9	-4.9	-3.1	30.304	0.00	0.00	246	21.16	355	1.0	0.43	1.8	0.951	0.000	10.9	14	-15.6	9.2	3.58	 .0785	0.002	1405	1	100.0	60
27/06/23	8:00 a	3.7	3.7	-4.4	19	-17.9	2.0	NE	2.00	8.0	NE	3.4	2.7	2.4	6.5	30.308	0.00	0.00	453	38.96	540	3.0	1.29	4.2	0.611	0.000	10.6	16	-14.3	9.0	3.97	 .0786	0.007	1405	1	100.0	60
27/06/23	9:00 a	8.4	8.4	3.7	15	-16.8	2.0	NNE	2.00	7.0	NNE	8.4	7.2	7.2	11.1	30.281	0.00	0.00	612	52.64	675	5.5	2.36	6.7	0.412	0.000	10.8	16	-14.1	9.2	3.98	 .0784	0.011	1405	1	100.0	60
27/06/23	10:00 a	10.3	10.7	8.5	10	-20.1	4.0	NNE	4.00	10.0	NW	9.7	8.7	8.2	11.4	30.261	0.00	0.00	717	61.67	749	7.6	3.26	8.3	0.336	0.000	12.4	15	-13.5	10.4	3.84	 .0779	0.015	1405	1	100.0	60
27/06/23	11:00 a	12.2	12.2	10.3	5	-26.5	5.0	WNW	5.00	15.0	ENE	11.6	9.9	9.3	12.0	30.234	0.00	0.00	761	65.45	765	8.5	3.64	8.6	0.255	0.000	14.6	14	-12.7	12.0	3.52	 .0773	0.018	1405	1	100.0	60
27/06/23	12:00 p	14.0	14.0	12.2	4	-27.6	9.0	NNE	9.00	20.0	NE	12.4	11.2	9.6	12.1	30.205	0.00	0.00	740	63.65	763	7.9	3.39	8.5	0.181	0.000	16.6	11	-14.0	13.6	2.81	 .0767	0.021	1405	1	100.0	60
27/06/23	1:00 p	14.0	14.3	13.7	4	-27.6	8.0	NNE	8.00	16.0	NNE	12.8	11.2	10.1	13.0	30.193	0.00	0.00	657	56.51	708	6.1	2.61	7.2	0.181	0.000	20.0	9	-13.9	16.6	2.39	 .0757	0.019	1404	1	100.0	60
27/06/23	2:00 p	14.0	14.4	13.9	3	-30.7	7.0	NNE	7.00	16.0	NE	13.2	11.2	10.4	13.3	30.190	0.00	0.00	517	44.47	594	3.6	1.54	4.9	0.181	0.000	22.1	9	-12.3	19.4	2.28	 .0752	0.016	1405	1	100.0	60
27/06/23	3:00 p	13.7	14.2	13.7	3	-30.9	4.0	NE	4.00	13.0	N	13.6	10.9	10.9	13.0	30.186	0.00	0.00	332	28.56	429	1.5	0.64	2.4	0.194	0.000	22.4	9	-12.0	19.8	2.25	 .0751	0.010	1406	1	100.0	60
27/06/23	4:00 p	10.5	13.7	10.4	11	-18.8	9.0	WSW	9.00	15.0	WSW	8.3	8.9	6.7	6.3	30.180	0.00	0.00	97	8.34	220	0.1	0.04	0.7	0.326	0.000	21.3	10	-11.6	18.3	2.54	 .0753	0.008	1404	1	100.0	60
27/06/23	5:00 p	6.2	10.6	6.2	16	-17.9	5.0	SSW	5.00	18.0	SW	4.5	5.0	3.3	-0.4	30.194	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.507	0.000	20.8	11	-10.8	17.7	2.75	 .0755	0.003	1405	1	100.0	60
27/06/23	6:00 p	1.9	6.2	1.9	21	-18.2	6.0	ENE	6.00	10.0	NE	-0.9	1.0	-1.8	-5.6	30.222	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.685	0.000	20.4	10	-12.3	17.2	2.57	 .0757	0.004	1405	1	100.0	60
27/06/23	7:00 p	3.8	5.0	1.9	18	-18.4	4.0	ENE	4.00	11.0	ENE	2.2	2.8	1.2	-2.7	30.248	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.606	0.000	19.9	13	-9.4	16.8	3.16	 .0758	0.003	1405	1	100.0	60
27/06/23	8:00 p	-1.7	4.3	-2.0	26	-18.7	3.0	NE	3.00	10.0	ENE	-3.4	-2.3	-4.1	-7.9	30.279	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.833	0.000	19.3	14	-8.9	16.2	3.39	 .0760	0.002	1405	1	100.0	60
27/06/23	9:00 p	0.3	0.4	-1.7	23	-18.5	5.0	E	5.00	9.0	E	-2.4	-0.5	-3.2	-7.0	30.277	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.752	0.000	18.7	14	-9.4	15.6	3.36	 .0762	0.003	1405	1	100.0	60
27/06/23	10:00 p	-6.6	0.7	-6.6	46	-16.3	2.0	ENE	2.00	8.0	E	-7.8	-6.9	-8.2	-11.9	30.274	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.039	0.000	18.1	15	-9.0	15.1	3.57	 .0764	0.001	1404	1	100.0	60
27/06/23	11:00 p	-3.2	-3.2	-7.0	29	-18.8	4.0	SW	4.00	8.0	S	-5.9	-3.8	-6.4	-10.3	30.268	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.898	0.000	17.8	15	-9.2	14.8	3.59	 .0764	0.002	1405	1	100.0	60
28/06/23	12:00 a	-7.7	-1.8	-7.7	46	-17.4	2.0	SSE	2.00	5.0	SSE	-9.1	-8.1	-9.4	-13.2	30.265	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.086	0.000	17.3	15	-9.6	14.3	3.63	 .0766	0.002	1405	1	100.0	60
28/06/23	1:00 a	-9.3	-7.7	-10.0	49	-18.0	0.0	E	0.00	2.0	E	-9.3	-9.6	-9.6	-13.3	30.269	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.150	0.000	15.4	17	-9.6	12.8	4.15	 .0771	0.001	1404	1	100.0	60
28/06/23	2:00 a	-7.2	-6.9	-10.2	40	-18.5	1.0	ESE	1.00	5.0	ESE	-7.2	-7.5	-7.5	-11.3	30.260	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.063	0.000	14.3	18	-9.7	11.9	4.35	 .0773	0.001	1405	1	100.0	60
28/06/23	3:00 a	-6.6	-6.6	-11.4	33	-20.2	2.0	ESE	2.00	8.0	S	-7.8	-7.0	-8.2	-12.1	30.244	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.037	0.000	13.4	18	-10.5	11.2	4.35	 .0776	0.001	1405	1	100.0	60
