"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 2420039, LBL: Tint1)","HR, % (SEN S/N: 2420039, LBL: HR)","Intensidad, lux (SEN S/N: 2420039, LBL: I)"
11/05/20 17:15:00,13.810,40.200,67.0
11/05/20 17:30:00,12.678,40.740,35.5
11/05/20 17:45:00,11.929,41.225,11.8
11/05/20 18:00:00,11.419,41.984,11.8
11/05/20 18:15:00,11.053,42.913,11.8
11/05/20 18:30:00,10.785,43.444,11.8
11/05/20 18:45:00,10.541,44.224,11.8
11/05/20 19:00:00,10.320,43.607,11.8
11/05/20 19:15:00,10.075,43.795,11.8
11/05/20 19:30:00,9.879,44.082,11.8
11/05/20 19:45:00,9.706,44.433,11.8
11/05/20 20:00:00,9.558,45.034,11.8
11/05/20 20:15:00,9.435,45.390,11.8
11/05/20 20:30:00,9.287,45.772,11.8
11/05/20 20:45:00,9.163,46.065,11.8
11/05/20 21:00:00,9.064,46.483,11.8
11/05/20 21:15:00,8.965,46.746,11.8
11/05/20 21:30:00,8.866,46.826,11.8
11/05/20 21:45:00,8.717,46.776,11.8
11/05/20 22:00:00,8.568,46.971,11.8
11/05/20 22:15:00,8.419,46.737,11.8
11/05/20 22:30:00,8.245,46.868,11.8
11/05/20 22:45:00,8.095,46.849,11.8
11/05/20 23:00:00,7.970,47.230,11.8
11/05/20 23:15:00,7.895,47.373,11.8
11/05/20 23:30:00,7.845,47.641,11.8
11/05/20 23:45:00,7.820,47.272,11.8
11/06/20 00:00:00,7.770,47.326,11.8
11/06/20 00:15:00,7.695,47.652,11.8
11/06/20 00:30:00,7.670,47.831,11.8
11/06/20 00:45:00,7.594,48.186,11.8
11/06/20 01:00:00,7.494,48.477,11.8
11/06/20 01:15:00,7.393,48.585,11.8
11/06/20 01:30:00,7.318,48.605,11.8
11/06/20 01:45:00,7.242,48.656,11.8
11/06/20 02:00:00,7.167,48.797,11.8
11/06/20 02:15:00,7.142,48.703,11.8
11/06/20 02:30:00,7.091,49.090,11.8
11/06/20 02:45:00,7.041,49.083,11.8
11/06/20 03:00:00,6.990,49.137,11.8
11/06/20 03:15:00,6.889,49.032,11.8
11/06/20 03:30:00,6.813,49.143,11.8
11/06/20 03:45:00,6.788,48.898,11.8
11/06/20 04:00:00,6.763,48.894,11.8
11/06/20 04:15:00,6.763,49.197,11.8
11/06/20 04:30:00,6.737,49.646,11.8
11/06/20 04:45:00,6.636,49.572,11.8
11/06/20 05:00:00,6.585,49.565,11.8
11/06/20 05:15:00,6.509,49.555,11.8
11/06/20 05:30:00,6.611,49.569,82.8
11/06/20 05:45:00,6.763,49.620,177.4
11/06/20 06:00:00,6.965,49.587,272.0
11/06/20 06:15:00,7.217,49.500,358.7
11/06/20 06:30:00,7.519,49.390,453.3
11/06/20 06:45:00,7.845,49.101,555.8
11/06/20 07:00:00,8.245,48.881,681.9
11/06/20 07:15:00,8.643,48.478,768.7
11/06/20 07:30:00,9.139,47.719,902.7
11/06/20 07:45:00,9.608,47.412,1052.5
11/06/20 08:00:00,10.149,46.898,1202.3
11/06/20 08:15:00,10.614,45.320,1336.3
11/06/20 08:30:00,11.078,44.196,1478.2
11/06/20 08:45:00,11.516,42.466,1635.9
11/06/20 09:00:00,12.074,41.966,1793.6
11/06/20 09:15:00,12.630,40.956,1927.6
11/06/20 09:30:00,13.377,41.072,2069.5
11/06/20 09:45:00,14.122,41.092,2203.5
11/06/20 10:00:00,14.673,40.008,2306.0
11/06/20 10:15:00,14.984,39.147,445.4
11/06/20 10:30:00,14.290,38.144,1596.5
11/06/20 10:45:00,14.337,38.149,2455.8
11/06/20 11:00:00,14.912,36.826,642.5
11/06/20 11:15:00,14.792,37.329,2432.1
11/06/20 11:30:00,15.819,36.595,2511.0
11/06/20 11:45:00,16.963,36.677,2503.1
11/06/20 12:00:00,17.534,35.922,2337.5
11/06/20 12:15:00,17.106,34.771,689.8
11/06/20 12:30:00,16.106,34.871,2337.5
11/06/20 12:45:00,16.796,35.751,2353.3
11/06/20 13:00:00,16.963,35.670,603.1
11/06/20 13:15:00,15.676,36.903,437.5
11/06/20 13:30:00,14.601,39.042,287.8
11/06/20 13:45:00,13.473,36.937,272.0
11/06/20 14:00:00,12.823,38.214,208.9
11/06/20 14:15:00,12.413,39.570,208.9
11/06/20 14:30:00,12.219,40.373,201.0
11/06/20 14:45:00,12.050,40.796,272.0
11/06/20 15:00:00,12.025,41.299,390.2
11/06/20 15:15:00,12.195,41.822,579.5
11/06/20 15:30:00,12.340,42.374,516.4
11/06/20 15:45:00,12.364,42.251,461.2
11/06/20 16:00:00,12.364,42.314,398.1
11/06/20 16:15:00,12.219,43.396,287.8
11/06/20 16:30:00,12.001,43.871,256.2
11/06/20 16:45:00,11.832,43.850,303.5
11/06/20 17:00:00,11.662,43.173,208.9
11/06/20 17:15:00,11.492,43.216,98.5
11/06/20 17:30:00,11.273,43.846,35.5
11/06/20 17:45:00,11.346,42.039,11.8
11/06/20 18:00:00,32.355,32.285,11.8
11/06/20 18:15:00,25.380,29.891,11.8
11/06/20 18:30:00,17.201,35.335,11.8
11/06/20 18:45:00,14.074,38.569,11.8
11/06/20 19:00:00,12.558,41.043,11.8
11/06/20 19:15:00,11.686,44.363,11.8
11/06/20 19:30:00,11.102,46.959,11.8
11/06/20 19:45:00,10.907,46.162,11.8
11/06/20 20:00:00,10.761,46.112,11.8
11/06/20 20:15:00,10.541,45.992,11.8
11/06/20 20:30:00,10.345,46.708,11.8
11/06/20 20:45:00,10.124,49.439,11.8
11/06/20 21:00:00,9.879,50.745,11.8
11/06/20 21:15:00,9.731,50.997,11.8
11/06/20 21:30:00,9.632,50.164,11.8
11/06/20 21:45:00,9.558,49.941,11.8
11/06/20 22:00:00,9.435,50.228,11.8
11/06/20 22:15:00,9.287,50.481,11.8
11/06/20 22:30:00,9.139,50.612,11.8
11/06/20 22:45:00,9.040,50.629,11.8
11/06/20 23:00:00,8.941,50.978,11.8
11/06/20 23:15:00,8.891,51.455,11.8
11/06/20 23:30:00,8.792,51.501,11.8
11/06/20 23:45:00,8.668,51.725,11.8
11/07/20 00:00:00,8.543,51.828,11.8
11/07/20 00:15:00,8.444,51.964,11.8
11/07/20 00:30:00,8.394,52.137,11.8
11/07/20 00:45:00,8.369,52.344,11.8
11/07/20 01:00:00,8.369,52.524,11.8
11/07/20 01:15:00,8.344,52.581,11.8
11/07/20 01:30:00,8.344,52.701,11.8
11/07/20 01:45:00,8.344,52.821,11.8
11/07/20 02:00:00,8.295,53.024,11.8
11/07/20 02:15:00,8.245,53.076,11.8
11/07/20 02:30:00,8.195,53.249,11.8
11/07/20 02:45:00,8.145,53.271,11.8
11/07/20 03:00:00,8.095,53.264,11.8
11/07/20 03:15:00,7.995,53.459,11.8
11/07/20 03:30:00,7.870,53.470,11.8
11/07/20 03:45:00,7.745,53.452,11.8
11/07/20 04:00:00,7.645,53.437,11.8
11/07/20 04:15:00,7.569,53.456,11.8
11/07/20 04:30:00,7.519,53.598,11.8
11/07/20 04:45:00,7.494,53.564,11.8
11/07/20 05:00:00,7.444,53.408,11.8
11/07/20 05:15:00,7.393,53.221,11.8
11/07/20 05:30:00,7.419,53.016,67.0
11/07/20 05:45:00,7.544,53.303,161.6
11/07/20 06:00:00,7.695,53.385,256.2
11/07/20 06:15:00,7.895,53.414,366.6
11/07/20 06:30:00,8.170,53.484,453.3
11/07/20 06:45:00,8.444,53.465,571.6
11/07/20 07:00:00,8.792,53.606,713.5
11/07/20 07:15:00,9.163,53.690,831.7
11/07/20 07:30:00,9.558,53.598,997.3
11/07/20 07:45:00,10.001,52.910,1162.9
11/07/20 08:00:00,10.443,52.339,1320.5
11/07/20 08:15:00,10.907,51.192,1494.0
11/07/20 08:30:00,11.394,50.039,1683.2
11/07/20 08:45:00,11.904,47.711,1919.7
11/07/20 09:00:00,12.437,45.328,2108.9
11/07/20 09:15:00,12.920,44.451,1722.6
11/07/20 09:30:00,24.847,44.378,2463.7
11/07/20 09:45:00,52.709,18.259,847.5
11/07/20 10:00:00,40.458,15.221,3244.2
11/07/20 10:15:00,26.304,21.978,3165.3
11/07/20 10:30:00,21.485,21.568,3196.9
11/07/20 10:45:00,21.246,29.048,3433.4
11/07/20 11:00:00,27.653,29.363,2440.0
11/07/20 11:15:00,47.580,18.286,879.0
11/07/20 11:30:00,30.824,18.430,2534.6
11/07/20 11:45:00,24.750,20.911,2369.1
11/07/20 12:00:00,22.633,23.048,2329.7
11/07/20 12:15:00,21.604,22.535,2164.1
11/07/20 12:30:00,21.437,23.821,2266.6
11/07/20 12:45:00,21.223,23.295,2282.3
11/07/20 13:00:00,21.151,25.669,973.6
11/07/20 13:15:00,19.436,24.868,1691.1
11/07/20 13:30:00,19.222,25.865,784.4
11/07/20 13:45:00,18.414,28.017,729.2
11/07/20 14:00:00,17.772,28.499,776.6
11/07/20 14:15:00,17.344,28.697,784.4
11/07/20 14:30:00,17.153,28.616,1013.1
11/07/20 14:45:00,16.773,28.585,666.2
11/07/20 15:00:00,16.249,27.013,587.3
11/07/20 15:15:00,15.891,27.817,547.9
11/07/20 15:30:00,15.796,29.135,681.9
11/07/20 15:45:00,15.772,31.571,500.6
11/07/20 16:00:00,15.533,33.187,421.8
11/07/20 16:15:00,15.175,33.871,366.6
11/07/20 16:30:00,14.888,34.624,232.6
11/07/20 16:45:00,14.529,35.528,216.8
11/07/20 17:00:00,14.242,36.113,224.7
11/07/20 17:15:00,14.002,35.928,232.6
11/07/20 17:30:00,13.810,36.199,114.3
11/07/20 17:45:00,13.546,36.880,11.8
11/07/20 18:00:00,13.161,37.482,11.8
11/07/20 18:15:00,12.847,38.949,11.8
11/07/20 18:30:00,12.582,39.493,11.8
11/07/20 18:45:00,12.413,39.760,11.8
11/07/20 19:00:00,12.243,40.470,11.8
11/07/20 19:15:00,12.025,41.992,11.8
11/07/20 19:30:00,11.807,42.877,11.8
11/07/20 19:45:00,11.613,43.324,11.8
11/07/20 20:00:00,11.394,43.016,11.8
11/07/20 20:15:00,11.151,43.394,11.8
11/07/20 20:30:00,11.005,43.533,11.8
11/07/20 20:45:00,10.932,43.805,11.8
11/07/20 21:00:00,10.858,44.294,11.8
11/07/20 21:15:00,10.761,44.842,11.8
11/07/20 21:30:00,10.687,45.453,11.8
11/07/20 21:45:00,10.614,45.846,11.8
11/07/20 22:00:00,10.516,46.205,11.8
11/07/20 22:15:00,10.394,46.498,11.8
11/07/20 22:30:00,10.296,46.825,11.8
11/07/20 22:45:00,10.222,46.877,11.8
11/07/20 23:00:00,10.124,46.895,11.8
11/07/20 23:15:00,10.026,47.098,11.8
11/07/20 23:30:00,9.879,47.017,11.8
11/07/20 23:45:00,9.731,47.152,11.8
11/08/20 00:00:00,9.608,47.474,11.8
11/08/20 00:15:00,9.558,47.743,11.8
11/08/20 00:30:00,9.509,47.982,11.8
11/08/20 00:45:00,9.460,48.434,11.8
11/08/20 01:00:00,9.460,48.587,11.8
11/08/20 01:15:00,9.410,48.916,11.8
11/08/20 01:30:00,9.361,49.214,11.8
11/08/20 01:45:00,9.262,49.262,11.8
11/08/20 02:00:00,9.238,49.502,11.8
11/08/20 02:15:00,9.188,49.556,11.8
11/08/20 02:30:00,9.114,49.911,11.8
11/08/20 02:45:00,9.064,49.934,11.8
11/08/20 03:00:00,9.015,50.019,11.8
11/08/20 03:15:00,8.941,50.039,11.8
11/08/20 03:30:00,8.941,50.251,11.8
11/08/20 03:45:00,8.965,50.346,11.8
11/08/20 04:00:00,8.941,50.554,11.8
11/08/20 04:15:00,8.866,50.635,11.8
11/08/20 04:30:00,8.767,50.742,11.8
11/08/20 04:45:00,8.668,50.849,11.8
11/08/20 05:00:00,8.618,50.993,11.8
11/08/20 05:15:00,8.618,50.933,11.8
11/08/20 05:30:00,8.643,50.876,19.7
11/08/20 05:45:00,8.742,51.162,59.1
11/08/20 06:00:00,8.817,51.384,82.8
11/08/20 06:15:00,8.916,51.428,161.6
11/08/20 06:30:00,9.089,51.573,208.9
11/08/20 06:45:00,9.312,51.756,382.4
11/08/20 07:00:00,9.829,51.678,603.1
11/08/20 07:15:00,10.198,51.820,808.1
11/08/20 07:30:00,10.687,51.677,871.2
11/08/20 07:45:00,11.127,51.253,1060.4
11/08/20 08:00:00,11.297,50.728,910.6
11/08/20 08:15:00,11.734,49.687,1162.9
11/08/20 08:30:00,12.243,48.526,1494.0
11/08/20 08:45:00,12.775,47.143,1643.8
11/08/20 09:00:00,13.112,45.849,1927.6
11/08/20 09:15:00,13.425,43.728,1943.3
11/08/20 09:30:00,13.930,43.410,2101.0
11/08/20 09:45:00,14.457,42.462,2313.9
11/08/20 10:00:00,14.721,42.429,2440.0
11/08/20 10:15:00,15.390,41.744,2503.1
11/08/20 10:30:00,16.606,40.860,2605.6
11/08/20 10:45:00,16.630,40.895,2605.6
11/08/20 11:00:00,15.986,41.780,816.0
11/08/20 11:15:00,15.199,41.786,808.1
11/08/20 11:30:00,16.034,41.754,1028.8
11/08/20 11:45:00,17.415,40.693,886.9
11/08/20 12:00:00,18.152,38.938,2416.4
11/08/20 12:15:00,18.319,38.340,1107.7
11/08/20 12:30:00,16.820,38.990,382.4
11/08/20 12:45:00,15.055,39.154,224.7
11/08/20 13:00:00,13.834,40.425,59.1
11/08/20 13:15:00,13.016,42.641,43.4
11/08/20 13:30:00,12.534,44.779,74.9
11/08/20 13:45:00,12.122,47.152,90.7
11/08/20 14:00:00,11.856,46.591,67.0
11/08/20 14:15:00,11.686,47.096,74.9
11/08/20 14:30:00,11.540,47.849,122.2
11/08/20 14:45:00,11.467,48.209,208.9
11/08/20 15:00:00,11.492,47.842,366.6
11/08/20 15:15:00,11.734,47.565,516.4
11/08/20 15:30:00,11.783,48.065,358.7
11/08/20 15:45:00,11.807,48.161,342.9
11/08/20 16:00:00,11.880,48.078,689.8
11/08/20 16:15:00,12.364,47.740,729.2
11/08/20 16:30:00,12.630,47.434,540.0
11/08/20 16:45:00,12.558,46.991,327.2
11/08/20 17:00:00,12.195,46.262,279.9
11/08/20 17:15:00,11.832,46.464,161.6
11/08/20 17:30:00,11.565,46.493,106.4
11/08/20 17:45:00,11.346,47.206,19.7
11/08/20 18:00:00,11.029,48.182,11.8
11/08/20 18:15:00,10.736,49.032,11.8
11/08/20 18:30:00,10.492,49.519,11.8
11/08/20 18:45:00,10.271,49.551,11.8
11/08/20 19:00:00,10.051,49.795,11.8
11/08/20 19:15:00,9.879,50.411,11.8
11/08/20 19:30:00,9.731,50.603,11.8
11/08/20 19:45:00,9.558,50.761,11.8
11/08/20 20:00:00,9.386,50.858,11.8
11/08/20 20:15:00,9.262,51.023,11.8
11/08/20 20:30:00,9.139,51.187,11.8
11/08/20 20:45:00,8.990,51.106,11.8
11/08/20 21:00:00,8.866,51.481,11.8
11/08/20 21:15:00,8.767,51.648,11.8
11/08/20 21:30:00,8.693,51.819,11.8
11/08/20 21:45:00,8.593,51.835,11.8
11/08/20 22:00:00,8.444,51.844,11.8
11/08/20 22:15:00,8.319,51.976,11.8
11/08/20 22:30:00,8.195,51.778,11.8
11/08/20 22:45:00,8.095,51.854,11.8
11/08/20 23:00:00,7.995,51.870,11.8
11/08/20 23:15:00,7.970,52.047,11.8
11/08/20 23:30:00,7.920,51.829,11.8
11/08/20 23:45:00,7.845,51.939,11.8
11/09/20 00:00:00,7.795,52.352,11.8
11/09/20 00:15:00,7.745,52.435,11.8
11/09/20 00:30:00,7.619,52.147,11.8
11/09/20 00:45:00,7.519,52.042,11.8
11/09/20 01:00:00,7.444,52.211,11.8
11/09/20 01:15:00,7.368,52.111,11.8
11/09/20 01:30:00,7.293,52.100,11.8
11/09/20 01:45:00,7.192,51.516,11.8
11/09/20 02:00:00,7.091,51.141,11.8
11/09/20 02:15:00,7.041,51.584,11.8
11/09/20 02:30:00,7.041,52.034,11.8
11/09/20 02:45:00,7.015,52.270,11.8
11/09/20 03:00:00,6.965,52.292,11.8
11/09/20 03:15:00,6.889,52.132,11.8
11/09/20 03:30:00,6.839,52.304,11.8
11/09/20 03:45:00,6.788,52.715,11.8
11/09/20 04:00:00,6.763,52.592,11.8
11/09/20 04:15:00,6.687,52.551,11.8
11/09/20 04:30:00,6.611,52.570,11.8
11/09/20 04:45:00,6.535,52.559,11.8
11/09/20 05:00:00,6.433,52.335,11.8
11/09/20 05:15:00,6.357,52.354,11.8
11/09/20 05:30:00,6.408,52.571,74.9
11/09/20 05:45:00,6.585,52.656,169.5
11/09/20 06:00:00,6.813,52.540,264.1
11/09/20 06:15:00,7.066,52.546,350.8
11/09/20 06:30:00,7.343,52.556,429.7
11/09/20 06:45:00,7.645,52.540,508.5
11/09/20 07:00:00,8.020,52.234,650.4
11/09/20 07:15:00,8.494,52.001,800.2
11/09/20 07:30:00,9.015,51.623,926.3
11/09/20 07:45:00,9.534,51.000,1084.0
11/09/20 08:00:00,10.051,50.222,1233.8
11/09/20 08:15:00,10.638,49.753,1391.5
11/09/20 08:30:00,11.248,49.101,1541.3
11/09/20 08:45:00,11.880,48.263,1706.8
11/09/20 09:00:00,12.534,47.329,1746.3
11/09/20 09:15:00,13.137,46.132,2101.0
11/09/20 09:30:00,13.906,44.413,2282.3
11/09/20 09:45:00,14.553,42.346,2306.0
11/09/20 10:00:00,14.649,41.279,2542.5
11/09/20 10:15:00,15.629,40.847,2558.3
11/09/20 10:30:00,14.768,40.624,2306.0
11/09/20 10:45:00,15.700,39.320,2440.0
11/09/20 11:00:00,16.558,39.123,2377.0
11/09/20 11:15:00,17.439,39.474,2353.3
11/09/20 11:30:00,18.105,38.415,2116.8
11/09/20 11:45:00,18.224,35.435,2361.2
11/09/20 12:00:00,18.747,35.878,2313.9
11/09/20 12:15:00,19.080,37.314,2282.3
11/09/20 12:30:00,17.986,37.300,697.7
11/09/20 12:45:00,17.201,36.441,2172.0
11/09/20 13:00:00,17.986,35.705,1880.3
11/09/20 13:15:00,16.582,35.958,587.3
11/09/20 13:30:00,15.867,38.149,674.1
11/09/20 13:45:00,15.963,38.352,1210.2
11/09/20 14:00:00,16.558,38.156,1494.0
11/09/20 14:15:00,16.915,38.000,1462.4
11/09/20 14:30:00,16.725,37.786,1391.5
11/09/20 14:45:00,16.677,37.910,1328.4
11/09/20 15:00:00,16.654,37.973,1155.0
11/09/20 15:15:00,16.272,38.126,626.8
11/09/20 15:30:00,15.342,39.249,319.3
11/09/20 15:45:00,14.601,40.128,366.6
11/09/20 16:00:00,14.194,41.418,579.5
11/09/20 16:15:00,14.098,40.963,595.2
11/09/20 16:30:00,13.858,41.348,445.4
11/09/20 16:45:00,13.546,41.408,374.5
11/09/20 17:00:00,13.185,41.746,248.3
11/09/20 17:15:00,12.703,41.975,130.1
11/09/20 17:30:00,12.243,42.205,43.4
11/09/20 17:45:00,11.783,42.529,11.8
11/09/20 18:00:00,11.394,43.579,11.8
11/09/20 18:15:00,11.078,44.321,11.8
11/09/20 18:30:00,10.834,45.161,11.8
11/09/20 18:45:00,10.614,45.939,11.8
11/09/20 19:00:00,10.418,46.347,11.8
11/09/20 19:15:00,10.222,46.600,11.8
11/09/20 19:30:00,10.051,47.101,11.8
11/09/20 19:45:00,9.854,47.322,11.8
11/09/20 20:00:00,9.706,47.548,11.8
11/09/20 20:15:00,9.534,47.648,11.8
11/09/20 20:30:00,9.435,47.941,11.8
11/09/20 20:45:00,9.312,48.323,11.8
11/09/20 21:00:00,9.238,48.466,11.8
11/09/20 21:15:00,9.139,48.666,11.8
11/09/20 21:30:00,9.064,48.961,11.8
11/09/20 21:45:00,8.990,49.438,11.8
11/09/20 22:00:00,8.941,49.523,11.8
11/09/20 22:15:00,8.916,49.884,11.8
11/09/20 22:30:00,8.891,49.941,11.8
11/09/20 22:45:00,8.866,49.725,11.8
11/09/20 23:00:00,8.767,49.621,11.8
11/09/20 23:15:00,8.668,49.789,11.8
11/09/20 23:30:00,8.568,49.867,11.8
11/09/20 23:45:00,8.494,50.038,11.8
11/10/20 00:00:00,8.419,50.240,11.8
11/10/20 00:15:00,8.319,50.196,11.8
11/10/20 00:30:00,8.195,50.028,11.8
11/10/20 00:45:00,8.045,49.704,11.8
11/10/20 01:00:00,7.920,49.808,11.8
11/10/20 01:15:00,7.795,49.549,11.8
11/10/20 01:30:00,7.720,49.720,11.8
11/10/20 01:45:00,7.645,49.710,11.8
11/10/20 02:00:00,7.544,49.575,11.8
11/10/20 02:15:00,7.444,49.501,11.8
11/10/20 02:30:00,7.343,49.578,11.8
11/10/20 02:45:00,7.293,49.601,11.8
11/10/20 03:00:00,7.217,49.591,11.8
11/10/20 03:15:00,7.142,49.581,11.8
11/10/20 03:30:00,7.066,49.661,11.8
11/10/20 03:45:00,6.990,49.500,11.8
11/10/20 04:00:00,6.914,49.429,11.8
11/10/20 04:15:00,6.839,49.721,11.8
11/10/20 04:30:00,6.813,49.657,11.8
11/10/20 04:45:00,6.737,49.495,11.8
11/10/20 05:00:00,6.636,49.391,11.8
11/10/20 05:15:00,6.585,49.384,11.8
11/10/20 05:30:00,6.560,49.199,51.2
11/10/20 05:45:00,6.611,49.146,106.4
11/10/20 06:00:00,6.737,49.284,169.5
11/10/20 06:15:00,6.965,49.345,279.9
11/10/20 06:30:00,7.242,49.353,406.0
11/10/20 06:45:00,7.619,49.374,547.9
11/10/20 07:00:00,8.045,49.189,642.5
11/10/20 07:15:00,8.519,48.918,823.9
11/10/20 07:30:00,9.015,48.100,902.7
11/10/20 07:45:00,9.558,47.283,1068.2
11/10/20 08:00:00,10.100,46.183,1139.2
11/10/20 08:15:00,10.614,45.103,1320.5
11/10/20 08:30:00,11.200,44.086,1557.0
11/10/20 08:45:00,11.783,42.341,1675.3
11/10/20 09:00:00,12.413,41.248,1864.5
11/10/20 09:15:00,13.064,40.276,1982.8
11/10/20 09:30:00,13.810,40.518,2101.0
11/10/20 09:45:00,14.385,37.929,2179.9
11/10/20 10:00:00,14.745,36.357,2022.2
11/10/20 10:15:00,15.055,35.807,1706.8
11/10/20 10:30:00,15.557,35.532,2282.3
11/10/20 10:45:00,16.034,34.734,2211.4
11/10/20 11:00:00,16.320,32.473,2235.0
11/10/20 11:15:00,16.773,31.989,2187.7
11/10/20 11:30:00,17.106,29.839,2038.0
11/10/20 11:45:00,17.272,28.592,1872.4
11/10/20 12:00:00,41.825,26.898,1967.0
11/10/20 12:15:00,52.347,15.328,2235.0
11/10/20 12:30:00,32.872,18.009,2164.1
11/10/20 12:45:00,25.695,22.976,2061.6
11/10/20 13:00:00,22.944,19.003,2101.0
11/10/20 13:15:00,21.342,20.907,2030.1
11/10/20 13:30:00,20.865,24.767,1817.2
11/10/20 13:45:00,20.198,26.342,1714.7
11/10/20 14:00:00,19.603,27.574,1517.6
11/10/20 14:15:00,19.270,28.620,1541.3
11/10/20 14:30:00,28.617,31.044,1454.6
11/10/20 14:45:00,35.182,19.277,1336.3
11/10/20 15:00:00,25.065,23.141,1249.6
11/10/20 15:15:00,21.032,25.998,997.3
11/10/20 15:30:00,40.028,25.349,1020.9
11/10/20 15:45:00,33.992,19.387,752.9
11/10/20 16:00:00,24.146,23.767,745.0
11/10/20 16:15:00,39.121,21.580,658.3
11/10/20 16:30:00,27.186,22.936,484.9
11/10/20 16:45:00,21.294,26.086,287.8
11/10/20 17:00:00,18.652,28.703,342.9
11/10/20 17:15:00,16.939,29.362,114.3
11/10/20 17:30:00,15.963,30.799,51.2
11/10/20 17:45:00,15.175,32.631,11.8
11/10/20 18:00:00,14.553,33.975,11.8
11/10/20 18:15:00,14.026,34.929,11.8
11/10/20 18:30:00,13.522,35.784,11.8
11/10/20 18:45:00,13.112,36.193,11.8
11/10/20 19:00:00,12.751,36.638,11.8
11/10/20 19:15:00,12.364,36.823,11.8
11/10/20 19:30:00,12.050,37.175,11.8
11/10/20 19:45:00,11.710,37.267,11.8
11/10/20 20:00:00,11.467,37.975,11.8
11/10/20 20:15:00,11.248,38.524,11.8
11/10/20 20:30:00,11.029,39.103,11.8
11/10/20 20:45:00,10.834,39.524,11.8
11/10/20 21:00:00,10.663,39.916,11.8
11/10/20 21:15:00,10.516,40.372,11.8
11/10/20 21:30:00,10.394,41.019,11.8
11/10/20 21:45:00,10.271,41.350,11.8
11/10/20 22:00:00,10.075,41.077,11.8
11/10/20 22:15:00,9.903,41.214,11.8
11/10/20 22:30:00,9.756,41.260,11.8
11/10/20 22:45:00,9.509,40.950,11.8
11/10/20 23:00:00,9.287,40.800,11.8
11/10/20 23:15:00,9.139,41.096,11.8
11/10/20 23:30:00,8.990,41.017,11.8
11/10/20 23:45:00,8.817,40.809,11.8
11/11/20 00:00:00,8.668,41.105,11.8
11/11/20 00:15:00,8.543,41.216,11.8
11/11/20 00:30:00,8.394,41.355,11.8
11/11/20 00:45:00,8.319,41.782,11.8
11/11/20 01:00:00,8.270,42.026,11.8
11/11/20 01:15:00,8.145,42.135,11.8
11/11/20 01:30:00,7.995,42.304,11.8
11/11/20 01:45:00,7.920,42.078,11.8
11/11/20 02:00:00,7.795,41.784,11.8
11/11/20 02:15:00,7.670,41.800,11.8
11/11/20 02:30:00,7.594,42.413,11.8
11/11/20 02:45:00,7.494,42.618,11.8
11/11/20 03:00:00,7.393,42.699,11.8
11/11/20 03:15:00,7.293,42.315,11.8
11/11/20 03:30:00,7.116,42.046,11.8
11/11/20 03:45:00,7.066,42.536,11.8
11/11/20 04:00:00,6.965,42.772,11.8
11/11/20 04:15:00,6.914,42.920,11.8
11/11/20 04:30:00,6.839,42.942,11.8
11/11/20 04:45:00,6.737,43.239,11.8
11/11/20 05:00:00,6.661,43.476,11.8
11/11/20 05:15:00,6.585,43.405,27.6
11/11/20 05:30:00,6.636,43.288,114.3
11/11/20 05:45:00,6.763,43.427,224.7
11/11/20 06:00:00,6.940,43.294,335.1
11/11/20 06:15:00,7.192,43.077,437.5
11/11/20 06:30:00,7.469,42.955,555.8
11/11/20 06:45:00,7.820,42.811,666.2
11/11/20 07:00:00,8.270,42.554,816.0
11/11/20 07:15:00,8.742,42.423,942.1
11/11/20 07:30:00,9.287,42.051,1107.7
11/11/20 07:45:00,9.854,41.491,1281.1
11/11/20 08:00:00,10.443,40.490,1446.7
11/11/20 08:15:00,11.029,38.849,1628.0
11/11/20 08:30:00,11.492,32.490,1777.8
11/11/20 08:45:00,12.122,32.742,1951.2
11/11/20 09:00:00,12.775,30.294,2077.4
11/11/20 09:15:00,13.473,30.943,2282.3
11/11/20 09:30:00,30.925,24.856,2511.0
11/11/20 09:45:00,22.321,24.870,2447.9
11/11/20 10:00:00,19.032,27.295,2471.6
11/11/20 10:15:00,17.962,26.710,2463.7
11/11/20 10:30:00,18.105,27.257,2605.6
11/11/20 10:45:00,35.931,21.030,2652.9
11/11/20 11:00:00,26.134,23.972,2518.9
11/11/20 11:15:00,22.274,25.139,2416.4
11/11/20 11:30:00,20.841,25.206,2337.5
11/11/20 11:45:00,20.770,27.194,2321.8
11/11/20 12:00:00,20.531,26.906,1959.1
11/11/20 12:15:00,38.226,20.309,2345.4
11/11/20 12:30:00,27.751,20.817,2179.9
11/11/20 12:45:00,23.521,22.832,2030.1
11/11/20 13:00:00,21.939,24.775,2030.1
11/11/20 13:15:00,20.984,23.687,1927.6
11/11/20 13:30:00,20.436,25.447,1825.1
11/11/20 13:45:00,20.055,26.668,1643.8
11/11/20 14:00:00,19.555,26.899,1620.1
11/11/20 14:15:00,19.127,27.269,1501.9
11/11/20 14:30:00,18.794,28.648,1359.9
11/11/20 14:45:00,18.319,28.610,1249.6
11/11/20 15:00:00,17.938,28.779,1107.7
11/11/20 15:15:00,17.534,29.278,973.6
11/11/20 15:30:00,17.082,29.108,855.4
11/11/20 15:45:00,16.582,29.597,752.9
11/11/20 16:00:00,16.129,30.352,658.3
11/11/20 16:15:00,15.629,30.572,571.6
