"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 2432430, LBL: T1)","Temp, °C (SEN S/N: 2432430, LBL: T2)","Temp, °C (SEN S/N: 2432430, LBL: T3)","Temp, °C (SEN S/N: 2432430, LBL: T4)"
11/30/20 08:45:00,5.282,4.766,18.533,15.079
11/30/20 09:00:00,5.796,5.128,19.056,14.625
11/30/20 09:15:00,6.255,5.462,19.651,14.242
11/30/20 09:30:00,6.712,5.796,20.269,14.146
11/30/20 09:45:00,7.192,6.051,20.436,14.146
11/30/20 10:00:00,7.670,6.331,20.436,14.361
11/30/20 10:15:00,8.145,6.661,20.484,14.697
11/30/20 10:30:00,8.593,6.990,20.293,15.031
11/30/20 10:45:00,9.040,7.293,19.579,15.342
11/30/20 11:00:00,9.213,7.444,18.866,15.438
11/30/20 11:15:00,9.756,7.795,18.390,15.891
11/30/20 11:30:00,10.271,8.245,18.200,16.392
11/30/20 11:45:00,10.712,8.742,18.105,16.773
11/30/20 12:00:00,11.175,9.213,17.962,17.106
11/30/20 12:15:00,11.613,9.731,17.891,17.439
11/30/20 12:30:00,12.074,10.687,17.915,17.724
11/30/20 12:45:00,12.437,12.001,17.843,17.796
11/30/20 13:00:00,12.847,13.185,17.819,17.986
11/30/20 13:15:00,13.233,14.433,17.819,18.057
11/30/20 13:30:00,13.185,14.936,17.582,17.867
11/30/20 13:45:00,13.546,16.511,17.439,17.986
11/30/20 14:00:00,13.954,18.224,17.344,18.176
11/30/20 14:15:00,14.050,18.533,17.225,18.081
11/30/20 14:30:00,13.810,246.216,16.963,17.510
11/30/20 14:45:00,13.377,537.327,16.582,16.725
11/30/20 15:00:00,12.992,537.327,16.201,198.447
11/30/20 15:15:00,12.606,537.327,15.867,176.262
11/30/20 15:30:00,12.219,537.327,15.414,166.486
11/30/20 15:45:00,11.783,537.327,14.936,159.790
11/30/20 16:00:00,11.492,537.327,14.481,153.507
11/30/20 16:15:00,11.224,537.327,14.122,149.011
11/30/20 16:30:00,10.785,537.327,13.714,144.550
11/30/20 16:45:00,424.791,537.327,13.353,140.168
11/30/20 17:00:00,537.327,537.327,13.040,135.561
11/30/20 17:15:00,537.327,537.327,12.606,130.562
11/30/20 17:30:00,537.327,537.327,12.171,125.891
11/30/20 17:45:00,379.278,537.327,11.759,121.742
11/30/20 18:00:00,242.368,537.327,11.346,117.805
11/30/20 18:15:00,316.524,537.327,10.907,114.440
11/30/20 18:30:00,216.704,537.327,10.541,111.187
11/30/20 18:45:00,159.790,537.327,10.271,108.362
11/30/20 19:00:00,150.947,537.327,10.051,106.342
11/30/20 19:15:00,128.017,537.327,9.879,105.300
11/30/20 19:30:00,149.486,537.327,9.731,104.718
11/30/20 19:45:00,144.550,537.327,9.534,103.302
11/30/20 20:00:00,126.151,537.327,9.312,101.807
11/30/20 20:15:00,129.694,537.327,9.089,100.244
11/30/20 20:30:00,125.634,537.327,8.841,98.870
11/30/20 20:45:00,123.154,537.327,8.593,97.428
11/30/20 21:00:00,110.165,537.327,8.319,96.155
11/30/20 21:15:00,98.870,537.327,8.120,95.037
11/30/20 21:30:00,90.883,537.327,7.995,94.167
11/30/20 21:45:00,85.019,537.327,7.895,93.528
11/30/20 22:00:00,78.418,537.327,7.820,93.108
11/30/20 22:15:00,76.132,537.327,7.720,93.004
11/30/20 22:30:00,76.197,537.327,7.619,92.900
11/30/20 22:45:00,75.230,537.327,7.419,92.796
11/30/20 23:00:00,75.167,537.327,7.167,92.487
11/30/20 23:15:00,75.550,537.327,6.914,92.080
11/30/20 23:30:00,75.678,537.327,6.712,91.576
11/30/20 23:45:00,76.923,537.327,6.509,90.883
12/01/20 00:00:00,75.294,537.327,6.408,90.204
12/01/20 00:15:00,73.127,537.327,6.357,89.726
12/01/20 00:30:00,70.570,537.327,6.357,89.631
12/01/20 00:45:00,66.119,537.327,6.382,89.821
12/01/20 01:00:00,61.138,537.327,6.408,90.493
12/01/20 01:15:00,59.876,537.327,6.433,91.377
12/01/20 01:30:00,60.005,537.327,6.331,92.181
12/01/20 01:45:00,62.122,537.327,6.179,92.590
12/01/20 02:00:00,62.761,537.327,6.026,92.590
12/01/20 02:15:00,63.551,537.327,5.872,92.487
12/01/20 02:30:00,64.453,537.327,5.719,92.181
12/01/20 02:45:00,67.755,537.327,5.514,91.676
12/01/20 03:00:00,68.386,537.327,5.360,90.982
12/01/20 03:15:00,68.706,537.327,5.205,90.397
12/01/20 03:30:00,68.280,537.327,5.102,89.821
12/01/20 03:45:00,67.702,537.327,4.973,89.255
12/01/20 04:00:00,65.969,537.327,4.895,88.882
12/01/20 04:15:00,65.969,537.327,4.844,88.697
12/01/20 04:30:00,65.869,537.327,4.766,88.421
12/01/20 04:45:00,65.770,537.327,4.688,88.148
12/01/20 05:00:00,65.033,537.327,4.558,87.787
12/01/20 05:15:00,63.692,537.327,4.480,87.697
12/01/20 05:30:00,63.645,537.327,4.454,87.518
12/01/20 05:45:00,62.946,537.327,4.610,87.429
12/01/20 06:00:00,61.360,537.327,5.282,87.697
12/01/20 06:15:00,60.394,537.327,5.898,88.513
12/01/20 06:30:00,60.699,537.327,6.788,89.631
12/01/20 06:45:00,60.830,537.327,7.670,91.080
12/01/20 07:00:00,59.748,537.327,8.344,92.900
12/01/20 07:15:00,58.154,537.327,8.990,95.369
12/01/20 07:30:00,61.006,537.327,9.509,98.021
12/01/20 07:45:00,63.834,537.327,9.657,99.990
12/01/20 08:00:00,66.826,537.327,9.583,101.410
12/01/20 08:15:00,71.193,537.327,9.879,102.209
12/01/20 08:30:00,85.691,537.327,11.005,103.302
12/01/20 08:45:00,118.223,537.327,13.016,105.447
12/01/20 09:00:00,122.207,537.327,14.577,109.170
12/01/20 09:15:00,136.234,537.327,15.748,113.507
12/01/20 09:30:00,178.134,537.327,17.344,120.161
12/01/20 09:45:00,188.938,537.327,18.818,131.751
12/01/20 10:00:00,199.983,537.327,19.341,145.402
12/01/20 10:15:00,277.847,537.327,19.318,157.391
12/01/20 10:30:00,226.533,537.327,19.341,163.676
12/01/20 10:45:00,212.446,537.327,19.032,168.726
12/01/20 11:00:00,198.447,537.327,18.652,171.092
12/01/20 11:15:00,12.751,11.370,18.414,172.746
12/01/20 11:30:00,12.871,11.540,18.200,174.468
12/01/20 11:45:00,537.327,11.637,17.915,171.911
12/01/20 12:00:00,537.327,11.516,17.701,169.500
12/01/20 12:15:00,12.799,11.492,17.201,168.726
12/01/20 12:30:00,11.977,11.053,16.368,165.057
12/01/20 12:45:00,11.273,10.614,15.485,157.391
12/01/20 13:00:00,10.516,10.149,14.673,149.486
12/01/20 13:15:00,9.682,9.657,13.882,142.497
12/01/20 13:30:00,8.965,9.262,13.257,136.234
12/01/20 13:45:00,8.494,537.327,12.751,133.292
12/01/20 14:00:00,8.145,8.618,-94.792,127.474
12/01/20 14:15:00,7.795,8.369,-94.792,131.152
12/01/20 14:30:00,7.494,8.070,-94.792,139.794
12/01/20 14:45:00,7.142,7.720,-94.792,140.168
12/01/20 15:00:00,6.813,7.419,-94.792,136.234
12/01/20 15:15:00,6.433,7.192,9.163,9.534
12/01/20 15:30:00,5.898,7.041,8.618,9.262
12/01/20 15:45:00,6.382,50.926,8.444,9.114
12/01/20 16:00:00,-94.792,7.015,8.444,9.089
12/01/20 16:15:00,8.095,7.142,8.444,9.089
12/01/20 16:30:00,5.898,7.192,8.394,8.990
12/01/20 16:45:00,6.281,7.192,8.369,8.916
12/01/20 17:00:00,6.585,7.116,8.344,8.817
12/01/20 17:15:00,6.484,7.041,8.270,8.668
12/01/20 17:30:00,6.204,6.889,8.170,8.494
12/01/20 17:45:00,6.077,6.737,8.045,8.344
12/01/20 18:00:00,5.745,6.585,7.870,8.220
12/01/20 18:15:00,5.539,6.433,7.695,8.070
12/01/20 18:30:00,5.462,6.230,7.494,7.870
12/01/20 18:45:00,5.411,6.026,7.293,7.670
12/01/20 19:00:00,5.257,5.821,7.116,7.469
12/01/20 19:15:00,5.076,5.642,6.914,7.293
12/01/20 19:30:00,4.869,5.437,6.687,7.116
12/01/20 19:45:00,4.636,5.231,6.484,6.914
12/01/20 20:00:00,4.480,5.024,6.281,6.737
12/01/20 20:15:00,4.324,4.844,6.102,6.560
12/01/20 20:30:00,4.194,4.636,5.949,6.357
12/01/20 20:45:00,4.037,4.480,5.796,6.204
12/01/20 21:00:00,3.880,4.298,5.642,6.051
12/01/20 21:15:00,3.722,4.141,5.514,5.924
12/01/20 21:30:00,3.591,3.985,5.360,5.796
12/01/20 21:45:00,3.591,3.906,5.334,5.745
12/01/20 22:00:00,3.643,3.932,5.334,5.719
12/01/20 22:15:00,3.617,3.932,5.257,5.668
12/01/20 22:30:00,3.564,3.880,5.154,5.565
12/01/20 22:45:00,3.564,3.880,5.050,5.488
12/01/20 23:00:00,3.433,3.827,4.921,5.385
12/01/20 23:15:00,3.248,3.722,4.766,5.257
12/01/20 23:30:00,3.063,3.591,4.558,5.102
12/01/20 23:45:00,2.877,3.406,4.376,4.921
12/02/20 00:00:00,2.717,3.248,4.194,4.766
12/02/20 00:15:00,2.584,3.116,4.037,4.636
12/02/20 00:30:00,2.477,2.983,3.932,4.506
12/02/20 00:45:00,2.477,2.903,3.880,4.402
12/02/20 01:00:00,2.503,2.903,3.854,4.350
12/02/20 01:15:00,2.450,2.850,3.801,4.272
12/02/20 01:30:00,2.289,2.717,3.670,4.115
12/02/20 01:45:00,2.155,2.610,3.538,3.985
12/02/20 02:00:00,2.047,2.503,3.380,3.880
12/02/20 02:15:00,1.886,2.396,3.221,3.749
12/02/20 02:30:00,1.724,2.236,2.983,3.564
12/02/20 02:45:00,1.561,2.101,2.797,3.433
12/02/20 03:00:00,1.643,2.128,2.744,3.406
12/02/20 03:15:00,1.697,2.209,2.770,3.406
12/02/20 03:30:00,1.724,2.262,2.797,3.406
12/02/20 03:45:00,1.751,2.316,2.823,3.406
12/02/20 04:00:00,1.805,2.370,2.850,3.406
12/02/20 04:15:00,1.886,2.423,2.903,3.459
12/02/20 04:30:00,1.913,2.423,2.877,3.459
12/02/20 04:45:00,1.940,2.450,2.877,3.459
12/02/20 05:00:00,1.940,2.450,2.850,3.459
12/02/20 05:15:00,1.940,2.477,2.850,3.459
12/02/20 05:30:00,1.994,2.503,2.903,3.485
12/02/20 05:45:00,2.021,2.530,2.930,3.485
12/02/20 06:00:00,2.074,2.584,3.009,3.538
12/02/20 06:15:00,2.236,2.717,3.168,3.670
12/02/20 06:30:00,2.423,2.850,3.485,3.932
12/02/20 06:45:00,2.744,3.063,3.985,4.324
12/02/20 07:00:00,3.116,3.380,4.740,4.895
12/02/20 07:15:00,3.538,3.722,5.462,5.462
12/02/20 07:30:00,3.932,4.089,6.102,6.051
12/02/20 07:45:00,4.376,4.480,6.990,6.737
12/02/20 08:00:00,4.818,4.818,8.568,7.995
12/02/20 08:15:00,4.921,4.947,10.638,9.558
12/02/20 08:30:00,5.102,5.024,12.871,11.151
12/02/20 08:45:00,5.257,5.102,14.433,12.195
12/02/20 09:00:00,5.565,5.257,15.867,12.171
12/02/20 09:15:00,5.924,5.488,17.011,11.929
12/02/20 09:30:00,6.306,5.770,17.796,11.880
12/02/20 09:45:00,6.737,6.051,18.390,11.977
12/02/20 10:00:00,7.116,6.331,18.818,12.219
12/02/20 10:15:00,6.077,6.661,19.008,12.534
