		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
23/06/23	12:00 a	-0.3	1.2	-0.4	89	-1.9	11.0	NW	11.00	19.0	NW	-5.3	-0.4	-5.4	-8.8	30.832	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.778	0.000	16.6	32	-0.2	14.7	6.61	 .0780	0.001	1405	1	100.0	60
23/06/23	1:00 a	-1.1	-0.4	-1.1	84	-3.4	10.0	NNW	10.00	19.0	NNW	-5.9	-1.2	-6.0	-9.6	30.836	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.808	0.000	16.3	30	-1.3	14.3	6.32	 .0781	0.001	1403	1	100.0	60
23/06/23	2:00 a	-1.8	-1.1	-1.9	80	-4.8	11.0	NNW	11.00	18.0	NNW	-7.2	-2.0	-7.3	-10.8	30.854	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.840	0.000	15.6	29	-2.4	13.6	6.15	 .0783	0.001	1405	1	100.0	60
23/06/23	3:00 a	-2.1	-1.3	-2.1	75	-5.9	12.0	NW	12.00	18.0	NNW	-7.7	-2.3	-7.9	-11.4	30.862	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.850	0.000	14.8	26	-4.5	12.7	5.68	 .0786	0.001	1405	1	100.0	60
23/06/23	4:00 a	-1.5	-1.5	-2.2	65	-7.2	11.0	NNW	11.00	19.0	NNW	-6.7	-1.8	-7.1	-10.7	30.875	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.826	0.000	14.2	25	-5.6	12.1	5.55	 .0789	0.001	1405	1	100.0	60
23/06/23	5:00 a	0.3	0.3	-1.6	49	-9.2	9.0	NNW	9.00	16.0	NE	-3.9	-0.2	-4.4	-8.3	30.881	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.752	0.000	13.7	23	-7.1	11.6	5.18	 .0790	0.002	1404	1	100.0	60
23/06/23	6:00 a	-2.9	0.6	-2.9	60	-9.6	10.0	NNW	10.00	16.0	NNW	-8.2	-3.3	-8.6	-12.3	30.918	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.887	0.000	13.1	23	-7.6	11.1	5.16	 .0793	0.002	1405	1	100.0	60
23/06/23	7:00 a	-3.1	-2.9	-3.4	59	-9.9	11.0	NNW	11.00	19.0	NW	-8.7	-3.4	-9.0	-10.7	30.932	0.00	0.00	15	1.29	25	0.0	0.00	0.0	0.891	0.000	12.0	22	-9.1	10.2	5.05	 .0797	0.002	1405	1	100.0	60
23/06/23	8:00 a	2.2	2.2	-3.1	50	-7.2	9.0	NW	9.00	20.0	NW	-1.6	1.6	-2.2	-0.2	30.954	0.00	0.00	308	26.49	425	0.9	0.39	1.6	0.674	0.000	12.0	24	-8.0	10.3	5.35	 .0797	0.006	1405	1	100.0	60
23/06/23	9:00 a	7.6	7.6	2.2	26	-10.8	7.0	WNW	7.00	15.0	NW	5.5	6.5	4.4	7.2	30.943	0.00	0.00	526	45.24	619	2.6	1.11	3.7	0.449	0.000	12.6	23	-8.0	10.7	5.15	 .0795	0.010	1405	1	100.0	60
23/06/23	10:00 a	9.6	9.6	7.6	18	-13.7	9.0	NW	9.00	18.0	NW	7.2	8.3	5.9	8.7	30.920	0.00	0.00	694	59.69	758	4.7	2.01	5.7	0.366	0.000	14.9	18	-9.2	12.4	4.35	 .0789	0.016	1405	1	100.0	60
23/06/23	11:00 a	10.8	11.2	9.6	12	-17.5	10.0	W	10.00	27.0	W	8.4	9.1	6.7	9.4	30.904	0.00	0.00	803	69.07	835	6.5	2.79	7.1	0.313	0.000	17.4	13	-11.3	14.4	3.11	 .0782	0.021	1405	1	100.0	60
23/06/23	12:00 p	11.8	11.9	10.8	11	-17.8	10.0	WNW	10.00	27.0	WNW	9.4	9.8	7.4	10.5	30.901	0.00	0.00	847	72.85	853	7.4	3.17	7.5	0.273	0.000	19.8	11	-11.5	16.6	2.75	 .0775	0.022	1405	1	100.0	60
23/06/23	1:00 p	12.2	12.2	11.7	13	-15.5	9.0	WNW	9.00	22.0	W	10.3	10.1	8.2	11.7	30.843	0.00	0.00	820	70.53	844	7.0	3.00	7.4	0.257	0.000	21.8	10	-11.2	19.1	2.50	 .0769	0.021	1405	1	100.0	60
23/06/23	2:00 p	9.9	12.5	9.9	37	-4.1	8.0	S	8.00	20.0	W	8.0	9.1	7.1	11.6	30.800	0.00	0.00	729	62.70	784	5.5	2.36	6.4	0.350	0.000	23.4	15	-4.7	21.4	3.59	 .0762	0.018	1405	1	100.0	60
23/06/23	3:00 p	7.3	9.9	7.3	75	3.2	8.0	SSE	8.00	18.0	SSE	4.9	7.1	4.7	9.6	30.732	0.00	0.00	573	49.28	657	3.3	1.41	4.3	0.458	0.000	26.9	21	2.8	25.3	4.73	 .0749	0.012	1405	1	100.0	60
23/06/23	4:00 p	5.9	7.3	5.7	82	3.1	9.0	SE	9.00	18.0	SE	2.9	5.8	2.8	7.3	30.721	0.00	0.00	395	33.97	522	1.4	0.60	2.2	0.516	0.000	28.4	22	4.6	26.8	4.73	 .0745	0.007	1405	1	100.0	60
23/06/23	5:00 p	4.7	5.9	4.7	82	1.9	5.0	SE	5.00	14.0	SE	2.7	4.5	2.6	0.2	30.732	0.00	0.00	137	11.78	269	0.1	0.04	0.7	0.569	0.000	25.9	23	3.2	24.6	5.05	 .0752	0.003	1405	1	100.0	60
23/06/23	6:00 p	3.4	4.7	3.4	72	-1.1	2.0	NW	2.00	7.0	NW	3.2	3.2	2.9	-1.2	30.773	0.00	0.00	3	0.26	14	0.0	0.00	0.0	0.620	0.000	25.1	22	1.8	24.2	4.85	 .0755	0.000	1405	1	100.0	60
23/06/23	7:00 p	2.4	3.5	2.4	43	-8.9	3.0	NNE	3.00	9.0	NNW	1.3	1.8	0.7	-3.7	30.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.662	0.000	24.3	17	-2.4	22.9	3.94	 .0760	0.001	1405	1	100.0	60
23/06/23	8:00 p	3.9	4.1	2.3	36	-9.9	5.0	NNW	5.00	10.0	NNW	1.8	3.1	1.1	-3.3	30.883	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.602	0.000	23.3	15	-4.8	21.2	3.59	 .0765	0.002	1404	1	100.0	60
23/06/23	9:00 p	1.8	3.9	1.8	43	-9.5	7.0	NNW	7.00	12.0	NNW	-1.4	1.2	-2.1	-6.3	30.913	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.690	0.000	21.2	14	-7.4	18.4	3.45	 .0771	0.003	1405	1	100.0	60
23/06/23	10:00 p	0.5	1.8	0.5	41	-11.3	9.0	NNW	9.00	14.0	NW	-3.7	-0.1	-4.3	-8.3	30.936	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.743	0.000	20.2	14	-8.2	17.1	3.42	 .0775	0.003	1405	1	100.0	60
23/06/23	11:00 p	-1.2	0.5	-1.3	40	-13.1	10.0	NW	10.00	18.0	NNW	-6.1	-1.8	-6.7	-10.6	30.931	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.815	0.000	19.1	14	-9.1	16.0	3.38	 .0778	0.003	1405	1	100.0	60
24/06/23	12:00 a	-1.8	-0.9	-1.8	35	-15.3	11.0	NW	11.00	19.0	WNW	-7.2	-2.4	-7.7	-11.6	30.929	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.840	0.000	17.5	13	-11.3	14.4	3.11	 .0782	0.003	1405	1	100.0	60
24/06/23	1:00 a	-2.3	-1.4	-2.3	33	-16.4	11.0	NW	11.00	18.0	NNW	-7.7	-2.8	-8.3	-12.2	30.922	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.859	0.000	17.2	12	-12.5	14.2	2.99	 .0783	0.003	1404	1	100.0	60
24/06/23	2:00 a	-2.9	-2.2	-2.9	35	-16.3	12.0	NNW	12.00	20.0	NNW	-8.8	-3.5	-9.4	-13.1	30.930	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.887	0.000	16.3	12	-13.2	13.4	3.02	 .0786	0.003	1405	1	100.0	60
24/06/23	3:00 a	-3.8	-3.0	-3.8	37	-16.4	13.0	NW	13.00	21.0	NNW	-10.2	-4.3	-10.7	-14.3	30.933	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.924	0.000	15.6	12	-13.8	12.8	3.05	 .0788	0.003	1404	1	100.0	60
24/06/23	4:00 a	-4.0	-3.8	-4.0	38	-16.3	13.0	NW	13.00	20.0	NW	-10.4	-4.4	-10.9	-14.5	30.936	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.931	0.000	14.9	13	-13.3	12.2	3.30	 .0790	0.003	1406	1	100.0	60
24/06/23	5:00 a	-4.2	-3.7	-4.2	38	-16.4	13.0	NNW	13.00	20.0	NW	-10.6	-4.6	-11.1	-14.7	30.956	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.938	0.000	14.2	13	-13.9	11.7	3.35	 .0792	0.003	1405	1	100.0	60
24/06/23	6:00 a	-4.5	-3.8	-4.6	41	-15.8	12.0	NNW	12.00	20.0	NNW	-10.8	-4.9	-11.2	-14.9	30.971	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.951	0.000	13.3	13	-14.6	11.0	3.41	 .0795	0.003	1404	1	100.0	60
24/06/23	7:00 a	-4.7	-4.0	-4.7	44	-15.1	12.0	NNW	12.00	20.0	NNW	-11.0	-5.1	-11.4	-13.2	30.986	0.00	0.00	14	1.20	23	0.0	0.00	0.0	0.958	0.000	12.6	14	-14.3	10.4	3.64	 .0797	0.003	1405	1	100.0	60
24/06/23	8:00 a	1.0	1.0	-4.7	36	-12.4	11.0	NW	11.00	20.0	NW	-3.6	0.3	-4.3	-2.6	31.009	0.00	0.00	314	27.01	422	0.9	0.39	1.6	0.722	0.000	12.7	16	-12.6	10.6	4.05	 .0798	0.006	1405	1	100.0	60
24/06/23	9:00 a	7.3	7.3	1.0	25	-11.5	8.0	NW	8.00	14.0	NW	4.8	6.2	3.8	6.4	30.996	0.00	0.00	526	45.24	621	2.6	1.11	3.6	0.461	0.000	12.8	17	-11.7	10.7	4.15	 .0797	0.011	1405	1	100.0	60
24/06/23	10:00 a	9.7	9.7	7.3	16	-15.0	9.0	WNW	9.00	16.0	NW	7.3	8.3	6.0	8.8	30.987	0.00	0.00	695	59.78	759	4.7	2.01	5.7	0.361	0.000	15.0	15	-11.5	12.4	3.77	 .0790	0.017	1405	1	100.0	60
24/06/23	11:00 a	11.6	11.6	9.7	13	-16.0	9.0	NW	9.00	19.0	NW	9.6	9.7	7.7	10.7	30.967	0.00	0.00	804	69.15	837	6.5	2.79	7.1	0.282	0.000	17.3	12	-12.5	14.2	2.99	 .0784	0.020	1405	1	100.0	60
24/06/23	12:00 p	12.8	13.1	11.6	19	-10.3	8.0	NW	8.00	26.0	NNW	11.4	10.7	9.3	12.8	30.928	0.00	0.00	851	73.20	858	7.5	3.21	7.6	0.231	0.000	19.6	10	-12.9	16.3	2.60	 .0777	0.022	1405	1	100.0	60
24/06/23	1:00 p	11.3	12.7	10.4	19	-11.6	10.0	S	10.00	22.0	SSE	8.9	9.6	7.2	10.7	30.885	0.00	0.00	822	70.70	849	6.9	2.96	7.5	0.294	0.000	20.9	13	-8.6	18.0	3.24	 .0771	0.021	1405	1	100.0	60
24/06/23	2:00 p	10.1	11.3	10.0	35	-4.7	11.0	SSE	11.00	24.0	SSE	7.2	9.1	6.2	10.2	30.863	0.00	0.00	729	62.70	784	5.3	2.27	6.2	0.345	0.000	22.5	14	-6.4	20.2	3.40	 .0766	0.019	1405	1	100.0	60
24/06/23	3:00 p	9.0	10.2	8.9	41	-3.6	10.0	SSE	10.00	16.0	SSE	6.2	8.2	5.4	9.7	30.848	0.00	0.00	570	49.03	656	3.2	1.37	4.2	0.389	0.000	26.6	14	-3.1	24.6	3.35	 .0755	0.014	1405	1	100.0	60
24/06/23	4:00 p	7.1	9.2	7.1	55	-1.3	9.0	SE	9.00	16.0	SSE	4.3	6.6	3.8	7.6	30.842	0.00	0.00	368	31.65	473	1.3	0.56	2.1	0.468	0.000	28.2	14	-1.9	26.2	3.30	 .0750	0.010	1405	1	100.0	60
24/06/23	5:00 p	5.4	7.2	5.4	66	-0.5	3.0	SSW	3.00	11.0	SE	4.6	5.0	4.2	1.8	30.834	0.00	0.00	133	11.44	258	0.1	0.04	0.7	0.539	0.000	25.2	20	0.6	24.2	4.55	 .0757	0.003	1404	1	100.0	60
24/06/23	6:00 p	4.2	5.5	4.2	45	-6.7	1.0	SE	1.00	5.0	ENE	4.2	3.6	3.6	-0.7	30.848	0.00	0.00	4	0.34	16	0.0	0.00	0.0	0.588	0.000	24.8	18	-1.1	23.8	4.12	 .0759	0.001	1405	1	100.0	60
24/06/23	7:00 p	2.3	4.4	2.3	47	-7.8	2.0	NW	2.00	7.0	NW	2.0	1.7	1.4	-3.0	30.893	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.667	0.000	24.4	14	-4.8	23.1	3.35	 .0762	0.002	1405	1	100.0	60
24/06/23	8:00 p	2.4	2.7	1.8	47	-7.7	4.0	ENE	4.00	14.0	NNW	0.7	1.8	0.1	-4.3	30.905	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.662	0.000	22.9	14	-6.0	20.8	3.38	 .0766	0.002	1405	1	100.0	60
24/06/23	9:00 p	1.9	3.2	1.9	48	-7.9	7.0	NNW	7.00	14.0	NNW	-1.3	1.4	-1.8	-6.1	30.923	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.683	0.000	22.3	14	-6.5	19.9	3.41	 .0768	0.002	1405	1	100.0	60
24/06/23	10:00 p	0.9	2.2	0.9	44	-10.0	8.0	NW	8.00	14.0	NNW	-2.9	0.3	-3.4	-7.6	30.940	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.727	0.000	21.6	14	-7.1	19.0	3.43	 .0771	0.002	1405	1	100.0	60
24/06/23	11:00 p	-0.1	0.9	-0.1	41	-11.8	11.0	NW	11.00	20.0	NW	-5.0	-0.7	-5.6	-9.3	30.941	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.769	0.000	20.4	13	-8.9	17.4	3.20	 .0774	0.003	1405	1	100.0	60
25/06/23	12:00 a	-1.2	-0.2	-1.2	39	-13.4	12.0	NW	12.00	21.0	NW	-6.6	-1.7	-7.2	-10.8	30.944	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.813	0.000	18.8	13	-10.2	15.7	3.09	 .0779	0.003	1405	1	100.0	60
25/06/23	1:00 a	-1.6	-1.1	-1.7	35	-15.1	12.0	NW	12.00	21.0	NW	-7.1	-2.1	-7.6	-11.3	30.938	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.829	0.000	18.6	13	-10.4	15.5	3.07	 .0779	0.003	1403	1	100.0	60
25/06/23	2:00 a	-2.2	-1.6	-2.2	33	-16.3	12.0	NW	12.00	19.0	NW	-7.8	-2.7	-8.4	-12.1	30.923	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.854	0.000	17.7	12	-12.1	14.6	2.97	 .0782	0.003	1405	1	100.0	60
25/06/23	3:00 a	-2.7	-1.6	-2.8	33	-16.8	12.0	NW	12.00	20.0	NW	-8.6	-3.3	-9.1	-12.8	30.907	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.877	0.000	16.8	12	-12.8	13.8	3.00	 .0784	0.003	1405	1	100.0	60
25/06/23	4:00 a	-3.4	-2.6	-3.4	35	-16.7	12.0	NW	12.00	21.0	NNW	-9.4	-3.9	-9.9	-13.6	30.924	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.905	0.000	16.1	12	-13.4	13.2	3.03	 .0786	0.003	1405	1	100.0	60
25/06/23	5:00 a	-3.7	-3.3	-3.8	34	-17.3	13.0	NW	13.00	20.0	NW	-10.1	-4.2	-10.6	-14.2	30.922	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.919	0.000	15.3	12	-14.0	12.6	3.07	 .0788	0.003	1405	1	100.0	60
25/06/23	6:00 a	-4.0	-3.6	-4.1	34	-17.6	12.0	NW	12.00	22.0	NW	-10.2	-4.5	-10.7	-14.4	30.944	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.931	0.000	14.7	12	-14.5	12.0	3.11	 .0791	0.003	1405	1	100.0	60
25/06/23	7:00 a	-3.8	-3.8	-4.4	33	-17.8	13.0	NNW	13.00	22.0	NNW	-10.2	-4.3	-10.7	-12.4	30.964	0.00	0.00	14	1.20	21	0.0	0.00	0.0	0.924	0.000	13.8	12	-15.2	11.3	3.17	 .0794	0.003	1405	1	100.0	60
25/06/23	8:00 a	2.3	2.3	-3.8	25	-15.8	12.0	NW	12.00	20.0	NW	-2.3	1.4	-3.1	-1.5	30.973	0.00	0.00	310	26.66	425	0.9	0.39	1.7	0.669	0.000	13.4	13	-14.5	11.1	3.40	 .0795	0.008	1405	1	100.0	60
25/06/23	9:00 a	8.5	8.5	2.3	18	-14.5	9.0	NW	9.00	19.0	NW	5.9	7.2	4.7	7.2	30.958	0.00	0.00	527	45.33	619	2.7	1.16	3.7	0.410	0.000	13.2	14	-13.8	10.9	3.62	 .0795	0.012	1405	1	100.0	60
25/06/23	10:00 a	9.8	10.7	8.5	20	-12.2	8.0	WNW	8.00	20.0	W	7.8	8.5	6.5	9.5	30.946	0.00	0.00	693	59.61	756	4.8	2.06	5.8	0.356	0.000	16.4	13	-12.2	13.5	3.19	 .0786	0.017	1405	1	100.0	60
25/06/23	11:00 a	9.3	9.8	8.3	27	-8.8	9.0	SSE	9.00	16.0	S	6.8	8.2	5.7	8.8	30.926	0.00	0.00	797	68.55	828	6.5	2.79	7.0	0.377	0.000	17.9	14	-10.0	14.9	3.36	 .0781	0.018	1405	1	100.0	60
25/06/23	12:00 p	10.0	10.2	9.3	28	-7.7	9.0	SSE	9.00	16.0	SE	7.7	8.9	6.6	9.9	30.901	0.00	0.00	837	71.99	842	7.2	3.09	7.4	0.347	0.000	20.5	15	-7.1	17.6	3.71	 .0773	0.019	1405	1	100.0	60
25/06/23	1:00 p	9.9	9.9	9.5	41	-2.8	11.0	SSE	11.00	22.0	SSE	7.0	9.1	6.2	9.7	30.863	0.00	0.00	806	69.33	833	6.7	2.87	7.1	0.352	0.000	23.3	15	-4.8	21.3	3.59	 .0764	0.019	1404	1	100.0	60
25/06/23	2:00 p	9.2	9.9	9.2	41	-3.4	15.0	SE	15.00	24.0	SE	5.3	8.4	4.5	7.8	30.838	0.00	0.00	712	61.24	768	5.2	2.23	6.1	0.380	0.000	25.7	15	-2.9	24.2	3.55	 .0757	0.018	1406	1	100.0	60
25/06/23	3:00 p	7.9	9.4	7.9	53	-1.1	14.0	SE	14.00	26.0	SE	4.1	7.3	3.4	7.2	30.817	0.00	0.00	561	48.25	643	3.2	1.37	4.2	0.433	0.000	29.0	14	-1.2	27.2	3.27	 .0747	0.015	1405	1	100.0	60
25/06/23	4:00 p	6.6	7.9	6.6	76	2.6	12.0	SE	12.00	23.0	ESE	2.9	6.3	2.7	6.1	30.792	0.00	0.00	364	31.31	468	1.4	0.60	2.2	0.491	0.000	28.9	19	2.9	27.2	4.19	 .0746	0.009	1404	1	100.0	60
25/06/23	5:00 p	4.7	6.6	4.7	87	2.7	9.0	SE	9.00	20.0	SE	1.5	4.6	1.4	-0.7	30.810	0.00	0.00	135	11.61	257	0.1	0.04	0.7	0.567	0.000	27.0	24	4.7	25.5	5.14	 .0750	0.003	1405	1	100.0	60
25/06/23	6:00 p	3.8	4.7	3.8	86	1.7	4.0	SE	4.00	11.0	SE	2.2	3.7	2.1	-1.9	30.836	0.00	0.00	2	0.17	18	0.0	0.00	0.0	0.604	0.000	26.3	24	4.1	24.9	5.15	 .0753	0.000	1405	1	100.0	60
25/06/23	7:00 p	2.9	3.8	2.8	84	0.5	2.0	NW	2.00	6.0	NW	2.7	2.8	2.6	-1.6	30.866	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.641	0.000	25.7	24	3.6	24.6	5.15	 .0755	0.000	1405	1	100.0	60
25/06/23	8:00 p	3.0	3.0	1.8	73	-1.4	3.0	WNW	3.00	10.0	NNW	1.9	2.7	1.6	-2.6	30.907	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.639	0.000	24.4	22	1.3	23.4	4.85	 .0760	0.001	1405	1	100.0	60
25/06/23	9:00 p	2.1	3.3	2.1	62	-4.4	5.0	NNW	5.00	10.0	NW	-0.3	1.7	-0.7	-4.9	30.933	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.676	0.000	20.5	21	-2.6	17.9	4.75	 .0772	0.001	1405	1	100.0	60
25/06/23	10:00 p	1.0	2.3	1.0	70	-3.9	7.0	NW	7.00	12.0	NW	-2.4	0.7	-2.7	-6.8	30.943	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.722	0.000	19.2	23	-2.5	16.4	5.08	 .0776	0.001	1405	1	100.0	60
25/06/23	11:00 p	0.7	1.1	0.6	69	-4.3	8.0	NW	8.00	14.0	NW	-3.1	0.4	-3.4	-7.3	30.936	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.734	0.000	18.1	23	-3.4	15.4	5.07	 .0779	0.001	1405	1	100.0	60
26/06/23	12:00 a	0.0	1.1	-0.1	66	-5.6	9.0	NW	9.00	15.0	NW	-4.3	-0.3	-4.6	-8.4	30.945	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.764	0.000	16.8	23	-4.5	14.2	5.16	 .0783	0.002	1405	1	100.0	60
26/06/23	1:00 a	-0.4	0.3	-0.4	67	-5.8	10.0	NW	10.00	16.0	NW	-5.2	-0.8	-5.5	-9.2	30.932	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.782	0.000	16.4	23	-4.8	13.9	5.19	 .0784	0.002	1403	1	100.0	60
26/06/23	2:00 a	-1.6	-0.4	-1.6	67	-6.9	10.0	NW	10.00	16.0	NW	-6.5	-1.9	-6.8	-10.6	30.920	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.829	0.000	15.6	23	-5.5	13.2	5.25	 .0786	0.002	1405	1	100.0	60
26/06/23	3:00 a	-1.7	-1.3	-1.8	63	-7.8	9.0	NW	9.00	15.0	NW	-6.3	-2.0	-6.7	-10.6	30.913	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.833	0.000	14.9	23	-6.1	12.6	5.23	 .0788	0.001	1405	1	100.0	60
26/06/23	4:00 a	-1.9	-1.3	-2.1	64	-7.9	10.0	NW	10.00	16.0	NW	-7.0	-2.3	-7.3	-11.2	30.925	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.845	0.000	14.2	23	-6.7	12.0	5.20	 .0790	0.002	1405	1	100.0	60
26/06/23	5:00 a	-2.6	-1.9	-2.8	64	-8.5	10.0	NW	10.00	16.0	NW	-7.8	-2.9	-8.1	-11.9	30.934	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.873	0.000	13.6	23	-7.2	11.4	5.18	 .0792	0.002	1405	1	100.0	60
26/06/23	6:00 a	-1.3	-1.1	-2.7	58	-8.5	10.0	NW	10.00	19.0	NW	-6.2	-1.7	-6.6	-10.4	30.941	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.819	0.000	12.9	23	-7.7	11.0	5.16	 .0794	0.002	1405	1	100.0	60
26/06/23	7:00 a	-2.5	-1.3	-2.5	65	-8.2	11.0	NW	11.00	19.0	NNW	-8.0	-2.8	-8.3	-10.0	30.931	0.00	0.00	15	1.29	25	0.0	0.00	0.0	0.868	0.000	12.2	24	-7.8	10.4	5.35	 .0796	0.002	1405	1	100.0	60
26/06/23	8:00 a	1.6	1.6	-2.6	58	-5.8	12.0	NW	12.00	20.0	NW	-3.2	1.2	-3.6	-1.8	30.943	0.00	0.00	295	25.37	417	0.9	0.39	1.6	0.699	0.000	12.2	26	-6.8	10.6	5.73	 .0796	0.006	1405	1	100.0	60
26/06/23	9:00 a	6.2	6.2	1.6	48	-4.0	9.0	NW	9.00	16.0	NW	3.2	5.6	2.6	5.2	30.924	0.00	0.00	519	44.64	613	2.6	1.11	3.6	0.505	0.000	12.8	27	-5.8	11.0	5.85	 .0794	0.010	1405	1	100.0	60
26/06/23	10:00 a	8.4	10.1	6.2	40	-4.4	7.0	WNW	7.00	14.0	WNW	6.6	7.6	5.7	9.1	30.897	0.00	0.00	691	59.43	756	4.8	2.06	5.8	0.412	0.000	15.1	24	-5.3	12.8	5.35	 .0787	0.014	1404	1	100.0	60
26/06/23	11:00 a	8.0	8.9	7.2	53	-1.0	9.0	SSE	9.00	18.0	SSE	5.3	7.4	4.7	8.1	30.884	0.00	0.00	797	68.55	828	6.5	2.79	7.2	0.431	0.000	16.9	25	-3.2	14.4	5.50	 .0781	0.016	1406	1	100.0	60
26/06/23	12:00 p	7.9	8.7	7.9	63	1.3	10.0	SSE	10.00	20.0	SSE	5.0	7.6	4.6	8.1	30.854	0.00	0.00	838	72.08	844	7.4	3.17	7.5	0.433	0.000	19.1	27	-0.3	16.7	5.85	 .0773	0.017	1405	1	100.0	60
26/06/23	1:00 p	8.6	8.6	7.9	71	3.6	12.0	SSE	12.00	22.0	SSE	5.3	8.3	5.0	8.6	30.815	0.00	0.00	809	69.58	837	7.0	3.00	7.4	0.405	0.000	21.9	26	1.5	19.9	5.59	 .0765	0.016	1404	1	100.0	60
26/06/23	2:00 p	7.6	8.6	7.4	78	4.0	14.0	SE	14.00	23.0	SSE	3.7	7.4	3.5	7.5	30.790	0.00	0.00	746	64.16	840	5.4	2.31	6.3	0.447	0.000	23.7	27	3.6	22.6	5.57	 .0758	0.014	1405	1	100.0	60
26/06/23	3:00 p	6.1	7.6	6.1	84	3.6	13.0	SE	13.00	26.0	SE	2.1	6.0	2.1	4.5	30.788	0.00	0.00	360	30.96	875	2.5	1.07	4.9	0.512	0.000	24.8	27	4.5	24.0	5.55	 .0755	0.008	1405	1	100.0	60
26/06/23	4:00 p	5.3	6.1	5.3	87	3.3	9.0	SE	9.00	18.0	SE	2.2	5.2	2.1	2.4	30.793	0.00	0.00	126	10.84	274	0.5	0.21	1.4	0.544	0.000	23.3	29	4.3	22.3	5.89	 .0759	0.003	1405	1	100.0	60
26/06/23	5:00 p	4.8	5.3	4.7	90	3.3	7.0	SE	7.00	13.0	SE	2.1	4.7	2.1	-0.8	30.800	0.00	0.00	37	3.18	86	0.0	0.00	0.0	0.565	0.000	22.7	31	4.7	21.4	6.29	 .0761	0.001	1405	1	100.0	60
26/06/23	6:00 p	4.4	4.8	4.4	88	2.6	2.0	SE	2.00	8.0	ESE	4.3	4.4	4.3	0.8	30.813	0.00	0.00	2	0.17	16	0.0	0.00	0.0	0.579	0.000	23.1	29	4.1	21.9	5.91	 .0760	0.000	1405	1	100.0	60
26/06/23	7:00 p	3.4	4.5	3.4	84	1.0	4.0	NNW	4.00	10.0	NW	1.8	3.3	1.7	-1.8	30.835	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.620	0.000	22.9	29	3.9	21.7	5.92	 .0761	0.001	1405	1	100.0	60
26/06/23	8:00 p	2.1	3.4	2.1	82	-0.6	3.0	WNW	3.00	10.0	NW	0.9	1.9	0.7	-2.8	30.866	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.676	0.000	22.1	27	2.2	20.2	5.75	 .0765	0.000	1405	1	100.0	60
