"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20664778, LBL: Pared Norte)","Temp, °C (SEN S/N: 20664778, LBL: Pared Este)","Temp, °C (SEN S/N: 20664778, LBL: Techo )","Temp, °C (SEN S/N: 20664778, LBL: Pared Exterior Este)"
07/03/23 09:55:00,10.381,8.668,10.127,11.548
07/03/23 10:10:00,10.345,8.731,10.794,12.075
07/03/23 10:25:00,10.322,8.830,11.469,12.529
07/03/23 10:40:00,10.322,8.968,12.189,12.904
07/03/23 10:55:00,10.420,9.205,13.318,13.147
07/03/23 11:10:00,10.528,9.470,14.147,13.305
07/03/23 11:25:00,10.641,9.749,14.849,13.389
07/03/23 11:40:00,10.756,10.035,15.508,13.436
07/03/23 11:55:00,10.889,10.342,16.141,13.482
07/03/23 12:10:00,11.037,10.655,16.749,13.532
07/03/23 12:25:00,11.184,10.972,17.451,13.556
07/03/23 12:40:00,11.358,11.303,18.298,13.623
07/03/23 12:55:00,11.552,11.649,19.068,13.708
07/03/23 13:10:00,11.759,11.995,19.731,13.829
07/03/23 13:25:00,11.950,12.322,20.190,13.954
07/03/23 13:40:00,12.127,12.633,20.649,14.101
07/03/23 13:55:00,12.313,12.939,21.097,14.216
07/03/23 14:10:00,12.515,13.258,21.615,14.343
07/03/23 14:25:00,12.707,13.550,21.866,14.453
07/03/23 14:40:00,12.885,13.826,22.141,14.602
07/03/23 14:55:00,13.067,14.104,22.419,14.729
07/03/23 15:10:00,13.228,14.364,22.643,14.888
07/03/23 15:25:00,13.400,14.616,22.682,14.998
07/03/23 15:40:00,13.556,14.851,22.507,15.106
07/03/23 15:55:00,13.688,15.069,22.537,15.233
07/03/23 16:10:00,13.811,15.261,22.384,15.257
07/03/23 16:25:00,13.912,15.437,21.919,15.321
07/03/23 16:40:00,13.994,15.579,21.598,15.331
07/03/23 16:55:00,14.032,15.670,21.252,15.276
07/03/23 17:10:00,14.072,15.764,20.761,15.140
07/03/23 17:25:00,14.107,15.842,20.222,14.949
07/03/23 17:40:00,14.123,15.900,19.674,14.804
07/03/23 17:55:00,14.135,15.949,19.126,14.613
07/03/23 18:10:00,14.140,15.983,18.723,14.397
07/03/23 18:25:00,14.137,16.000,18.274,14.208
07/03/23 18:40:00,14.144,16.016,18.024,14.033
07/03/23 18:55:00,14.123,16.007,17.699,13.795
07/03/23 19:10:00,14.123,15.994,17.364,13.587
07/03/23 19:25:00,14.119,15.976,17.171,13.382
07/03/23 19:40:00,14.126,15.955,17.027,13.234
07/03/23 19:55:00,14.116,15.922,17.019,13.023
07/03/23 20:10:00,14.111,15.882,16.698,12.898
07/03/23 20:25:00,14.105,15.827,16.074,12.815
07/03/23 20:40:00,14.095,15.767,16.000,12.677
07/03/23 20:55:00,14.081,15.700,15.609,12.535
07/03/23 21:10:00,14.062,15.624,15.779,12.349
07/03/23 21:25:00,14.038,15.546,15.710,12.134
07/03/23 21:40:00,14.006,15.461,15.452,12.000
07/03/23 21:55:00,13.979,15.372,15.409,11.763
07/03/23 22:10:00,13.942,15.278,15.202,11.519
07/03/23 22:25:00,13.913,15.176,14.774,11.412
07/03/23 22:40:00,13.873,15.061,14.289,11.298
07/03/23 22:55:00,13.828,14.949,14.232,11.100
07/03/23 23:10:00,13.780,14.827,14.247,10.890
07/03/23 23:25:00,13.732,14.708,14.107,10.701
07/03/23 23:40:00,13.685,14.593,13.862,10.591
07/03/23 23:55:00,13.638,14.468,13.553,10.426
07/04/23 00:10:00,13.526,14.286,13.455,10.303
07/04/23 00:25:00,13.493,14.176,13.832,10.121
07/04/23 00:40:00,13.440,14.048,13.551,9.969
07/04/23 00:55:00,13.370,13.906,13.142,9.838
07/04/23 01:10:00,13.290,13.745,12.236,9.737
07/04/23 01:25:00,13.200,13.580,11.995,9.626
07/04/23 01:40:00,13.109,13.410,11.493,9.457
07/04/23 01:55:00,13.020,13.254,11.765,9.304
07/04/23 02:10:00,12.939,13.097,11.253,9.179
07/04/23 02:25:00,12.855,12.939,10.983,8.998
07/04/23 02:40:00,12.770,12.785,10.684,8.824
07/04/23 02:55:00,12.689,12.634,10.631,8.674
07/04/23 03:10:00,12.600,12.483,10.504,8.559
07/04/23 03:25:00,12.509,12.325,10.147,8.402
07/04/23 03:40:00,12.412,12.158,9.728,8.210
07/04/23 03:55:00,12.320,11.997,9.680,8.082
07/04/23 04:10:00,12.225,11.833,9.332,7.939
07/04/23 04:25:00,12.131,11.669,9.126,7.771
07/04/23 04:40:00,12.037,11.502,8.880,7.594
07/04/23 04:55:00,11.942,11.344,8.993,7.478
07/04/23 05:10:00,11.848,11.178,8.607,7.340
07/04/23 05:25:00,11.752,11.009,7.870,7.077
07/04/23 05:40:00,11.657,10.840,7.765,6.952
07/04/23 05:55:00,11.561,10.673,7.206,6.713
07/04/23 06:10:00,11.466,10.513,7.523,6.561
07/04/23 06:25:00,11.370,10.348,7.421,6.380
07/04/23 06:40:00,11.277,10.187,7.107,6.229
07/04/23 06:55:00,11.204,10.066,8.215,6.403
07/04/23 07:10:00,11.239,10.059,10.096,6.661
07/04/23 07:25:00,11.266,10.050,10.320,7.130
07/04/23 07:40:00,11.266,10.020,10.516,7.629
07/04/23 07:55:00,11.222,9.943,10.188,8.088
07/04/23 08:10:00,11.163,9.848,9.997,8.490
07/04/23 08:25:00,11.108,9.774,10.208,8.903
07/04/23 08:40:00,11.061,9.723,10.620,9.324
07/04/23 08:55:00,11.021,9.694,10.925,9.717
07/04/23 09:10:00,10.989,9.685,11.268,10.187
07/04/23 09:25:00,10.968,9.703,11.554,10.678
07/04/23 09:40:00,10.956,9.745,12.025,11.253
07/04/23 09:55:00,10.953,9.809,12.515,11.777
07/04/23 10:10:00,10.962,9.900,12.980,12.251
07/04/23 10:25:00,10.988,10.021,13.554,12.674
07/04/23 10:40:00,11.035,10.173,14.057,13.060
07/04/23 10:55:00,11.097,10.354,14.688,13.356
07/04/23 11:10:00,11.178,10.559,15.275,13.479
07/04/23 11:25:00,11.274,10.786,15.769,13.575
07/04/23 11:40:00,11.374,11.027,16.379,13.673
07/04/23 11:55:00,11.491,11.283,16.961,13.681
07/04/23 12:10:00,11.624,11.561,17.531,13.745
07/04/23 12:25:00,11.756,11.834,18.072,13.802
07/04/23 12:40:00,11.922,12.137,18.962,13.903
07/04/23 12:55:00,12.106,12.444,19.731,14.015
07/04/23 13:10:00,12.269,12.742,20.308,14.162
07/04/23 13:25:00,12.453,13.037,20.863,14.268
07/04/23 13:40:00,12.637,13.336,21.272,14.411
07/04/23 13:55:00,12.818,13.623,21.516,14.535
07/04/23 14:10:00,13.008,13.909,21.912,14.655
07/04/23 14:25:00,13.227,14.204,21.973,14.783
07/04/23 14:40:00,13.418,14.489,22.280,14.919
07/04/23 14:55:00,13.604,14.752,22.298,15.013
07/04/23 15:10:00,13.766,14.995,22.408,15.100
07/04/23 15:25:00,13.925,15.225,22.357,15.179
07/04/23 15:40:00,14.071,15.434,22.350,15.223
07/04/23 15:55:00,14.192,15.625,21.963,15.227
07/04/23 16:10:00,14.298,15.795,21.825,15.225
07/04/23 16:25:00,14.381,15.939,21.519,15.236
07/04/23 16:40:00,14.454,16.059,21.093,15.218
07/04/23 16:55:00,14.511,16.161,20.723,15.203
07/04/23 17:10:00,14.539,16.235,20.549,15.118
07/04/23 17:25:00,14.578,16.298,19.994,14.978
07/04/23 17:40:00,14.598,16.344,19.615,14.791
07/04/23 17:55:00,14.586,16.362,19.057,14.605
07/04/23 18:10:00,14.554,16.357,18.634,14.303
07/04/23 18:25:00,14.520,16.333,18.231,14.093
07/04/23 18:40:00,14.490,16.309,17.877,13.849
07/04/23 18:55:00,14.472,16.284,17.602,13.666
07/04/23 19:10:00,14.474,16.263,17.524,13.502
07/04/23 19:25:00,14.460,16.223,17.088,13.258
07/04/23 19:40:00,14.405,16.238,16.963,13.081
07/04/23 19:55:00,14.474,16.226,16.945,12.892
07/04/23 20:10:00,14.505,16.186,16.692,12.714
07/04/23 20:25:00,14.530,16.134,16.522,12.490
07/04/23 20:40:00,14.521,16.067,15.970,12.337
07/04/23 20:55:00,14.509,15.992,15.543,12.242
07/04/23 21:10:00,14.492,15.906,15.317,12.078
07/04/23 21:25:00,14.498,15.821,15.031,11.934
07/04/23 21:40:00,14.495,15.730,15.252,11.745
07/04/23 21:55:00,14.492,15.645,15.015,11.573
07/04/23 22:10:00,14.483,15.554,14.749,11.466
07/04/23 22:25:00,14.420,15.454,14.384,11.330
07/04/23 22:40:00,14.388,15.345,14.322,11.104
07/04/23 22:55:00,14.367,15.224,13.581,10.954
07/04/23 23:10:00,14.312,15.096,13.121,10.661
07/04/23 23:25:00,14.274,14.963,12.458,10.325
07/04/23 23:40:00,14.226,14.828,12.378,10.061
07/04/23 23:55:00,14.158,14.686,12.414,9.864
07/05/23 00:10:00,14.033,14.490,11.824,9.623
07/05/23 00:25:00,14.006,14.370,12.219,9.349
07/05/23 00:40:00,13.957,14.240,12.471,9.236
07/05/23 00:55:00,13.886,14.086,11.739,9.063
07/05/23 01:10:00,13.787,13.912,11.595,8.908
07/05/23 01:25:00,13.693,13.733,11.307,8.709
07/05/23 01:40:00,13.611,13.550,10.921,8.495
07/05/23 01:55:00,13.527,13.351,10.695,8.282
07/05/23 02:10:00,13.430,13.145,10.553,8.042
07/05/23 02:25:00,13.329,12.948,10.436,7.863
07/05/23 02:40:00,13.245,12.770,10.044,7.740
07/05/23 02:55:00,13.171,12.577,9.686,7.555
07/05/23 03:10:00,13.093,12.391,9.087,7.379
07/05/23 03:25:00,12.992,12.199,8.728,7.239
07/05/23 03:40:00,12.912,12.031,9.469,7.096
07/05/23 03:55:00,12.808,11.840,9.077,6.853
07/05/23 04:10:00,12.692,11.636,8.224,6.732
07/05/23 04:25:00,12.560,11.428,7.296,6.390
07/05/23 04:40:00,12.485,11.227,7.171,6.110
07/05/23 04:55:00,12.443,11.085,7.571,5.995
07/05/23 05:10:00,12.349,10.902,7.410,5.885
07/05/23 05:25:00,12.239,10.718,7.365,5.779
07/05/23 05:40:00,12.110,10.521,6.908,5.587
07/05/23 05:55:00,11.980,10.368,6.938,5.382
07/05/23 06:10:00,11.816,10.133,6.639,5.242
07/05/23 06:25:00,11.654,9.906,5.739,5.105
07/05/23 06:40:00,11.496,9.685,5.541,4.985
07/05/23 06:55:00,11.374,9.520,6.914,5.168
07/05/23 07:10:00,11.352,9.489,9.274,5.594
07/05/23 07:25:00,11.339,9.436,9.121,6.076
07/05/23 07:40:00,11.286,9.339,8.565,6.512
07/05/23 07:55:00,11.209,9.211,8.123,6.900
07/05/23 08:10:00,11.126,9.084,8.018,7.436
07/05/23 08:25:00,11.055,8.987,8.392,7.995
07/05/23 08:40:00,10.989,8.914,8.815,8.619
07/05/23 08:55:00,10.953,8.880,9.438,9.244
07/05/23 09:10:00,10.918,8.871,10.036,9.811
07/05/23 09:25:00,10.890,8.888,10.641,10.372
07/05/23 09:40:00,10.867,8.933,11.324,10.892
07/05/23 09:55:00,10.852,8.999,11.787,11.355
07/05/23 10:10:00,10.850,9.094,12.273,11.801
07/05/23 10:25:00,10.875,9.227,12.763,12.245
07/05/23 10:40:00,10.916,9.393,13.418,12.601
07/05/23 10:55:00,10.979,9.586,13.994,12.858
07/05/23 11:10:00,11.061,9.809,14.720,13.067
07/05/23 11:25:00,11.171,10.056,15.273,13.165
07/05/23 11:40:00,11.280,10.314,15.868,13.305
07/05/23 11:55:00,11.408,10.597,16.505,13.433
07/05/23 12:10:00,11.548,10.889,17.121,13.473
07/05/23 12:25:00,11.704,11.192,17.634,13.514
07/05/23 12:40:00,11.874,11.497,18.420,13.605
07/05/23 12:55:00,12.074,11.828,18.695,13.714
07/05/23 13:10:00,12.273,12.152,18.475,13.832
07/05/23 13:25:00,12.465,12.467,18.906,13.949
07/05/23 13:40:00,12.665,12.778,19.717,14.056
07/05/23 13:55:00,12.856,13.073,20.265,14.162
07/05/23 14:10:00,13.057,13.370,19.674,14.286
07/05/23 14:25:00,13.242,13.655,20.737,14.379
07/05/23 14:40:00,13.443,13.931,20.557,14.481
07/05/23 14:55:00,13.619,14.194,20.752,14.578
07/05/23 15:10:00,13.781,14.435,20.954,14.625
07/05/23 15:25:00,13.933,14.661,20.190,14.680
07/05/23 15:40:00,14.063,14.870,21.291,14.705
07/05/23 15:55:00,14.180,15.057,20.853,14.711
07/05/23 16:10:00,14.283,15.221,20.802,14.699
07/05/23 16:25:00,14.363,15.363,19.179,14.683
07/05/23 16:40:00,14.424,15.481,19.230,14.631
07/05/23 16:55:00,14.472,15.584,18.970,14.569
07/05/23 17:10:00,14.515,15.667,18.870,14.477
07/05/23 17:25:00,14.539,15.730,17.532,14.319
07/05/23 17:40:00,14.544,15.773,17.706,14.171
07/05/23 17:55:00,14.545,15.801,17.861,14.012
07/05/23 18:10:00,14.538,15.818,17.552,13.832
07/05/23 18:25:00,14.520,15.824,17.601,13.638
07/05/23 18:40:00,14.509,15.822,17.140,13.509
07/05/23 18:55:00,14.492,15.807,17.024,13.299
07/05/23 19:10:00,14.453,15.789,16.888,13.102
07/05/23 19:25:00,14.438,15.763,16.658,12.962
07/05/23 19:40:00,14.433,15.733,16.458,12.808
07/05/23 19:55:00,14.415,15.696,16.129,12.689
07/05/23 20:10:00,14.396,15.648,15.991,12.527
07/05/23 20:25:00,14.372,15.591,15.561,12.340
07/05/23 20:40:00,14.339,15.517,15.237,12.125
07/05/23 20:55:00,14.300,15.440,14.770,11.909
07/05/23 21:10:00,14.255,15.349,14.518,11.675
07/05/23 21:25:00,14.207,15.249,14.092,11.440
07/05/23 21:40:00,14.164,15.149,13.816,11.228
07/05/23 21:55:00,14.116,15.039,13.676,11.017
07/05/23 22:10:00,14.062,14.931,13.505,10.796
07/05/23 22:25:00,14.002,14.807,12.832,10.559
07/05/23 22:40:00,13.946,14.685,12.708,10.306
07/05/23 22:55:00,13.886,14.551,12.648,10.116
07/05/23 23:10:00,13.831,14.426,12.532,9.914
07/05/23 23:25:00,13.765,14.286,12.292,9.688
07/05/23 23:40:00,13.706,14.153,12.198,9.489
07/05/23 23:55:00,13.646,14.009,12.107,9.219
07/06/23 00:10:00,13.550,13.820,11.784,9.019
07/06/23 00:25:00,13.491,13.690,11.601,8.823
07/06/23 00:40:00,13.424,13.553,11.545,8.657
07/06/23 00:55:00,13.336,13.388,10.773,8.413
07/06/23 01:10:00,13.242,13.204,10.924,8.262
07/06/23 01:25:00,13.151,13.017,10.599,8.001
07/06/23 01:40:00,13.064,12.831,10.366,7.773
07/06/23 01:55:00,12.974,12.622,9.375,7.592
07/06/23 02:10:00,12.874,12.394,8.523,7.399
07/06/23 02:25:00,12.757,12.163,8.146,7.242
07/06/23 02:40:00,12.642,11.951,8.299,7.072
07/06/23 02:55:00,12.533,11.743,7.948,6.887
07/06/23 03:10:00,12.431,11.543,7.661,6.693
07/06/23 03:25:00,12.328,11.347,7.421,6.503
07/06/23 03:40:00,12.224,11.143,7.248,6.349
07/06/23 03:55:00,12.110,10.936,7.263,6.196
07/06/23 04:10:00,11.998,10.738,6.974,6.008
07/06/23 04:25:00,11.890,10.545,6.875,5.832
07/06/23 04:40:00,11.778,10.340,6.080,5.653
07/06/23 04:55:00,11.660,10.135,6.014,5.481
07/06/23 05:10:00,11.546,9.929,5.560,5.306
07/06/23 05:25:00,11.432,9.734,5.871,5.103
07/06/23 05:40:00,11.324,9.546,5.566,4.872
07/06/23 05:55:00,11.213,9.372,5.269,4.728
07/06/23 06:10:00,11.084,9.206,5.202,4.592
07/06/23 06:25:00,10.933,8.990,4.699,4.416
07/06/23 06:40:00,10.796,8.793,5.069,4.301
07/06/23 06:55:00,10.690,8.643,6.017,4.486
07/06/23 07:10:00,10.673,8.616,7.943,4.885
07/06/23 07:25:00,10.663,8.571,7.978,5.338
07/06/23 07:40:00,10.631,8.503,8.018,5.728
07/06/23 07:55:00,10.566,8.397,7.528,6.105
07/06/23 08:10:00,10.492,8.282,7.459,6.596
07/06/23 08:25:00,10.427,8.195,7.845,7.234
07/06/23 08:40:00,10.372,8.135,8.353,7.887
07/06/23 08:55:00,10.328,8.103,8.742,8.498
07/06/23 09:10:00,10.289,8.095,9.174,9.052
07/06/23 09:25:00,10.262,8.115,9.729,9.683
07/06/23 09:40:00,10.242,8.162,10.256,10.328
07/06/23 09:55:00,10.233,8.240,10.837,10.997
07/06/23 10:10:00,10.234,8.344,11.440,11.552
07/06/23 10:25:00,10.253,8.484,12.051,12.057
07/06/23 10:40:00,10.247,8.622,12.669,12.482
07/06/23 10:55:00,10.285,8.801,13.314,12.755
07/06/23 11:10:00,10.332,9.005,13.873,12.932
07/06/23 11:25:00,10.403,9.231,14.581,13.069
07/06/23 11:40:00,10.484,9.475,15.119,13.145
07/06/23 11:55:00,10.585,9.737,15.706,13.212
07/06/23 12:10:00,10.689,10.007,16.308,13.257
07/06/23 12:25:00,10.814,10.288,16.761,13.258
07/06/23 12:40:00,10.980,10.586,17.491,13.300
07/06/23 12:55:00,11.117,10.886,18.197,13.360
07/06/23 13:10:00,11.291,11.193,18.692,13.436
07/06/23 13:25:00,11.502,11.537,19.582,13.550
07/06/23 13:40:00,11.728,11.881,20.159,13.660
07/06/23 13:55:00,11.957,12.213,19.393,13.820
07/06/23 14:10:00,12.174,12.526,19.769,13.954
07/06/23 14:25:00,12.366,12.812,20.813,14.075
07/06/23 14:40:00,12.550,13.085,20.936,14.174
07/06/23 14:55:00,12.726,13.339,21.035,14.271
07/06/23 15:10:00,12.894,13.580,21.401,14.346
07/06/23 15:25:00,13.048,13.805,21.376,14.411
07/06/23 15:40:00,13.210,14.015,19.688,14.456
07/06/23 15:55:00,13.345,14.207,20.244,14.474
07/06/23 16:10:00,13.472,14.376,18.952,14.451
07/06/23 16:25:00,13.569,14.523,18.852,14.420
07/06/23 16:40:00,13.655,14.649,18.989,14.376
07/06/23 16:55:00,13.729,14.753,18.962,14.307
07/06/23 17:10:00,13.801,14.845,18.400,14.214
07/06/23 17:25:00,13.858,14.921,16.863,14.096
07/06/23 17:40:00,13.907,14.982,17.969,13.969
07/06/23 17:55:00,13.951,15.030,17.702,13.819
07/06/23 18:10:00,13.991,15.069,17.470,13.696
07/06/23 18:25:00,14.026,15.097,16.982,13.596
07/06/23 18:40:00,14.047,15.112,16.764,13.494
07/06/23 18:55:00,14.057,15.113,16.332,13.326
07/06/23 19:10:00,14.053,15.097,15.942,13.097
07/06/23 19:25:00,14.051,15.075,15.959,12.885
07/06/23 19:40:00,14.080,15.093,15.910,12.714
07/06/23 19:55:00,14.152,15.099,16.007,12.615
07/06/23 20:10:00,14.198,15.096,15.953,12.539
07/06/23 20:25:00,14.232,15.079,15.699,12.405
07/06/23 20:40:00,14.256,15.049,15.546,12.233
07/06/23 20:55:00,14.268,15.009,15.594,12.050
07/06/23 21:10:00,14.274,14.966,15.387,11.892
07/06/23 21:25:00,14.286,14.916,14.958,11.752
07/06/23 21:40:00,14.276,14.856,15.019,11.607
07/06/23 21:55:00,14.264,14.789,14.432,11.408
07/06/23 22:10:00,14.241,14.705,14.017,11.203
07/06/23 22:25:00,14.210,14.617,13.690,10.976
07/06/23 22:40:00,14.173,14.521,13.257,10.716
07/06/23 22:55:00,14.131,14.421,13.294,10.530
07/06/23 23:10:00,14.095,14.328,13.637,10.265
07/06/23 23:25:00,14.063,14.258,13.338,10.018
07/06/23 23:40:00,14.021,14.146,12.588,9.792
07/06/23 23:55:00,13.960,14.009,12.037,9.537
07/07/23 00:10:00,13.859,13.828,11.809,9.335
07/07/23 00:25:00,13.822,13.724,12.781,9.208
07/07/23 00:40:00,13.763,13.590,11.869,9.046
07/07/23 00:55:00,13.678,13.431,11.058,8.781
07/07/23 01:10:00,13.595,13.258,10.511,8.534
07/07/23 01:25:00,13.517,13.084,10.188,8.293
07/07/23 01:40:00,13.442,12.912,10.228,8.131
07/07/23 01:55:00,13.360,12.733,9.692,7.917
07/07/23 02:10:00,13.272,12.556,9.794,7.760
07/07/23 02:25:00,13.197,12.384,9.598,7.585
07/07/23 02:40:00,13.099,12.184,8.945,7.376
07/07/23 02:55:00,12.983,11.959,8.006,7.200
07/07/23 03:10:00,12.853,11.731,7.810,7.074
07/07/23 03:25:00,12.734,11.522,7.779,6.906
07/07/23 03:40:00,12.633,11.336,7.708,6.704
07/07/23 03:55:00,12.533,11.154,7.352,6.537
07/07/23 04:10:00,12.405,10.950,7.085,6.334
07/07/23 04:25:00,12.292,10.760,7.089,6.237
07/07/23 04:40:00,12.189,10.571,6.480,6.037
07/07/23 04:55:00,12.074,10.383,6.702,5.859
07/07/23 05:10:00,11.974,10.207,6.756,5.751
07/07/23 05:25:00,11.889,10.038,6.704,5.618
07/07/23 05:40:00,11.784,9.868,5.941,5.383
07/07/23 05:55:00,11.686,9.748,5.875,5.161
07/07/23 06:10:00,11.561,9.557,6.011,5.061
07/07/23 06:25:00,11.426,9.350,5.472,4.973
07/07/23 06:40:00,11.297,9.157,5.396,4.867
07/07/23 06:55:00,11.193,9.004,6.197,4.974
07/07/23 07:10:00,11.163,8.979,8.378,5.264
07/07/23 07:25:00,11.164,8.947,8.591,5.647
07/07/23 07:40:00,11.131,8.878,8.576,6.194
07/07/23 07:55:00,11.079,8.789,8.713,6.734
07/07/23 08:10:00,11.014,8.688,8.405,7.291
07/07/23 08:25:00,10.953,8.608,8.840,7.851
07/07/23 08:40:00,10.902,8.557,9.103,8.371
07/07/23 08:55:00,10.860,8.529,9.356,8.945
07/07/23 09:10:00,10.823,8.525,9.781,9.504
07/07/23 09:25:00,10.796,8.549,10.250,10.118
07/07/23 09:40:00,10.767,8.595,10.837,10.779
07/07/23 09:55:00,10.759,8.675,11.510,11.396
07/07/23 10:10:00,10.760,8.782,12.246,11.934
07/07/23 10:25:00,10.782,8.928,12.856,12.411
07/07/23 10:40:00,10.826,9.103,13.476,12.767
07/07/23 10:55:00,10.886,9.308,14.048,13.043
07/07/23 11:10:00,10.965,9.534,14.646,13.231
07/07/23 11:25:00,11.061,9.783,15.155,13.330
07/07/23 11:40:00,11.158,10.044,15.803,13.403
07/07/23 11:55:00,11.272,10.316,16.174,13.463
07/07/23 12:10:00,11.390,10.591,16.682,13.535
07/07/23 12:25:00,11.519,10.873,17.110,13.610
07/07/23 12:40:00,11.668,11.166,17.816,13.651
07/07/23 12:55:00,11.827,11.463,18.545,13.736
07/07/23 13:10:00,11.984,11.754,19.218,13.816
07/07/23 13:25:00,12.146,12.050,19.713,13.889
07/07/23 13:40:00,12.317,12.341,20.146,13.978
07/07/23 13:55:00,12.509,12.636,20.424,14.074
07/07/23 14:10:00,12.696,12.921,20.825,14.188
07/07/23 14:25:00,12.873,13.197,21.155,14.289
07/07/23 14:40:00,13.041,13.455,21.394,14.370
07/07/23 14:55:00,13.215,13.705,21.406,14.457
07/07/23 15:10:00,13.388,13.943,21.294,14.529
07/07/23 15:25:00,13.550,14.165,20.908,14.575
07/07/23 15:40:00,13.690,14.367,21.284,14.613
07/07/23 15:55:00,13.816,14.548,20.999,14.628
07/07/23 16:10:00,13.933,14.711,20.446,14.620
07/07/23 16:25:00,14.029,14.853,20.440,14.580
07/07/23 16:40:00,14.114,14.972,20.187,14.551
07/07/23 16:55:00,14.185,15.072,19.744,14.490
07/07/23 17:10:00,14.253,15.160,19.258,14.400
07/07/23 17:25:00,14.313,15.236,18.895,14.237
07/07/23 17:40:00,14.357,15.296,18.524,14.117
07/07/23 17:55:00,14.393,15.339,18.157,13.994
07/07/23 18:10:00,14.426,15.366,17.745,13.874
07/07/23 18:25:00,14.439,15.381,17.555,13.657
07/07/23 18:40:00,14.457,15.387,17.179,13.446
07/07/23 18:55:00,14.433,15.363,16.683,13.261
07/07/23 19:10:00,14.515,15.382,16.915,13.096
07/07/23 19:25:00,14.563,15.394,16.822,12.922
07/07/23 19:40:00,14.593,15.387,16.393,12.764
07/07/23 19:55:00,14.614,15.369,16.228,12.544
07/07/23 20:10:00,14.616,15.333,16.123,12.311
07/07/23 20:25:00,14.617,15.287,15.877,12.109
07/07/23 20:40:00,14.614,15.237,15.639,11.916
07/07/23 20:55:00,14.608,15.182,15.321,11.789
07/07/23 21:10:00,14.595,15.113,15.072,11.622
07/07/23 21:25:00,14.574,15.039,14.622,11.415
07/07/23 21:40:00,14.541,14.948,14.424,11.198
07/07/23 21:55:00,14.498,14.845,13.738,11.020
07/07/23 22:10:00,14.445,14.738,13.715,10.779
07/07/23 22:25:00,14.399,14.631,13.452,10.589
07/07/23 22:40:00,14.343,14.508,12.906,10.342
07/07/23 22:55:00,14.277,14.375,12.577,10.059
07/07/23 23:10:00,14.206,14.238,11.972,9.741
07/07/23 23:25:00,14.138,14.102,12.151,9.575
07/07/23 23:40:00,14.065,13.963,11.784,9.375
07/07/23 23:55:00,13.982,13.810,11.583,9.134
07/08/23 00:10:00,13.841,13.610,11.206,8.908
07/08/23 00:25:00,13.795,13.482,11.834,8.702
07/08/23 00:40:00,13.717,13.332,11.058,8.490
07/08/23 00:55:00,13.623,13.162,10.811,8.221
07/08/23 01:10:00,13.511,12.969,10.030,8.031
07/08/23 01:25:00,13.379,12.754,9.412,7.890
07/08/23 01:40:00,13.245,12.538,8.900,7.719
07/08/23 01:55:00,13.123,12.338,9.267,7.531
07/08/23 02:10:00,13.011,12.149,9.362,7.326
07/08/23 02:25:00,12.909,11.965,8.826,7.111
07/08/23 02:40:00,12.788,11.766,8.427,6.859
07/08/23 02:55:00,12.672,11.569,8.028,6.599
07/08/23 03:10:00,12.551,11.368,7.849,6.425
07/08/23 03:25:00,12.432,11.171,7.895,6.245
07/08/23 03:40:00,12.317,10.977,7.754,6.099
07/08/23 03:55:00,12.204,10.777,7.248,5.910
07/08/23 04:10:00,12.080,10.565,6.614,5.751
07/08/23 04:25:00,11.956,10.365,6.447,5.521
07/08/23 04:40:00,11.839,10.167,6.318,5.350
07/08/23 04:55:00,11.730,9.974,6.453,5.243
07/08/23 05:10:00,11.613,9.772,5.813,5.095
07/08/23 05:25:00,11.491,9.574,5.701,4.947
07/08/23 05:40:00,11.368,9.373,5.425,4.715
07/08/23 05:55:00,11.247,9.186,5.280,4.550
07/08/23 06:10:00,11.128,8.998,5.013,4.413
07/08/23 06:25:00,11.014,8.821,5.121,4.299
07/08/23 06:40:00,10.895,8.640,4.856,4.164
07/08/23 06:55:00,10.802,8.497,6.017,4.267
07/08/23 07:10:00,10.822,8.489,7.921,4.704
07/08/23 07:25:00,10.831,8.465,8.218,5.232
07/08/23 07:40:00,10.800,8.395,7.763,5.816
07/08/23 07:55:00,10.736,8.290,7.484,6.388
07/08/23 08:10:00,10.660,8.182,7.577,6.987
07/08/23 08:25:00,10.592,8.099,8.104,7.545
07/08/23 08:40:00,10.537,8.049,8.490,8.034
07/08/23 08:55:00,10.490,8.026,8.861,8.546
07/08/23 09:10:00,10.452,8.031,9.378,9.123
07/08/23 09:25:00,10.421,8.060,9.997,9.691
07/08/23 09:40:00,10.404,8.126,10.492,10.254
07/08/23 09:55:00,10.400,8.218,11.073,10.846
07/08/23 10:10:00,10.409,8.338,11.762,11.391
07/08/23 10:25:00,10.429,8.487,12.538,11.889
07/08/23 10:40:00,10.473,8.669,13.191,12.149
07/08/23 10:55:00,10.537,8.880,13.759,12.293
07/08/23 11:10:00,10.625,9.118,14.345,12.480
07/08/23 11:25:00,10.731,9.384,14.925,12.650
07/08/23 11:40:00,10.843,9.658,15.396,12.793
07/08/23 11:55:00,10.969,9.947,16.055,12.889
07/08/23 12:10:00,11.107,10.247,16.616,12.938
07/08/23 12:25:00,11.257,10.553,17.149,12.986
07/08/23 12:40:00,11.423,10.870,17.975,13.057
07/08/23 12:55:00,11.576,11.175,18.898,13.169
07/08/23 13:10:00,11.739,11.481,19.530,13.273
