Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly),ATICO CEN:Zone Air System Sensible Heating Energy [J](Hourly),ATICO E:Zone Air System Sensible Heating Energy [J](Hourly),MODULO:Zone Air System Sensible Heating Energy [J](Hourly),ATICO O:Zone Air System Sensible Heating Energy [J](Hourly) 
 07/14  23:00:00,-5.0125,-0.14990850582572885,-4.456393704390603,12.30000020210825,-4.809625490957526,0.0,0.0,2317828.823094329,0.0 
 07/14  24:00:00,-5.1375,-0.4574608973257291,-4.87325031967039,12.30000000000707,-5.217943577037584,0.0,0.0,2340136.7884400074,0.0 
 07/15  01:00:00,-6.0375,-0.9076204841562872,-5.5035376507446689,12.3000000000002,-5.843194906428889,0.0,0.0,2387578.259643142,0.0 
 07/15  02:00:00,-6.9125,-1.4404709693755705,-6.263130115964664,12.300000000000228,-6.59213237283215,0.0,0.0,2451613.9761543127,0.0 
 07/15  03:00:00,-8.412499999999998,-1.8556545022477536,-6.950861425732626,12.300293338075154,-7.26055004355213,0.0,0.0,2575162.6274027286,0.0 
 07/15  04:00:00,-9.7,-2.4635416950101245,-7.993177335918192,12.300000116869965,-8.287915584713704,0.0,0.0,2713022.24949547,0.0 
 07/15  05:00:00,-10.8125,-3.1373238556627829,-8.844507090739033,12.300000000006748,-9.125359874308046,0.0,0.0,2806445.397883336,0.0 
 07/15  06:00:00,-12.05,-3.840922042991621,-9.83553989312048,12.300000000000172,-10.105556463853752,0.0,0.0,2924298.3826939819,0.0 
 07/15  07:00:00,-12.124999999999999,-0.9742568396196879,-6.0804109377226,12.299692212752332,-6.164833195961825,0.0,0.0,2885345.7021118307,0.0 
 07/15  08:00:00,-9.9,8.183775071621592,4.880932359277558,12.299790559867676,6.522592167647431,0.0,0.0,2276719.0502174219,0.0 
 07/15  09:00:00,-4.449999999999999,20.365996569103637,16.227012046754,12.299043260030477,19.288970295902425,0.0,0.0,1603741.8603655976,0.0 
 07/15  10:00:00,1.1625,26.881689553519228,22.688320468167853,12.298108539840282,26.167634225910608,0.0,0.0,1166856.701307966,0.0 
 07/15  11:00:00,5.375,26.41068064821639,25.43593863763393,12.300322080948656,28.151479298541284,0.0,0.0,908967.9165713815,0.0 
 07/15  12:00:00,7.425,23.219816849958407,26.022205890181036,12.299996801434603,27.463424469662315,0.0,0.0,633169.8388892233,0.0 
 07/15  13:00:00,8.1125,20.536957344228,25.090713183644497,12.299993854712369,25.341561420171688,0.0,0.0,355615.49303508739,0.0 
