date;To;Ig;RH;P;WS;WD
13/04/2023 23:00;-1.3;0;56;29.942;4;337.5
14/04/2023 00:00;-2.2;0;59;29.921;3;337.5
14/04/2023 01:00;-3.2;0;59;29.897;2;315
14/04/2023 02:00;-5.9;0;76;29.902;2;292.5
14/04/2023 03:00;-4.9;0;71;29.9;2;292.5
14/04/2023 04:00;-6.8;0;78;29.91;2;292.5
14/04/2023 05:00;-5.1;9;68;29.929;2;315
14/04/2023 06:00;-1.3;178;68;29.94;4;315
14/04/2023 07:00;4.6;439;46;29.943;5;315
14/04/2023 08:00;8.5;651;33;29.947;4;292.5
14/04/2023 09:00;10.3;815;29;29.936;11;247.5
14/04/2023 10:00;11.4;913;23;29.919;10;225
14/04/2023 11:00;12.2;940;21;29.894;6;202.5
14/04/2023 12:00;13;894;21;29.872;5;180
14/04/2023 13:00;13.3;781;20;29.846;4;202.5
14/04/2023 14:00;13.3;607;21;29.827;4;315
14/04/2023 15:00;12.2;387;30;29.816;5;315
14/04/2023 16:00;8.9;115;37;29.824;15;45
14/04/2023 17:00;5.6;2;45;29.869;6;67.5
14/04/2023 18:00;4.2;0;60;29.892;3;112.5
14/04/2023 19:00;2.6;0;64;29.934;2;90
14/04/2023 20:00;2.9;0;49;29.953;0;270
14/04/2023 21:00;0.3;0;66;29.951;1;315
14/04/2023 22:00;-0.4;0;61;29.947;2;337.5
14/04/2023 23:00;-1;0;57;29.939;3;315
15/04/2023 00:00;-1.4;0;58;29.919;2;315
15/04/2023 01:00;-2.6;0;65;29.908;2;292.5
15/04/2023 02:00;-3.1;0;69;29.907;1;315
15/04/2023 03:00;-2.6;0;61;29.907;3;337.5
15/04/2023 04:00;-4.5;0;68;29.903;3;337.5
15/04/2023 05:00;-5.9;7;80;29.912;2;292.5
15/04/2023 06:00;-0.4;157;72;29.928;3;292.5
15/04/2023 07:00;4.4;430;59;29.92;3;292.5
15/04/2023 08:00;8.5;644;38;29.91;6;225
15/04/2023 09:00;10.3;808;34;29.904;7;202.5
15/04/2023 10:00;11;912;29;29.885;6;180
15/04/2023 11:00;11;936;28;29.866;6;180
15/04/2023 12:00;12.8;893;26;29.84;4;202.5
15/04/2023 13:00;13.2;786;26;29.807;5;292.5
15/04/2023 14:00;13.8;660;28;29.782;3;180
15/04/2023 15:00;12;237;30;29.785;6;315
15/04/2023 16:00;9.1;84;34;29.812;11;45
15/04/2023 17:00;6.2;2;44;29.833;10;45
15/04/2023 18:00;4.6;0;52;29.856;4;112.5
15/04/2023 19:00;3.4;0;50;29.887;1;67.5
15/04/2023 20:00;2.8;0;55;29.906;0;270
15/04/2023 21:00;1.4;0;64;29.923;2;292.5
15/04/2023 22:00;-0.1;0;67;29.931;1;315
15/04/2023 23:00;-1;0;70;29.917;0;292.5
16/04/2023 00:00;-2.2;0;71;29.903;2;315
16/04/2023 01:00;-2.3;0;68;29.886;2;315
16/04/2023 02:00;-4.5;0;74;29.877;2;315
16/04/2023 03:00;-5.9;0;79;29.882;2;292.5
16/04/2023 04:00;-4.4;0;80;29.885;2;315
16/04/2023 05:00;-4.6;6;75;29.905;3;315
16/04/2023 06:00;-1.2;163;75;29.922;3;315
16/04/2023 07:00;5.7;430;53;29.934;4;292.5
16/04/2023 08:00;8;641;42;29.927;6;202.5
16/04/2023 09:00;9.9;805;38;29.913;6;202.5
16/04/2023 10:00;10.5;901;30;29.901;9;270
16/04/2023 11:00;11.8;925;29;29.879;7;270
16/04/2023 12:00;12.4;880;30;29.849;6;202.5
16/04/2023 13:00;12.8;748;27;29.827;5;315
16/04/2023 14:00;13.1;585;26;29.805;5;270
16/04/2023 15:00;12.7;364;27;29.809;5;270
16/04/2023 16:00;10.2;110;34;29.822;7;270
16/04/2023 17:00;6.2;2;43;29.836;7;67.5
16/04/2023 18:00;4.8;0;43;29.88;5;45
16/04/2023 19:00;2.7;0;52;29.919;2;112.5
16/04/2023 20:00;2.8;0;51;29.946;1;112.5
16/04/2023 21:00;3.5;0;57;29.947;1;337.5
16/04/2023 22:00;0.3;0;64;29.946;2;0
16/04/2023 23:00;-0.9;0;66;29.946;1;0
17/04/2023 00:00;-3.2;0;77;29.932;1;292.5
17/04/2023 01:00;-3.2;0;75;29.926;1;315
17/04/2023 02:00;-4.4;0;76;29.907;2;315
17/04/2023 03:00;-4.3;0;74;29.894;2;315
17/04/2023 04:00;-5.3;0;77;29.908;2;337.5
17/04/2023 05:00;-4.2;9;78;29.932;2;315
17/04/2023 06:00;-1.1;163;76;29.947;4;315
17/04/2023 07:00;4.9;428;60;29.95;4;292.5
17/04/2023 08:00;9.1;640;38;29.955;4;202.5
17/04/2023 09:00;10.8;802;33;29.944;5;202.5
17/04/2023 10:00;11.8;898;30;29.918;7;270
17/04/2023 11:00;12.6;922;29;29.887;5;202.5
17/04/2023 12:00;13.6;874;28;29.835;5;202.5
17/04/2023 13:00;13.7;760;28;29.802;5;270
17/04/2023 14:00;14.2;583;26;29.774;4;292.5
17/04/2023 15:00;13.4;318;27;29.786;2;202.5
17/04/2023 16:00;8.8;97;47;29.811;11;45
17/04/2023 17:00;6.1;2;44;29.852;10;45
17/04/2023 18:00;4.2;0;53;29.9;4;45
17/04/2023 19:00;3.2;0;59;29.924;2;90
17/04/2023 20:00;2.3;0;61;29.924;2;67.5
17/04/2023 21:00;2.3;0;64;29.927;1;315
17/04/2023 22:00;1;0;68;29.916;0;315
17/04/2023 23:00;-0.3;0;70;29.911;2;315
18/04/2023 00:00;-0.4;0;69;29.898;2;337.5
18/04/2023 01:00;-1.7;0;72;29.881;1;0
18/04/2023 02:00;-4.3;0;79;29.87;1;315
18/04/2023 03:00;-2.7;0;73;29.87;1;337.5
18/04/2023 04:00;-4.5;0;77;29.885;0;315
18/04/2023 05:00;-4.4;5;80;29.915;1;315
18/04/2023 06:00;-1;156;76;29.933;3;315
18/04/2023 07:00;5.1;423;59;29.929;2;292.5
18/04/2023 08:00;9.3;636;31;29.921;1;292.5
18/04/2023 09:00;11.1;798;26;29.915;4;315
18/04/2023 10:00;11.8;895;26;29.891;4;315
18/04/2023 11:00;13.2;923;25;29.862;4;180
18/04/2023 12:00;13.8;885;25;29.823;3;202.5
18/04/2023 13:00;14.5;803;24;29.786;3;180
18/04/2023 14:00;13.5;678;30;29.782;5;292.5
18/04/2023 15:00;12.7;360;32;29.785;13;45
18/04/2023 16:00;10.3;157;35;29.795;15;45
18/04/2023 17:00;6.8;2;44;29.828;9;45
18/04/2023 18:00;6.2;0;44;29.866;2;67.5
18/04/2023 19:00;4.7;0;56;29.891;1;270
18/04/2023 20:00;3.2;0;63;29.893;0;270
18/04/2023 21:00;1.1;0;70;29.878;3;337.5
18/04/2023 22:00;0.6;0;70;29.872;1;337.5
18/04/2023 23:00;-0.7;0;71;29.882;2;337.5
19/04/2023 00:00;-1.5;0;72;29.869;1;292.5
19/04/2023 01:00;-2.4;0;75;29.855;1;315
19/04/2023 02:00;-3.1;0;75;29.857;1;315
19/04/2023 03:00;-3.2;0;76;29.864;2;315
19/04/2023 04:00;-5.6;0;79;29.862;3;292.5
19/04/2023 05:00;-2.8;8;78;29.886;2;315
19/04/2023 06:00;1.1;166;66;29.898;0;270
19/04/2023 07:00;4.8;421;58;29.888;1;292.5
19/04/2023 08:00;9.3;632;36;29.891;1;270
19/04/2023 09:00;11.2;793;35;29.883;1;315
19/04/2023 10:00;12.3;886;28;29.844;6;292.5
19/04/2023 11:00;12.7;913;27;29.805;6;292.5
19/04/2023 12:00;13.8;870;26;29.767;4;315
19/04/2023 13:00;14.6;776;26;29.737;3;45
19/04/2023 14:00;12.7;481;38;29.706;11;45
19/04/2023 15:00;10.7;358;45;29.721;16;45
19/04/2023 16:00;7.3;100;51;29.755;18;45
19/04/2023 17:00;4.9;2;57;29.798;10;67.5
19/04/2023 18:00;3.3;0;69;29.849;5;90
19/04/2023 19:00;2.2;0;76;29.881;6;90
19/04/2023 20:00;0.4;0;81;29.897;5;67.5
19/04/2023 21:00;0.4;0;81;29.902;1;67.5
19/04/2023 22:00;-0.5;0;81;29.91;0;67.5
19/04/2023 23:00;-1.7;0;81;29.909;1;315
20/04/2023 00:00;-1.9;0;84;29.885;0;315
20/04/2023 01:00;-1.5;0;80;29.865;1;337.5
20/04/2023 02:00;-3.3;0;84;29.855;2;315
20/04/2023 03:00;-5.2;0;84;29.852;1;315
20/04/2023 04:00;-4.6;0;87;29.857;2;315
20/04/2023 05:00;-4;9;85;29.865;1;315
20/04/2023 06:00;-2;173;82;29.893;3;315
20/04/2023 07:00;4.3;414;63;29.892;3;225
20/04/2023 08:00;8.4;624;37;29.906;5;202.5
20/04/2023 09:00;10.9;785;31;29.888;3;247.5
20/04/2023 10:00;11.7;882;29;29.847;3;180
20/04/2023 11:00;12.5;905;30;29.817;6;180
20/04/2023 12:00;12.6;863;28;29.788;5;180
20/04/2023 13:00;13.8;769;25;29.753;4;45
20/04/2023 14:00;13.7;572;28;29.723;5;67.5
20/04/2023 15:00;11.9;287;35;29.713;14;67.5
20/04/2023 16:00;8.6;100;45;29.745;15;45
20/04/2023 17:00;5.9;2;50;29.788;7;67.5
20/04/2023 18:00;4.9;0;55;29.817;5;90
20/04/2023 19:00;2.3;0;66;29.842;4;67.5
20/04/2023 20:00;1.6;0;64;29.862;4;67.5
20/04/2023 21:00;-0.1;0;73;29.874;1;337.5
20/04/2023 22:00;-0.6;0;72;29.872;1;337.5
20/04/2023 23:00;-1.7;0;75;29.861;2;337.5
21/04/2023 00:00;-1.6;0;79;29.836;3;315
21/04/2023 01:00;-3.6;0;81;29.812;1;292.5
21/04/2023 02:00;-3.3;0;84;29.796;3;292.5
21/04/2023 03:00;-2.7;0;81;29.802;4;315
21/04/2023 04:00;-3.4;0;79;29.807;3;337.5
21/04/2023 05:00;-3.5;8;80;29.827;1;337.5
21/04/2023 06:00;-0.2;147;81;29.844;3;315
21/04/2023 07:00;5.2;401;65;29.837;1;315
21/04/2023 08:00;9.8;613;51;29.836;0;292.5
21/04/2023 09:00;10.3;780;49;29.801;1;180
21/04/2023 10:00;11.4;758;44;29.773;4;45
21/04/2023 11:00;10.8;415;36;29.763;9;67.5
21/04/2023 12:00;12.4;605;38;29.735;8;67.5
21/04/2023 13:00;12.2;355;44;29.703;7;180
21/04/2023 14:00;12.1;148;37;29.692;6;315
21/04/2023 15:00;8.7;56;51;29.732;13;135
21/04/2023 16:00;8.4;57;45;29.774;8;67.5
21/04/2023 17:00;5.1;1;52;29.803;7;45
21/04/2023 18:00;4.4;0;55;29.833;8;45
21/04/2023 19:00;3.9;0;57;29.868;5;45
21/04/2023 20:00;2;0;64;29.882;2;67.5
21/04/2023 21:00;2.4;0;63;29.882;0;67.5
21/04/2023 22:00;1.8;0;65;29.868;1;315
21/04/2023 23:00;-0.7;0;75;29.854;2;315
22/04/2023 00:00;-1.1;0;73;29.838;3;337.5
22/04/2023 01:00;-2.1;0;74;29.821;2;337.5
22/04/2023 02:00;-3;0;80;29.803;2;292.5
22/04/2023 03:00;-2;0;77;29.794;2;315
22/04/2023 04:00;-3.3;0;81;29.788;2;315
22/04/2023 05:00;-2.9;5;82;29.824;2;315
22/04/2023 06:00;0.4;141;75;29.833;2;315
22/04/2023 07:00;4.7;395;69;29.825;2;292.5
22/04/2023 08:00;8.3;606;59;29.807;1;270
22/04/2023 09:00;9.1;583;58;29.779;3;90
22/04/2023 10:00;10.4;869;52;29.747;6;135
22/04/2023 11:00;12.3;883;42;29.721;8;135
22/04/2023 12:00;13.6;765;36;29.687;12;135
22/04/2023 13:00;11.7;514;46;29.64;16;67.5
22/04/2023 14:00;10.8;291;49;29.656;15;67.5
22/04/2023 15:00;9.4;349;50;29.684;15;67.5
22/04/2023 16:00;7.8;105;58;29.697;14;67.5
22/04/2023 17:00;6.4;0;61;29.74;10;67.5
22/04/2023 18:00;4.4;0;67;29.769;6;67.5
22/04/2023 19:00;4.4;0;69;29.797;7;67.5
22/04/2023 20:00;3.1;0;75;29.805;4;45
22/04/2023 21:00;2.4;0;80;29.81;3;67.5
22/04/2023 22:00;2.3;0;76;29.814;2;90
22/04/2023 23:00;2.4;0;76;29.789;3;67.5
6/05/2023 00:00;0.4;0;92;29.823;1;0
6/05/2023 01:00;0.2;0;92;29.819;0;0
6/05/2023 02:00;0.5;0;93;29.82;0;0
6/05/2023 03:00;0.5;0;93;29.82;1;0
6/05/2023 04:00;0.8;0;93;29.831;2;0
6/05/2023 05:00;0.7;1;93;29.847;2;0
6/05/2023 06:00;1.2;80;93;29.868;4;0
6/05/2023 07:00;3.2;286;94;29.879;1;0
6/05/2023 08:00;5.8;490;91;29.883;3;202.5
6/05/2023 09:00;7.7;476;72;29.851;2;180
6/05/2023 10:00;9.2;395;64;29.822;8;90
6/05/2023 11:00;8.4;515;64;29.808;12;67.5
6/05/2023 12:00;8;341;66;29.795;11;67.5
6/05/2023 13:00;8.3;219;66;29.76;5;180
6/05/2023 14:00;5.1;51;82;29.767;6;202.5
6/05/2023 15:00;3.4;41;89;29.802;4;157.5
6/05/2023 16:00;4.8;31;82;29.803;4;45
6/05/2023 17:00;3;0;86;29.854;7;45
6/05/2023 18:00;1.6;0;91;29.867;5;45
6/05/2023 19:00;1.5;0;91;29.892;5;45
6/05/2023 20:00;1.5;0;92;29.885;2;45
6/05/2023 21:00;1.6;0;92;29.879;3;135
6/05/2023 22:00;1.1;0;92;29.89;4;90
6/05/2023 23:00;1.1;0;92;29.877;1;45
7/05/2023 00:00;1.4;0;91;29.85;3;45
7/05/2023 01:00;0.9;0;91;29.853;2;67.5
7/05/2023 02:00;0.4;0;91;29.838;0;67.5
7/05/2023 03:00;0.5;0;91;29.847;0;67.5
7/05/2023 04:00;0.4;0;91;29.846;1;112.5
7/05/2023 05:00;0.6;4;90;29.857;0;67.5
7/05/2023 06:00;0.8;70;90;29.892;1;202.5
7/05/2023 07:00;3.4;255;81;29.885;2;202.5
7/05/2023 08:00;5.7;544;68;29.903;2;315
7/05/2023 09:00;6.6;688;65;29.894;2;90
7/05/2023 10:00;8.1;708;46;29.878;5;45
7/05/2023 11:00;9.1;592;44;29.866;10;45
7/05/2023 12:00;9.7;603;41;29.835;12;67.5
7/05/2023 13:00;8.6;238;43;29.827;12;45
7/05/2023 14:00;8.4;372;43;29.813;13;45
7/05/2023 15:00;7.6;137;50;29.805;11;45
7/05/2023 16:00;5.9;35;59;29.812;11;45
7/05/2023 17:00;4.7;0;67;29.826;10;45
7/05/2023 18:00;3.8;0;76;29.859;6;67.5
7/05/2023 19:00;3.3;0;81;29.884;4;67.5
7/05/2023 20:00;3.1;0;83;29.897;6;90
7/05/2023 21:00;2.9;0;83;29.883;2;90
7/05/2023 22:00;2.5;0;82;29.889;4;202.5
7/05/2023 23:00;2.3;0;81;29.889;5;202.5
8/05/2023 00:00;1.8;0;85;29.877;5;202.5
8/05/2023 01:00;1.5;0;84;29.87;7;202.5
8/05/2023 02:00;1.4;0;84;29.862;2;180
8/05/2023 03:00;1.3;0;85;29.853;0;22.5
8/05/2023 04:00;1.3;0;85;29.816;2;22.5
8/05/2023 05:00;0.3;3;88;29.847;0;315
8/05/2023 06:00;1.6;57;88;29.888;1;202.5
8/05/2023 07:00;4.4;279;70;29.886;6;202.5
8/05/2023 08:00;5.2;466;72;29.893;9;225
8/05/2023 09:00;6.4;694;63;29.888;9;202.5
8/05/2023 10:00;7;739;58;29.861;7;202.5
8/05/2023 11:00;8.7;803;48;29.835;5;180
8/05/2023 12:00;7.5;304;54;29.812;4;202.5
8/05/2023 13:00;7.1;362;61;29.774;8;292.5
8/05/2023 14:00;5.4;105;67;29.809;8;135
8/05/2023 15:00;3.9;72;79;29.826;6;180
8/05/2023 16:00;4.5;24;62;29.858;4;202.5
8/05/2023 17:00;3.6;0;66;29.9;7;67.5
8/05/2023 18:00;2.6;0;75;29.905;3;180
8/05/2023 19:00;2.4;0;78;29.931;5;202.5
8/05/2023 20:00;2.1;0;82;29.94;1;225
8/05/2023 21:00;0.8;0;86;29.938;0;292.5
8/05/2023 22:00;0.1;0;87;29.938;0;315
8/05/2023 23:00;-0.3;0;88;29.933;0;337.5
9/05/2023 02:00;-0.9;0;89;29.914;4;0
9/05/2023 03:00;-1.9;0;89;29.904;2;292.5
9/05/2023 04:00;-2.6;0;90;29.911;2;315
9/05/2023 05:00;-2.3;0;90;29.906;3;337.5
9/05/2023 06:00;-2.8;0;90;29.939;1;315
9/05/2023 07:00;-2.4;4;90;29.983;3;0
9/05/2023 08:00;-0.3;66;90;29.991;4;247.5
9/05/2023 09:00;1.9;231;82;30;3;202.5
9/05/2023 10:00;4.6;419;77;30.006;4;202.5
9/05/2023 11:00;6.6;626;47;29.994;8;180
9/05/2023 12:00;7.1;429;53;29.956;7;180
9/05/2023 13:00;6.8;305;41;29.952;5;135
9/05/2023 14:00;6;279;49;29.965;11;135
9/05/2023 15:00;6.9;349;45;29.958;10;135
9/05/2023 16:00;7.1;221;45;29.958;5;67.5
9/05/2023 17:00;7.1;192;44;29.957;6;45
9/05/2023 18:00;5.8;77;46;29.941;7;45
9/05/2023 19:00;2.8;1;60;29.966;8;45
9/05/2023 20:00;2.2;0;62;30.014;5;22.5
9/05/2023 21:00;0.3;0;68;30.049;2;90
9/05/2023 22:00;-0.1;0;65;30.046;1;45
9/05/2023 23:00;-0.1;0;69;30.054;0;45
10/05/2023 00:00;-2.5;0;74;30.059;2;0
10/05/2023 01:00;-1.3;0;68;30.06;1;0
10/05/2023 02:00;-3.7;0;82;30.056;1;292.5
10/05/2023 03:00;-3.1;0;76;30.024;2;315
10/05/2023 04:00;-4.6;0;82;30.029;1;337.5
10/05/2023 05:00;-4.3;0;83;30.025;2;292.5
10/05/2023 06:00;-4;0;80;30.033;2;315
10/05/2023 07:00;-4.3;9;79;30.062;3;337.5
10/05/2023 08:00;-2.9;107;79;30.091;2;315
10/05/2023 09:00;-0.5;214;83;30.09;3;315
10/05/2023 10:00;2.6;315;73;30.074;1;225
10/05/2023 11:00;5.3;532;58;30.045;4;202.5
10/05/2023 12:00;7;580;37;30.019;7;202.5
10/05/2023 13:00;8.4;806;35;29.994;6;202.5
10/05/2023 14:00;8.8;517;37;29.985;5;202.5
10/05/2023 15:00;1.9;0;70;29.935;2;90
10/05/2023 16:00;0.9;0;72;29.982;1;45
10/05/2023 17:00;-0.6;0;75;29.995;1;292.5
10/05/2023 18:00;-1.3;0;78;29.998;1;337.5
10/05/2023 19:00;-1.7;0;80;30.012;0;315
10/05/2023 20:00;-2.7;0;79;29.999;0;45
10/05/2023 21:00;-3.8;0;81;29.987;0;337.5
10/05/2023 22:00;-3.8;0;83;29.989;1;292.5
10/05/2023 23:00;-3.8;0;81;29.983;1;337.5
11/05/2023 00:00;-4.9;0;85;30.008;2;315
11/05/2023 01:00;-4.9;9;87;30.029;2;337.5
11/05/2023 02:00;-2.3;152;87;30.046;3;337.5
11/05/2023 03:00;2.4;364;80;30.051;3;292.5
11/05/2023 04:00;5.4;573;66;30.037;5;202.5
11/05/2023 05:00;7.2;683;53;29.987;5;180
11/05/2023 06:00;8.2;658;41;29.964;7;157.5
11/05/2023 07:00;8.7;508;41;29.917;8;90
11/05/2023 08:00;8.9;469;39;29.875;13;135
11/05/2023 09:00;8.2;321;46;29.849;14;90
11/05/2023 10:00;5;312;70;29.847;14;180
11/05/2023 11:00;3.2;0;72;29.866;0;225
11/05/2023 12:00;2.3;0;80;29.965;2;180
11/05/2023 13:00;1;0;86;29.995;7;270
11/05/2023 14:00;0.5;0;88;30.003;1;270
11/05/2023 15:00;0.9;0;87;30.013;1;292.5
11/05/2023 16:00;-0.6;0;88;30.001;2;337.5
11/05/2023 17:00;-0.7;0;89;29.979;1;270
11/05/2023 18:00;-0.7;0;90;29.966;1;270
11/05/2023 19:00;-1;0;88;29.964;1;315
11/05/2023 20:00;-1.6;0;89;29.973;1;315
11/05/2023 21:00;-1;0;90;29.975;0;292.5
11/05/2023 22:00;-0.2;2;90;29.961;0;22.5
11/05/2023 23:00;-0.3;70;90;29.974;2;337.5
12/05/2023 00:00;1.5;214;89;29.985;5;67.5
12/05/2023 01:00;2.9;319;83;29.971;6;67.5
12/05/2023 02:00;5.1;426;74;29.962;5;90
12/05/2023 03:00;6.8;525;62;29.932;4;247.5
12/05/2023 04:00;6.6;424;63;29.919;4;180
12/05/2023 05:00;4.9;459;82;29.901;6;202.5
12/05/2023 06:00;5.2;325;78;29.866;3;292.5
12/05/2023 07:00;4.7;132;81;29.88;7;292.5
12/05/2023 08:00;1.7;34;89;29.906;3;0
12/05/2023 09:00;1.3;23;91;29.931;3;0
12/05/2023 10:00;1;0;91;29.969;1;0
12/05/2023 11:00;1.1;0;92;30.002;1;0
12/05/2023 12:00;1.1;0;92;30.026;1;0
12/05/2023 13:00;1.2;0;92;30.032;0;180
12/05/2023 14:00;1;0;92;30.037;0;
12/05/2023 15:00;1.2;0;92;30.036;2;0
12/05/2023 16:00;0.4;0;92;30.023;3;0
12/05/2023 17:00;0.7;0;92;30.002;6;202.5
12/05/2023 18:00;0.6;0;93;29.981;6;0
12/05/2023 19:00;0.7;0;93;29.975;4;0
12/05/2023 20:00;0.7;0;93;29.968;1;0
12/05/2023 21:00;0.5;0;93;29.944;3;0
12/05/2023 22:00;0.7;0;93;29.959;3;0
12/05/2023 23:00;1;24;93;29.984;3;0
13/05/2023 00:00;1.5;74;93;30.008;1;0
13/05/2023 01:00;3.9;255;91;30.001;2;0
13/05/2023 02:00;6.6;730;79;29.977;7;202.5
13/05/2023 03:00;8;815;66;29.948;7;202.5
13/05/2023 04:00;9.6;595;59;29.906;9;202.5
13/05/2023 05:00;9.9;808;58;29.871;7;180
13/05/2023 06:00;8.8;549;60;29.85;14;202.5
13/05/2023 07:00;9.1;353;57;29.801;8;202.5
13/05/2023 08:00;4.9;85;79;29.841;14;45
13/05/2023 09:00;4.6;82;83;29.843;9;45
13/05/2023 10:00;2.9;3;87;29.884;5;0
13/05/2023 11:00;2.8;0;89;29.921;1;315
13/05/2023 12:00;2.3;0;89;29.94;2;292.5
13/05/2023 13:00;1.8;0;91;29.954;4;292.5
13/05/2023 14:00;1.8;0;91;29.943;2;292.5
13/05/2023 15:00;1.5;0;91;29.944;2;202.5
13/05/2023 16:00;1.6;0;92;29.947;6;202.5
13/05/2023 17:00;1.9;0;92;29.929;3;202.5
13/05/2023 18:00;1.6;0;92;29.914;3;225
13/05/2023 19:00;1.4;0;92;29.906;4;202.5
13/05/2023 20:00;1.1;0;92;29.917;2;202.5
13/05/2023 21:00;0.8;0;92;29.917;2;270
13/05/2023 22:00;0.6;2;92;29.942;5;270
13/05/2023 23:00;0.4;53;92;29.97;3;270
14/05/2023 00:00;1.7;197;92;29.993;5;225
14/05/2023 01:00;3.6;499;90;29.981;7;202.5
14/05/2023 02:00;6.9;742;73;29.955;8;225
14/05/2023 03:00;9.3;851;52;29.942;9;202.5
14/05/2023 04:00;10.2;508;46;29.919;7;180
14/05/2023 05:00;10.3;701;41;29.912;7;180
14/05/2023 06:00;11.7;802;37;29.886;9;180
14/05/2023 07:00;12;602;38;29.851;8;180
14/05/2023 08:00;10.4;153;53;29.84;8;45
14/05/2023 09:00;7.7;80;65;29.859;11;67.5
14/05/2023 10:00;5.1;1;74;29.881;9;67.5
14/05/2023 11:00;4.2;0;77;29.91;7;90
14/05/2023 12:00;3.2;0;81;29.93;2;67.5
14/05/2023 13:00;2.8;0;81;29.936;0;135
14/05/2023 14:00;1.9;0;84;29.941;1;292.5
14/05/2023 15:00;-0.3;0;88;29.945;2;315
14/05/2023 16:00;0.2;0;88;29.938;1;337.5
14/05/2023 17:00;-1.2;0;88;29.93;1;337.5
14/05/2023 18:00;-1.8;0;90;29.913;0;315
14/05/2023 19:00;-1.9;0;91;29.933;1;292.5
14/05/2023 20:00;-2.1;0;91;29.942;2;315
14/05/2023 21:00;-2.8;0;91;29.957;1;292.5
14/05/2023 22:00;-3.2;2;91;29.983;2;292.5
14/05/2023 23:00;-1.2;121;90;30.028;2;292.5
15/05/2023 00:00;3.2;365;89;30.025;2;292.5
15/05/2023 01:00;6.8;582;67;30.008;3;202.5
15/05/2023 02:00;8.1;749;60;30;5;202.5
15/05/2023 03:00;9.3;887;35;29.989;5;180
15/05/2023 04:00;9.9;917;34;29.986;10;90
15/05/2023 05:00;10.6;805;32;29.947;9;90
15/05/2023 06:00;11.4;729;20;29.931;10;45
15/05/2023 07:00;10.8;558;21;29.924;13;45
15/05/2023 08:00;9.9;343;21;29.952;15;45
15/05/2023 09:00;7.7;95;34;29.968;12;45
15/05/2023 10:00;4.9;2;38;29.979;7;45
15/05/2023 11:00;2.3;0;53;30.008;3;22.5
15/05/2023 12:00;2;0;55;30.02;2;90
15/05/2023 13:00;0.2;0;57;30.041;2;67.5
15/05/2023 14:00;0;0;57;30.056;1;315
15/05/2023 15:00;-3.2;0;60;30.052;1;270
15/05/2023 16:00;-3;0;64;30.035;2;315
15/05/2023 17:00;-3.7;0;68;30.034;2;315
15/05/2023 18:00;-5.1;0;75;30.011;2;337.5
15/05/2023 19:00;-7.4;0;80;30.002;2;292.5
15/05/2023 20:00;-5.6;0;78;30.01;2;315
15/05/2023 21:00;-6.4;0;76;30.011;3;315
15/05/2023 22:00;-5.5;2;71;30.028;3;315
15/05/2023 23:00;-3.1;115;71;30.053;3;315
16/05/2023 00:00;2.8;383;57;30.063;4;292.5
16/05/2023 01:00;6.8;591;37;30.079;4;247.5
16/05/2023 02:00;9.2;750;27;30.07;4;202.5
16/05/2023 03:00;10.6;850;20;30.039;3;45
16/05/2023 04:00;12.1;877;19;30.013;12;45
16/05/2023 05:00;12.2;837;18;29.982;13;45
16/05/2023 06:00;12.1;727;20;29.955;14;45
16/05/2023 07:00;11.7;556;19;29.953;14;45
16/05/2023 08:00;10.9;343;22;29.958;14;45
16/05/2023 09:00;9.1;95;25;29.978;11;45
16/05/2023 10:00;7.9;1;28;29.983;7;45
16/05/2023 11:00;4.1;0;39;29.999;5;337.5
16/05/2023 12:00;1.2;0;66;30.01;2;67.5
16/05/2023 13:00;0.7;0;69;30.026;2;90
16/05/2023 14:00;-1.1;0;73;30.026;2;67.5
16/05/2023 15:00;-0.9;0;71;30.014;1;67.5
16/05/2023 16:00;-2.7;0;74;29.993;3;337.5
16/05/2023 17:00;-4.9;0;77;29.976;2;337.5
16/05/2023 18:00;-5.7;0;80;29.967;1;292.5
16/05/2023 19:00;-5.4;0;81;29.959;1;315
16/05/2023 20:00;-6.3;0;82;29.936;1;337.5
16/05/2023 21:00;-6.3;0;80;29.962;2;292.5
16/05/2023 22:00;-5.8;4;78;29.975;2;315
16/05/2023 23:00;-3.6;117;76;29.98;3;315
17/05/2023 00:00;1.3;379;69;29.979;3;292.5
17/05/2023 01:00;6.9;588;45;29.98;1;292.5
17/05/2023 02:00;8.4;750;24;29.988;4;90
17/05/2023 03:00;9.3;848;22;29.986;7;67.5
17/05/2023 04:00;10.2;876;20;29.973;7;67.5
17/05/2023 05:00;10.9;835;22;29.941;9;45
17/05/2023 06:00;11.2;723;24;29.915;10;67.5
17/05/2023 07:00;10.9;552;25;29.91;11;45
17/05/2023 08:00;10;341;23;29.914;9;45
17/05/2023 09:00;7.7;92;29;29.935;10;45
17/05/2023 10:00;4.9;4;33;29.954;9;45
17/05/2023 11:00;2.2;0;44;29.993;5;45
17/05/2023 12:00;1.3;0;47;30.017;1;90
17/05/2023 13:00;1;0;45;30.037;1;292.5
17/05/2023 14:00;0;0;46;30.042;1;270
17/05/2023 15:00;-1.3;0;52;30.027;2;315
17/05/2023 16:00;-3.7;0;61;30.021;2;337.5
17/05/2023 17:00;-4.1;0;64;30.01;2;315
17/05/2023 18:00;-4.4;0;67;29.98;4;337.5
17/05/2023 19:00;-4.6;0;65;29.975;2;315
