Date,P_norte,P_sur,P_oeste,P_este,P_ext_este,P_ext_sur,P_ext_oeste,P_ext_norte,T_int1,RH,lux,T_atico
2022-03-15 23:30:00,8.857,8.796,8.792,9.364,3.751,3.112,2.316,3.128,8.245,79.07,11.8,3.327
2022-03-15 23:45:00,8.832,8.771,8.768,9.338,3.704,3.118,2.282,3.062,8.195,79.005,11.8,3.38
2022-03-16 00:00:00,8.806,8.748,8.744,9.31,3.751,3.145,2.301,3.054,8.195,79.005,11.8,3.38
2022-03-16 00:15:00,8.781,8.725,8.72,9.288,3.689,3.085,2.254,2.954,8.145,79.103,11.8,3.248
2022-03-16 00:30:00,8.759,8.703,8.695,9.264,3.538,2.938,2.086,2.796,8.12,79.151,11.8,3.248
2022-03-16 00:45:00,8.736,8.68,8.671,9.239,3.34,2.795,1.944,2.567,8.095,79.227,11.8,2.93
2022-03-16 01:00:00,8.713,8.655,8.646,9.213,3.117,2.583,1.791,2.423,8.045,79.135,11.8,2.61
2022-03-16 01:15:00,8.683,8.627,8.619,9.183,3.026,2.5,1.815,2.421,8.02,79.129,11.8,2.343
2022-03-16 01:30:00,8.655,8.601,8.593,9.154,3.147,2.655,1.963,2.553,7.995,79.178,11.8,2.557
2022-03-16 01:45:00,8.627,8.576,8.567,9.126,3.193,2.738,2.03,2.625,7.97,79.145,11.8,2.85
2022-03-16 02:00:00,8.602,8.551,8.542,9.1,3.236,2.793,2.119,2.67,7.945,79.086,11.8,3.009
2022-03-16 02:15:00,8.577,8.529,8.517,9.075,3.343,2.851,2.223,2.768,7.945,79.14,11.8,3.009
2022-03-16 02:30:00,8.556,8.509,8.493,9.053,3.352,2.843,2.244,2.772,7.92,79.215,11.8,2.983
2022-03-16 02:45:00,8.532,8.487,8.472,9.03,3.223,2.785,2.192,2.603,7.92,79.269,11.8,2.956
2022-03-16 03:00:00,8.511,8.467,8.448,9.007,3.037,2.66,2.171,2.557,7.895,79.345,11.8,2.744
2022-03-16 03:15:00,8.487,8.444,8.423,8.984,3.022,2.638,2.136,2.506,7.87,79.393,11.8,2.77
2022-03-16 03:30:00,8.464,8.423,8.4,8.962,3.017,2.62,2.119,2.508,7.82,79.49,11.8,2.797
2022-03-16 03:45:00,8.445,8.402,8.374,8.94,2.954,2.597,2.103,2.44,7.795,79.619,11.8,2.956
2022-03-16 04:00:00,8.423,8.378,8.349,8.917,2.861,2.535,2.059,2.401,7.77,79.641,11.8,2.823
2022-03-16 04:15:00,8.402,8.357,8.322,8.894,2.68,2.398,1.872,2.155,7.745,79.689,11.8,2.557
2022-03-16 04:30:00,8.377,8.33,8.294,8.866,2.21,1.961,1.432,1.788,7.695,79.759,11.8,2.047
2022-03-16 04:45:00,8.35,8.302,8.263,8.835,1.966,1.671,1.228,1.603,7.619,79.85,11.8,1.561
2022-03-16 05:00:00,8.321,8.271,8.23,8.802,1.674,1.527,1.071,1.313,7.519,80.016,11.8,0.989
2022-03-16 05:15:00,8.29,8.237,8.195,8.768,1.384,1.27,0.833,1.055,7.469,80.192,11.8,0.384
2022-03-16 05:30:00,8.255,8.201,8.157,8.73,1.173,1.066,0.63,0.845,7.393,80.363,11.8,-0.143
2022-03-16 05:45:00,8.216,8.162,8.118,8.689,0.929,0.852,0.384,0.618,7.293,80.475,11.8,-0.704
2022-03-16 06:00:00,8.174,8.123,8.078,8.647,0.872,0.775,0.27,0.496,7.217,80.592,11.8,-0.902
2022-03-16 06:15:00,8.135,8.085,8.038,8.607,1.043,1.689,0.321,0.551,7.192,80.693,59.1,-0.255
2022-03-16 06:30:00,8.104,8.056,8.004,8.574,1.669,2.14,0.523,0.651,7.217,80.672,122.2,1.126
2022-03-16 06:45:00,8.087,8.04,7.979,8.556,2.091,2.327,0.836,0.927,7.393,80.444,256.2,3.617
2022-03-16 07:00:00,8.076,8.038,7.967,8.546,6.49,4.816,1.006,1.1,7.594,79.979,358.7,5.257
2022-03-16 07:15:00,8.073,8.043,7.962,8.543,11.111,5.976,1.25,1.476,7.77,79.452,508.5,7.116
2022-03-16 07:30:00,8.068,8.043,7.954,8.539,10.296,5.546,1.301,1.644,7.795,78.972,335.1,6.585
2022-03-16 07:45:00,8.073,8.056,7.959,8.548,12.829,6.291,1.479,2.018,7.995,78.258,287.8,8.568
2022-03-16 08:00:00,8.074,8.057,7.957,8.546,12.456,5.835,1.725,2.493,8.145,78.209,879.0,9.632
2022-03-16 08:15:00,8.099,8.098,7.981,8.585,18.348,6.43,2.354,3.457,8.643,76.953,1186.5,15.031
2022-03-16 08:30:00,8.146,8.166,8.024,8.649,21.921,6.672,2.777,4.136,9.163,75.36,1186.5,18.58
2022-03-16 08:45:00,8.21,8.252,8.081,8.728,24.341,7.022,3.399,5.206,9.756,73.903,1706.8,22.25
2022-03-16 09:00:00,8.302,8.371,8.159,8.833,24.189,7.862,4.156,6.076,10.394,72.271,2179.9,24.871
2022-03-16 09:15:00,8.397,8.479,8.237,8.928,23.536,8.532,4.356,6.318,10.614,70.709,2124.7,24.339
2022-03-16 09:30:00,8.487,8.579,8.313,9.016,23.301,8.861,4.364,6.9,10.932,69.465,2605.6,25.186
2022-03-16 09:45:00,8.574,8.663,8.385,9.095,23.772,9.233,4.263,6.968,11.321,68.312,2235.0,26.109
2022-03-16 10:00:00,8.68,8.776,8.484,9.206,25.422,9.318,4.286,7.214,11.856,66.745,2211.4,28.518
2022-03-16 10:15:00,8.798,8.903,8.595,9.322,25.676,9.379,4.624,7.596,12.437,65.054,2463.7,29.991
2022-03-16 10:30:00,8.926,9.044,8.719,9.449,25.398,9.523,4.924,7.989,13.04,63.143,2574.0,30.9
2022-03-16 10:45:00,9.069,9.21,8.855,9.591,25.439,10.027,5.627,8.63,13.546,62.111,2739.6,33.001
2022-03-16 11:00:00,9.219,9.392,8.998,9.738,24.433,10.439,6.033,9.322,13.906,61.047,3433.4,33.704
2022-03-16 11:15:00,9.376,9.581,9.138,9.888,24.184,11.178,7.303,10.589,14.649,59.47,2353.3,36.633
2022-03-16 11:30:00,9.534,9.806,9.281,10.043,22.814,11.651,8.115,11.516,14.697,58.37,1068.2,36.769
2022-03-16 11:45:00,9.604,9.864,9.336,10.09,20.036,11.437,7.713,10.951,13.522,60.123,847.5,29.69
2022-03-16 12:00:00,9.635,9.891,9.355,10.11,19.091,11.502,7.654,11.362,13.305,60.8,1005.2,29.84
2022-03-16 12:15:00,9.678,9.974,9.382,10.144,19.075,11.593,7.614,11.951,13.666,61.244,3323.0,33.495
2022-03-16 12:30:00,9.812,10.397,9.501,10.316,19.468,12.036,8.16,13.084,14.864,58.996,3110.1,38.309
2022-03-16 12:45:00,9.977,10.754,9.635,10.504,19.352,12.628,8.851,13.894,15.629,57.038,1225.9,41.883
2022-03-16 13:00:00,10.099,10.928,9.743,10.637,18.674,12.202,8.785,13.311,15.366,57.722,2834.2,38.254
2022-03-16 13:15:00,10.222,11.021,9.852,10.789,18.635,12.335,10.386,14.036,15.652,57.434,3015.5,40.891
2022-03-16 13:30:00,10.342,11.062,9.96,10.937,18.296,12.598,12.957,14.31,15.939,56.661,2857.9,42.505
2022-03-16 13:45:00,10.41,11.044,10.029,11.009,17.228,12.217,12.341,13.922,14.936,58.707,626.8,33.235
2022-03-16 14:00:00,10.403,10.919,10.017,10.966,16.936,12.346,11.886,14.008,14.098,60.96,871.2,30.646
2022-03-16 14:15:00,10.391,10.835,10.004,10.937,16.588,12.096,12.066,14.256,13.858,62.635,934.2,30.117
2022-03-16 14:30:00,10.372,10.762,9.989,10.908,16.256,11.992,12.165,14.065,13.546,64.373,2424.3,28.766
2022-03-16 14:45:00,10.394,10.767,10.012,10.948,16.921,12.497,15.321,17.113,14.146,63.773,1052.5,34.836
2022-03-16 15:00:00,10.387,10.745,10.017,10.95,15.739,11.397,13.254,15.157,13.497,65.153,697.7,26.402
2022-03-16 15:15:00,10.346,10.661,9.98,10.893,14.997,10.817,11.831,13.521,12.799,67.176,421.8,21.413
2022-03-16 15:30:00,10.286,10.563,9.926,10.825,14.11,10.404,10.976,12.467,12.316,68.526,713.5,19.603
2022-03-16 15:45:00,10.233,10.49,9.877,10.767,13.969,10.145,10.719,12.224,12.171,69.157,1162.9,19.793
2022-03-16 16:00:00,10.201,10.447,9.851,10.764,13.762,10.098,13.735,14.087,12.389,68.711,1399.4,23.184
2022-03-16 16:15:00,10.185,10.427,9.838,10.779,13.879,10.368,16.537,15.918,12.582,68.288,1336.3,25.477
2022-03-16 16:30:00,10.159,10.395,9.821,10.768,13.234,9.798,16.68,15.352,12.292,68.665,705.6,21.628
2022-03-16 16:45:00,10.112,10.326,9.78,10.71,12.143,9.083,14.318,13.37,11.759,69.793,256.2,16.582
2022-03-16 17:00:00,10.046,10.24,9.721,10.637,11.02,8.24,11.856,11.569,11.297,70.897,153.7,13.233
2022-03-16 17:15:00,9.974,10.15,9.655,10.562,10.029,7.516,10.171,10.139,10.907,71.104,74.9,11.297
2022-03-16 17:30:00,9.895,10.055,9.586,10.484,9.004,6.674,8.815,8.926,10.59,71.635,67.0,9.509
2022-03-16 17:45:00,9.817,9.963,9.514,10.409,8.213,6.123,7.996,8.078,10.345,72.401,19.7,8.568
2022-03-16 18:00:00,9.737,9.872,9.443,10.332,7.541,5.538,6.99,7.212,10.075,73.019,11.8,7.217
2022-03-16 18:15:00,9.658,9.783,9.372,10.259,6.95,5.055,6.25,6.568,9.829,73.333,11.8,6.204
2022-03-16 18:30:00,9.58,9.697,9.301,10.187,6.553,4.772,5.759,6.121,9.583,73.701,11.8,5.642
2022-03-16 18:45:00,9.506,9.615,9.233,10.121,6.322,4.563,5.288,5.719,9.46,73.982,11.8,5.282
2022-03-16 19:00:00,9.435,9.54,9.169,10.058,5.759,4.188,4.858,5.231,9.287,73.919,11.8,4.688
2022-03-16 19:15:00,9.369,9.466,9.108,9.997,5.406,3.937,4.654,4.953,9.188,74.509,11.8,4.428
2022-03-16 19:30:00,9.307,9.399,9.053,9.944,5.211,3.866,4.426,4.691,9.089,74.986,11.8,4.35
2022-03-16 19:45:00,9.251,9.341,9.002,9.897,5.287,3.937,4.39,4.697,9.015,75.329,11.8,4.428
2022-03-16 20:00:00,9.2,9.287,8.957,9.854,5.491,4.027,4.29,4.722,8.941,75.644,11.8,4.558
2022-03-16 20:15:00,9.155,9.24,8.917,9.818,5.642,4.159,4.347,4.819,8.891,75.882,11.8,4.662
2022-03-16 20:30:00,9.115,9.197,8.882,9.785,5.72,4.232,4.376,4.85,8.866,76.151,11.8,4.792
2022-03-16 20:45:00,9.078,9.16,8.849,9.757,5.731,4.245,4.342,4.827,8.841,76.365,11.8,4.844
2022-03-16 21:00:00,9.046,9.125,8.821,9.731,5.69,4.223,4.272,4.769,8.792,76.602,11.8,4.869
2022-03-16 21:15:00,9.015,9.092,8.796,9.708,5.674,4.208,4.229,4.751,8.767,76.706,11.8,4.869
2022-03-16 21:30:00,8.987,9.063,8.773,9.686,5.663,4.198,4.162,4.701,8.742,76.838,11.8,4.895
2022-03-16 21:45:00,8.962,9.035,8.751,9.666,5.597,4.159,4.099,4.65,8.717,76.969,11.8,4.895
2022-03-16 22:00:00,8.937,9.009,8.733,9.648,5.457,4.002,3.861,4.462,8.668,77.041,11.8,4.584
2022-03-16 22:15:00,8.914,8.982,8.713,9.629,5.375,3.961,3.751,4.399,8.618,77.167,11.8,4.428
2022-03-16 22:30:00,8.891,8.956,8.695,9.611,5.345,3.95,3.719,4.36,8.593,77.298,11.8,4.428
2022-03-16 22:45:00,8.871,8.933,8.678,9.594,5.327,3.942,3.71,4.333,8.568,77.456,11.8,4.48
2022-03-16 23:00:00,8.852,8.909,8.663,9.577,5.147,3.799,3.592,4.174,8.543,77.615,11.8,4.402
2022-03-16 23:15:00,8.832,8.888,8.649,9.558,4.796,3.459,3.266,3.809,8.494,77.686,11.8,3.958
2022-03-16 23:30:00,8.812,8.861,8.632,9.537,4.267,3.077,2.888,3.389,8.419,77.751,11.8,3.406
2022-03-16 23:45:00,8.789,8.833,8.612,9.514,3.786,2.685,2.486,2.963,8.344,77.953,11.8,2.823
2022-03-17 00:00:00,8.764,8.802,8.591,9.486,3.426,2.409,2.215,2.647,8.27,78.073,11.8,2.396
2022-03-17 00:15:00,8.737,8.77,8.568,9.458,3.112,2.126,1.951,2.354,8.195,78.274,11.8,1.724
2022-03-17 00:30:00,8.709,8.736,8.543,9.427,2.796,1.874,1.676,2.084,8.12,78.502,11.8,1.507
2022-03-17 00:45:00,8.68,8.702,8.518,9.395,2.55,1.701,1.488,1.855,8.045,78.594,11.8,1.289
2022-03-17 01:00:00,8.65,8.666,8.492,9.359,2.625,1.838,1.62,1.955,7.97,78.632,11.8,1.588
2022-03-17 01:15:00,8.624,8.635,8.469,9.33,2.861,1.998,1.722,2.076,7.97,78.74,11.8,2.182
2022-03-17 01:30:00,8.601,8.607,8.447,9.305,2.91,2.077,1.733,2.059,7.945,78.68,11.8,2.557
2022-03-17 01:45:00,8.581,8.582,8.43,9.281,2.961,2.15,1.757,2.098,7.945,78.572,11.8,2.797
2022-03-17 02:00:00,8.56,8.559,8.411,9.259,2.905,2.054,1.678,2.034,7.945,78.572,11.8,2.61
2022-03-17 02:15:00,8.542,8.535,8.394,9.237,2.595,1.879,1.583,1.899,7.92,78.675,11.8,2.262
2022-03-17 02:30:00,8.521,8.512,8.375,9.217,2.713,1.938,1.629,1.961,7.895,78.778,11.8,2.289
2022-03-17 02:45:00,8.504,8.49,8.36,9.199,2.898,2.077,1.762,2.047,7.87,78.88,11.8,2.503
2022-03-17 03:00:00,8.486,8.47,8.341,9.182,2.388,1.83,1.277,1.52,7.845,78.821,11.8,1.94
2022-03-17 03:15:00,8.462,8.442,8.316,9.16,1.874,1.468,0.96,1.223,7.77,78.723,11.8,0.962
2022-03-17 03:30:00,8.434,8.409,8.286,9.131,1.691,1.355,0.795,1.091,7.67,78.512,11.8,0.66
2022-03-17 03:45:00,8.405,8.375,8.257,9.098,1.498,1.308,0.809,0.97,7.619,78.528,11.8,0.715
2022-03-17 04:00:00,8.375,8.343,8.227,9.067,1.549,1.315,0.85,1.088,7.569,78.436,11.8,0.852
2022-03-17 04:15:00,8.349,8.311,8.198,9.036,1.574,1.309,0.864,1.171,7.544,78.214,11.8,1.208
2022-03-17 04:30:00,8.324,8.283,8.173,9.01,1.737,1.405,1.081,1.309,7.569,78.328,11.8,1.588
2022-03-17 04:45:00,8.305,8.262,8.156,8.988,1.811,1.442,1.17,1.301,7.594,78.55,11.8,1.994
2022-03-17 05:00:00,8.286,8.241,8.138,8.968,1.904,1.474,1.248,1.395,7.594,78.712,11.8,2.047
2022-03-17 05:15:00,8.269,8.223,8.121,8.948,1.936,1.501,1.277,1.374,7.594,78.847,11.8,2.155
2022-03-17 05:30:00,8.251,8.202,8.104,8.926,1.995,1.527,1.309,1.395,7.569,78.869,11.8,2.289
2022-03-17 05:45:00,8.232,8.182,8.087,8.905,2.034,1.54,1.343,1.43,7.569,78.977,11.8,2.316
2022-03-17 06:00:00,8.215,8.162,8.068,8.883,2.094,1.6,1.395,1.496,7.544,79.025,11.8,2.45
2022-03-17 06:15:00,8.198,8.143,8.053,8.864,2.254,1.71,1.51,1.639,7.569,79.004,19.7,2.823
2022-03-17 06:30:00,8.182,8.129,8.037,8.847,2.296,1.759,1.549,1.608,7.594,78.955,74.9,3.221
2022-03-17 06:45:00,8.17,8.117,8.024,8.833,2.503,1.934,1.727,1.806,7.67,78.891,106.4,3.854
2022-03-17 07:00:00,8.16,8.11,8.015,8.824,2.8,2.202,1.885,2.093,7.745,78.745,295.6,4.844
2022-03-17 07:15:00,8.16,8.113,8.012,8.823,3.205,2.587,2.306,2.465,7.92,78.35,398.1,6.23
2022-03-17 07:30:00,8.166,8.127,8.017,8.83,3.72,3.032,2.632,2.803,8.095,77.845,374.5,7.594
2022-03-17 07:45:00,8.174,8.142,8.023,8.837,4.077,3.394,2.883,3.06,8.195,77.24,516.4,8.469
2022-03-17 08:00:00,8.191,8.165,8.035,8.854,5.208,4.175,3.503,3.697,8.494,76.594,847.5,11.127
2022-03-17 08:15:00,8.224,8.207,8.06,8.888,8.657,5.372,3.979,4.384,8.941,75.864,1068.2,14.84
2022-03-17 08:30:00,8.268,8.263,8.099,8.939,12.059,5.963,4.285,4.982,9.312,74.783,1423.0,16.892
2022-03-17 08:45:00,8.322,8.332,8.149,9.007,16.354,6.318,4.037,5.018,9.731,73.703,1344.2,19.294
2022-03-17 09:00:00,8.391,8.413,8.212,9.084,19.705,6.674,4.089,5.383,10.173,72.563,1549.2,22.011
2022-03-17 09:15:00,8.476,8.514,8.29,9.182,22.654,6.996,4.324,6.147,10.736,71.41,1699.0,24.871
2022-03-17 09:30:00,8.582,8.636,8.383,9.296,24.647,7.476,4.67,6.955,11.346,70.169,1998.5,27.801
2022-03-17 09:45:00,8.708,8.785,8.495,9.423,25.516,8.282,5.616,8.4,12.001,68.982,1304.8,31.382
2022-03-17 10:00:00,8.846,8.942,8.618,9.56,26.236,9.638,6.614,9.247,12.558,67.19,2723.8,33.443
2022-03-17 10:15:00,8.982,9.092,8.742,9.691,25.848,10.015,6.704,9.635,12.992,66.69,2920.9,33.287
2022-03-17 10:30:00,9.111,9.231,8.866,9.817,25.892,10.358,6.832,10.417,13.088,65.722,776.6,32.253
2022-03-17 10:45:00,9.21,9.325,8.953,9.901,25.033,10.788,7.715,11.272,13.209,65.656,1257.5,33.027
2022-03-17 11:00:00,9.267,9.384,9.007,9.943,21.664,10.179,7.226,10.733,12.34,66.948,776.6,27.063
2022-03-17 11:15:00,9.369,9.504,9.1,10.047,23.612,10.945,8.109,12.109,13.57,65.836,3441.3,33.235
2022-03-17 11:30:00,9.512,9.711,9.23,10.187,23.297,11.677,8.532,12.879,14.122,63.828,1044.6,35.155
2022-03-17 11:45:00,9.614,9.854,9.318,10.276,21.937,11.501,8.539,13.359,13.93,64.205,3638.4,34.071
2022-03-17 12:00:00,9.712,10.018,9.403,10.368,21.237,11.646,8.685,13.64,13.954,64.444,3464.9,34.36
2022-03-17 12:15:00,9.828,10.236,9.501,10.482,21.19,11.993,9.18,14.58,14.553,63.872,3118.0,38.616
2022-03-17 12:30:00,9.946,10.466,9.608,10.608,20.409,12.065,9.058,14.268,14.481,63.448,3488.6,34.836
2022-03-17 12:45:00,10.101,10.789,9.74,10.783,20.705,12.821,9.785,15.173,15.629,60.674,2779.0,41.56
2022-03-17 13:00:00,10.256,11.096,9.875,10.96,19.839,12.693,10.084,15.001,15.986,59.084,2692.3,41.825
2022-03-17 13:15:00,10.395,11.213,10.003,11.125,19.768,12.64,11.251,15.673,16.058,59.125,1060.4,41.385
2022-03-17 13:30:00,10.473,11.154,10.076,11.198,19.233,12.485,12.669,15.451,15.7,58.888,2865.7,39.234
2022-03-17 13:45:00,10.553,11.167,10.162,11.304,18.992,12.458,13.404,15.825,15.652,58.941,3299.4,38.504
2022-03-17 14:00:00,10.629,11.178,10.234,11.387,19.083,12.808,16.113,16.957,15.915,58.952,2881.5,41.443
2022-03-17 14:15:00,10.701,11.199,10.305,11.464,18.614,12.826,17.626,19.781,15.819,59.718,2739.6,41.007
2022-03-17 14:30:00,10.764,11.216,10.371,11.534,18.222,12.91,19.196,21.43,15.796,60.522,2771.1,41.414
2022-03-17 14:45:00,10.805,11.218,10.418,11.57,17.91,12.674,18.886,21.06,15.39,61.797,2558.3,37.811
2022-03-17 15:00:00,10.835,11.207,10.456,11.605,17.888,12.828,21.026,22.372,15.27,62.548,2242.9,38.588
2022-03-17 15:15:00,10.852,11.187,10.481,11.63,17.134,12.545,21.673,22.163,14.984,63.475,2045.8,36.173
2022-03-17 15:30:00,10.854,11.155,10.488,11.642,16.298,12.163,21.858,21.694,14.649,64.389,1809.3,33.313
2022-03-17 15:45:00,10.84,11.108,10.479,11.636,15.64,11.807,22.138,21.302,14.29,65.322,1549.2,30.469
2022-03-17 16:00:00,10.811,11.05,10.456,11.61,15.049,11.338,22.115,20.717,13.906,66.245,1320.5,27.677
2022-03-17 16:15:00,10.77,10.983,10.42,11.563,14.238,10.773,22.073,20.202,13.473,67.241,1060.4,25.283
2022-03-17 16:30:00,10.719,10.907,10.374,11.494,13.52,10.271,22.223,19.304,13.112,68.156,839.6,22.633
2022-03-17 16:45:00,10.66,10.823,10.32,11.411,12.778,9.729,21.757,18.182,12.703,69.028,618.9,20.007
2022-03-17 17:00:00,10.594,10.735,10.26,11.324,11.89,9.077,20.686,16.881,12.316,69.898,390.2,17.463
2022-03-17 17:15:00,10.521,10.641,10.193,11.236,10.991,8.391,19.031,15.318,11.929,70.707,224.7,14.816
2022-03-17 17:30:00,10.443,10.544,10.121,11.145,10.075,7.643,16.235,13.075,11.565,71.232,90.7,12.34
2022-03-17 17:45:00,10.358,10.441,10.046,11.05,9.23,6.939,13.623,11.511,11.2,71.5,19.7,10.124
2022-03-17 18:00:00,10.273,10.337,9.967,10.954,8.462,6.283,11.869,10.299,10.858,72.334,11.8,8.519
2022-03-17 18:15:00,10.187,10.236,9.889,10.861,7.743,5.696,10.478,9.273,10.59,73.206,11.8,7.469
2022-03-17 18:30:00,10.104,10.138,9.815,10.774,7.292,5.319,9.521,8.509,10.369,73.804,11.8,6.788
2022-03-17 18:45:00,10.026,10.047,9.745,10.692,6.952,5.013,8.793,8.018,10.149,74.233,11.8,6.204
2022-03-17 19:00:00,9.95,9.963,9.678,10.617,6.65,4.749,8.315,7.66,10.001,74.592,11.8,5.924
2022-03-17 19:15:00,9.883,9.883,9.615,10.548,6.322,4.521,7.799,7.33,9.854,74.811,11.8,5.591
2022-03-17 19:30:00,9.818,9.811,9.56,10.484,6.078,4.335,7.39,7.003,9.731,75.146,11.8,5.282
2022-03-17 19:45:00,9.76,9.743,9.507,10.427,5.976,4.312,7.1,6.705,9.632,75.485,11.8,5.102
2022-03-17 20:00:00,9.706,9.681,9.461,10.374,6.052,4.433,6.969,6.629,9.534,75.85,11.8,5.154
2022-03-17 20:15:00,9.657,9.626,9.421,10.326,6.147,4.553,6.9,6.602,9.46,76.0,11.8,5.179
2022-03-17 20:30:00,9.614,9.575,9.384,10.282,6.064,4.553,6.876,6.558,9.386,76.122,11.8,5.205
2022-03-17 20:45:00,9.572,9.527,9.35,10.242,5.715,4.335,6.522,6.139,9.287,75.579,11.8,4.947
2022-03-17 21:00:00,9.532,9.478,9.318,10.199,5.433,4.063,6.105,5.752,9.238,75.596,11.8,4.376
2022-03-17 21:15:00,9.495,9.432,9.29,10.161,5.329,3.93,5.947,5.691,9.163,76.131,11.8,4.272
2022-03-17 21:30:00,9.464,9.392,9.267,10.129,5.528,4.035,5.957,5.744,9.139,76.51,11.8,4.35
2022-03-17 21:45:00,9.436,9.356,9.247,10.098,5.366,4.095,5.973,5.562,9.089,76.911,11.8,4.246
2022-03-17 22:00:00,9.41,9.322,9.23,10.07,5.256,4.076,5.821,5.411,9.04,77.12,11.8,4.246
2022-03-17 22:15:00,9.387,9.29,9.214,10.044,5.266,4.014,5.608,5.316,8.99,77.273,11.8,4.089
2022-03-17 22:30:00,9.366,9.259,9.2,10.018,5.066,3.888,5.367,5.005,8.941,77.536,11.8,3.906
2022-03-17 22:45:00,9.344,9.228,9.188,9.993,4.659,3.541,5.063,4.715,8.891,77.716,11.8,3.354
2022-03-17 23:00:00,9.322,9.196,9.174,9.966,4.356,3.264,4.774,4.477,8.817,77.973,11.8,2.396
2022-03-17 23:15:00,9.299,9.162,9.159,9.937,4.1,3.039,4.538,4.29,8.717,78.224,11.8,2.262
2022-03-17 23:30:00,9.276,9.128,9.143,9.907,3.75,2.782,4.244,3.942,8.668,78.349,11.8,2.262
2022-03-17 23:45:00,9.254,9.097,9.129,9.878,3.467,2.597,4.089,3.706,8.618,78.501,11.8,2.343
2022-03-18 00:00:00,9.234,9.066,9.115,9.851,3.328,2.443,3.932,3.561,8.593,78.658,11.8,1.967
2022-03-18 00:15:00,9.214,9.033,9.101,9.823,3.152,2.275,3.668,3.361,8.519,78.805,11.8,1.588
2022-03-18 00:30:00,9.193,9.002,9.087,9.794,3.009,2.057,3.361,3.191,8.469,78.957,11.8,1.044
2022-03-18 00:45:00,9.169,8.968,9.072,9.763,3.252,2.264,3.5,3.342,8.394,79.103,11.8,1.398
2022-03-18 01:00:00,9.149,8.939,9.058,9.735,3.465,2.476,3.686,3.543,8.369,79.206,11.8,1.832
2022-03-18 01:15:00,9.132,8.913,9.046,9.712,3.599,2.602,3.781,3.623,8.369,79.26,11.8,2.209
2022-03-18 01:30:00,9.118,8.891,9.036,9.692,3.648,2.685,3.799,3.676,8.369,79.26,11.8,2.396
2022-03-18 01:45:00,9.106,8.871,9.029,9.674,3.668,2.735,3.806,3.702,8.369,79.26,11.8,2.557
2022-03-18 02:00:00,9.095,8.852,9.022,9.657,3.72,2.768,3.843,3.743,8.369,79.341,11.8,2.744
2022-03-18 02:15:00,9.086,8.835,9.016,9.643,3.738,2.803,3.84,3.714,8.369,79.368,11.8,2.85
2022-03-18 02:30:00,9.075,8.818,9.01,9.628,3.778,2.846,3.843,3.701,8.394,79.373,11.8,2.956
2022-03-18 02:45:00,9.066,8.802,9.005,9.612,3.804,2.863,3.83,3.727,8.369,79.422,11.8,3.009
2022-03-18 03:00:00,9.056,8.785,8.999,9.595,3.858,2.944,3.888,3.756,8.369,79.395,11.8,3.168
2022-03-18 03:15:00,9.047,8.77,8.993,9.578,3.84,2.953,3.86,3.707,8.369,79.368,11.8,3.38
2022-03-18 03:30:00,9.038,8.754,8.988,9.563,3.868,2.969,3.848,3.717,8.369,79.314,11.8,3.538
2022-03-18 03:45:00,9.029,8.739,8.982,9.547,3.832,2.979,3.799,3.728,8.369,79.206,11.8,3.459
2022-03-18 04:00:00,9.016,8.722,8.97,9.531,3.84,3.006,3.763,3.738,8.344,78.93,11.8,3.485
2022-03-18 04:15:00,9.007,8.706,8.962,9.515,3.86,3.029,3.753,3.743,8.344,79.038,11.8,3.538
2022-03-18 04:30:00,8.996,8.691,8.954,9.501,3.809,3.011,3.717,3.709,8.344,79.092,11.8,3.459
2022-03-18 04:45:00,8.985,8.675,8.947,9.484,3.699,2.938,3.681,3.62,8.319,79.195,11.8,3.327
2022-03-18 05:00:00,8.973,8.658,8.936,9.467,3.416,2.727,3.437,3.259,8.295,79.297,11.8,2.903
2022-03-18 05:15:00,8.957,8.636,8.923,9.446,3.079,2.426,3.072,2.969,8.245,79.449,11.8,2.37
2022-03-18 05:30:00,8.939,8.613,8.906,9.42,2.642,2.018,2.61,2.55,8.17,79.594,11.8,1.561
2022-03-18 05:45:00,8.917,8.584,8.886,9.389,2.475,1.863,2.458,2.448,8.12,79.772,11.8,1.317
2022-03-18 06:00:00,8.892,8.556,8.864,9.358,2.388,1.788,2.359,2.324,8.07,79.842,11.8,1.534
2022-03-18 06:15:00,8.871,8.528,8.843,9.33,2.428,1.767,2.284,2.252,8.045,79.944,43.4,1.859
2022-03-18 06:30:00,8.851,8.506,8.823,9.304,2.782,2.098,2.456,2.363,8.07,79.976,130.1,2.744
2022-03-18 06:45:00,8.838,8.492,8.81,9.285,3.266,2.59,2.738,2.508,8.17,79.729,248.3,4.766
2022-03-18 07:00:00,8.833,8.492,8.807,9.279,6.78,4.538,2.951,2.798,8.319,79.303,342.9,6.788
2022-03-18 07:15:00,8.838,8.501,8.812,9.282,11.061,5.722,3.214,3.332,8.519,78.859,406.0,8.419
2022-03-18 07:30:00,8.847,8.518,8.824,9.295,13.82,6.606,3.544,3.804,8.742,78.256,547.9,10.271
2022-03-18 07:45:00,8.868,8.546,8.844,9.315,16.371,7.063,3.873,4.299,9.015,77.552,658.3,12.34
2022-03-18 08:00:00,8.899,8.588,8.875,9.35,19.42,6.996,4.216,4.893,9.336,76.717,863.3,15.031
