Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly) 
 08/26  09:00:00,1.5125,22.96855019336568,19.213217876728515,6.722553749202136,22.925214919077516 
 08/26  10:00:00,7.1625,29.709207353111514,26.816232750050884,8.433044030765095,30.581453445612167 
 08/26  11:00:00,10.125,34.31226282686476,35.060707083492378,10.396191164181346,37.63510867137673 
 08/26  12:00:00,11.6125,34.04335858454277,37.234850086752938,11.812785476091078,38.41653843924553 
 08/26  13:00:00,12.787499999999998,31.58872855276166,35.96038176129193,12.605078263045206,36.06704364728183 
 08/26  14:00:00,13.325,26.599740209138255,31.950286311515194,12.421066446166689,31.36453067498152 
 08/26  15:00:00,13.025000000000003,19.756016808639794,25.604688118186716,11.683755937290356,24.12826718310351 
 08/26  16:00:00,11.6125,14.968459790963419,18.12606600270509,10.495415623652944,16.694942521616988 
 08/26  17:00:00,8.9625,9.663690251882456,10.532847816116196,8.89011088739322,9.98796031267252 
 08/26  18:00:00,5.8625,6.557030367316273,5.982883203149643,7.460716344292765,5.653380454435446 
 08/26  19:00:00,2.3875,4.247287804851506,2.8176893514714624,6.386874525588406,2.5036744345352575 
 08/26  20:00:00,0.18749999999999995,2.2281972223426247,0.5506741386015222,5.935103011392544,0.23074529269855605 
 08/26  21:00:00,-0.48749999999999996,0.35469520453129269,-0.7032037818543919,5.927959479675225,-1.0305331072827429 
 08/26  22:00:00,-0.85,-0.17027219533435149,-1.402363184063127,5.798350923876502,-1.7304165847655955 
 08/26  23:00:00,-1.625,-0.3053042838923619,-1.7931433064794922,5.625886217061225,-2.1035436372679614 
 08/26  24:00:00,-3.25,-1.309344827362829,-2.930055757035218,5.405309783706532,-3.2311748861145315 
 08/27  01:00:00,-3.8125,-2.4358443223593886,-4.181366399992587,5.260540102307791,-4.483627372803379 
 08/27  02:00:00,-5.1375,-3.0931638367262055,-5.028668816586533,5.052357137838106,-5.322400874479296 
 08/27  03:00:00,-7.25,-4.00420689268948,-6.316360740630824,4.6906258811644518,-6.5929042665847679 
 08/27  04:00:00,-7.9375,-4.726833823283849,-7.300121001070002,4.390821152968774,-7.561282166031342 
 08/27  05:00:00,-8.3375,-5.087576343633794,-7.777272165303177,4.1615269259179599,-8.02484524285784 
 08/27  06:00:00,-8.85,-5.113106033624307,-7.786457204197155,3.9344711176895466,-8.015644581937185 
 08/27  07:00:00,-8.75,0.6165727022664831,-0.9440680061487785,4.219215439909775,-0.629081470067402 
 08/27  08:00:00,-5.5375,11.736083233671817,9.251787417574317,5.179784179872168,11.296866004219737 
 08/27  09:00:00,0.8624999999999999,23.794047693406925,20.66328872388239,6.978822884968476,24.258380577600748 
 08/27  10:00:00,6.35,31.665699626164476,30.1511630027023,8.809293458645115,33.804429476625198 
 08/27  11:00:00,9.25,33.93910017496215,34.27154747560391,10.475633531597446,36.873424200450717 
 08/27  12:00:00,10.8125,31.99999423853572,33.70173401447002,11.457245982501222,34.76399565174805 
 08/27  13:00:00,11.8625,28.759440020876125,31.303875522046455,11.572226188875682,31.364800595300776 
 08/27  14:00:00,12.1375,23.0780845525155,25.511810711376449,10.561721080379022,25.282255440716257 
 08/27  15:00:00,11.600000000000002,17.121709774733576,20.180131692895388,9.663849112974703,19.639577958146565 
 08/27  16:00:00,10.4875,12.189376280214157,14.663558796652432,9.04835895948181,13.946980050112794 
 08/27  17:00:00,8.75,8.455406246221838,9.27182756713624,8.047551321958295,8.874660180806992 
 08/27  18:00:00,6.249999999999999,6.369005582095181,5.915391577736631,7.038953489152608,5.596834215433052 
 08/27  19:00:00,2.7,3.630460812890588,2.847588464718781,6.307101639427044,2.5184796116099297 
 08/27  20:00:00,1.3249999999999998,1.2211743748419757,0.6235456203742287,6.041910921234039,0.26564668911524888 
 08/27  21:00:00,0.5874999999999999,0.5975763113101579,-0.13478933481907186,5.813525381430537,-0.49582703436854738 
 08/27  22:00:00,-0.525,-0.21507636743338974,-1.126690818265456,5.62420557963478,-1.4864883769592277 
 08/27  23:00:00,-1.775,-0.9195853260935074,-2.121393454876843,5.4114953795319089,-2.474658321131522 
 08/27  24:00:00,-2.05,-1.3691792277822539,-2.7936689820779208,5.2332360487982279,-3.137922298501881 
 08/28  01:00:00,-2.4624999999999996,-1.7305382716985643,-3.2102842682781875,5.122714339864375,-3.5451607149883754 
 08/28  02:00:00,-3.6124999999999995,-2.476438282209565,-4.144011543551185,4.9474471385980529,-4.472132253027627 
 08/28  03:00:00,-4.2875,-2.9569623846772536,-4.853984027421703,4.731467543836059,-5.168859478495094 
 08/28  04:00:00,-4.8375,-3.2393899638637286,-5.245602204916589,4.543949243927842,-5.543110121918342 
 08/28  05:00:00,-5.0375,-3.5349594310940795,-5.627163693903177,4.3731327800288029,-5.910662023212066 
 08/28  06:00:00,-4.75,-3.4401219180106539,-5.540040827364676,4.236655732323058,-5.808760627799646 
 08/28  07:00:00,-4.1,3.0662864729371188,2.0413793484697715,4.692404332007149,2.1020759602761878 
 08/28  08:00:00,-1.1125,14.6184438730224,12.82076876750611,5.7762825133047459,14.414537874569306 
 08/28  09:00:00,4.125,23.803040681704475,20.925320151320894,7.148749974814869,24.011330596944665 
 08/28  10:00:00,7.924999999999999,28.85129332529129,26.240654268595909,8.607979459454782,29.258808726259166 
 08/28  11:00:00,10.15,30.587587291450423,29.422733260961836,9.925627365526847,31.76067120687436 
 08/28  12:00:00,11.9,29.07205256697245,29.723649967706089,10.80068975422159,30.628543773509173 
 08/28  13:00:00,12.8125,24.31518965288274,25.79571437557345,10.503828717503208,25.79886937896527 
 08/28  14:00:00,12.5625,17.60693952256278,18.48796517224642,9.351492502549787,18.338743302150218 
 08/28  15:00:00,11.675,14.556024755743366,15.589387342232126,8.54217110276213,15.28897480337435 
 08/28  16:00:00,10.8,13.212298866012356,14.676615359031379,8.463109825396517,13.9375484400475 
 08/28  17:00:00,9.1875,8.717502796413817,9.428201577041519,7.854408847488539,9.064729832158339 
